OBJECTID,REG_NAME,REG_CODE,DIST_NAME,TA_CODE,TA_NAME,_Popcount,_Popsum,_Popmean,DIST_CODE,Squarekm,PopDensity
"389",Southern,"3",Nsanje,"31101",TA Ndamera,210.000000000000000,29557.102037429809570,140.748104940141957,MW311,193.0613415000,153.0969473000
"390",Southern,"3",Nsanje,"31108",TA Ngabu,78.000000000000000,17769.244600296020508,227.810828208923340,MW311,61.1422222700,290.6215040000
"391",Southern,"3",Nsanje,"31103",TA Nyachikadza,90.000000000000000,3115.663519859313965,34.618483553992377,MW311,81.9552614900,38.0166381400
"392",Southern,"3",Nsanje,"31105",TA Tengani,415.000000000000000,48426.302478551864624,116.689885490486418,MW311,348.0476755000,139.1369800000
"394",Southern,"3",Phalombe,"30920",Phalombe Boma,4.000000000000000,8882.131958007812500,2220.532989501953125,MW309,3.4335098770,2586.8957060000
"395",Southern,"3",Phalombe,"30903",TA Chiwalo,251.000000000000000,47146.459654808044434,187.834500616765126,MW309,208.4092718000,226.2205478000
"396",Southern,"3",Phalombe,"30905",TA Jenala,381.000000000000000,92100.886747360229492,241.734610885459915,MW309,310.9197410000,296.2207752000
"397",Southern,"3",Phalombe,"30906",TA Kaduya,261.000000000000000,92913.385809209197760,355.989983943330287,MW309,217.0665446000,428.0410229000
"398",Southern,"3",Phalombe,"30901",TA Mkhumba,370.000000000000000,125723.431602811207995,339.793058385976224,MW309,307.6227401000,408.6935560000
"399",Southern,"3",Phalombe,"30902",TA Nazombe,224.000000000000000,39819.886375867528841,177.767349892265742,MW309,188.9394499000,210.7547491000
"400",Southern,"3",Phalombe,"30904",TA Nkhulambe,102.000000000000000,24916.780220031738281,244.282159019918993,MW309,86.9696354000,286.4997663000
"401",Southern,"3",Thyolo,"30721",Luchenza Town,12.000000000000000,10327.847229003906250,860.653935750325559,MW307,10.1921763000,1013.3112810000
"402",Southern,"3",Thyolo,"30714",STA Boyidi,65.000000000000000,28431.435192108154297,437.406695263202380,MW307,52.4440224900,542.1291853000
"403",Southern,"3",Thyolo,"30703",STA Mbawela,158.000000000000000,61575.398368835449219,389.717711195161087,MW307,131.5937868000,467.9202554000
"404",Southern,"3",Thyolo,"30702",STA Thukuta,71.000000000000000,22480.460510253906250,316.626204369773347,MW307,62.7526052700,358.2394772000
"405",Southern,"3",Thyolo,"30710",TA Bvumbwe,251.000000000000000,127685.873871326446533,508.708660841938013,MW307,207.8153201000,614.4199270000
"406",Southern,"3",Thyolo,"30704",TA Changata,147.000000000000000,54185.445297708734870,368.608471412984613,MW307,121.9388276000,444.3658049000
"407",Southern,"3",Thyolo,"30709",TA Chimaliro,114.000000000000000,62989.913774490356445,552.543103285003099,MW307,95.2371189800,661.4008744000
"408",Southern,"3",Thyolo,"30707",TA Kapichi,165.000000000000000,71587.498432159423828,433.863626861572243,MW307,133.9586724000,534.3998796000
"409",Southern,"3",Thyolo,"30706",TA Kwethemule,181.000000000000000,68181.812046051025391,376.695094177077465,MW307,149.3408228000,456.5517369000
"410",Southern,"3",Thyolo,"30705",TA Mphuka,188.000000000000000,79598.224466323852539,423.394810991084341,MW307,155.3555727000,512.3615653000
"411",Southern,"3",Thyolo,"30712",TA Nanseta,64.000000000000000,36667.444259643554688,572.928816556930542,MW307,53.3375106000,687.4607352000
"412",Southern,"3",Thyolo,"30708",TA Nchilamwela,220.000000000000000,67388.641868591308594,306.312008493596863,MW307,181.3586581000,371.5766456000
"413",Southern,"3",Thyolo,"30713",TA Ngolongoliwa,95.000000000000000,39967.887113571166992,420.714601195485955,MW307,77.9395992800,512.8059096000
"414",Southern,"3",Thyolo,"30701",TA Nsabwe,140.000000000000000,46509.260635479819030,332.209004539141574,MW307,117.0790787000,397.2465543000
"415",Southern,"3",Thyolo,"30711",TA Thomas,138.000000000000000,46702.259307861328125,338.422168897545873,MW307,112.2671888000,415.9920613000
"416",Southern,"3",Thyolo,"30720",Thyolo Boma,5.000000000000000,6185.298950195312500,1237.059790039062591,MW307,3.7197518810,1662.8256790000
"418",Southern,"3",Zomba,"30310",STA Ngwelero,142.000000000000000,36708.850906372070312,258.513034551916007,MW303,117.6589073000,311.9938109000
"419",Southern,"3",Zomba,"30308",STA Nkagula,167.000000000000000,49377.419702529907227,295.673171871436580,MW303,138.2547504000,357.1480874000
"420",Southern,"3",Zomba,"30311",STA Nkapita,210.000000000000000,38703.898984909057617,184.304280880519315,MW303,173.8300106000,222.6537226000
"421",Southern,"3",Zomba,"30309",STA Ntholowa,153.000000000000000,59385.655227661132812,388.141537435693692,MW303,125.5407524000,473.0388664000
"422",Southern,"3",Zomba,"30304",TA Chikowi,219.000000000000000,77748.391517162322998,355.015486379736615,MW303,177.2162634000,438.7204085000
"423",Southern,"3",Zomba,"30301",TA Kuntumanji,191.000000000000000,41754.063111975789070,218.607660272124548,MW303,159.1294629000,262.3905236000
"424",Southern,"3",Zomba,"30306",TA Malemia,352.000000000000000,73395.352927759289742,208.509525362952530,MW303,292.0865849000,251.2794380000
"425",Southern,"3",Zomba,"30305",TA Mbiza,258.000000000000000,92289.360610961914062,357.710700042488043,MW303,213.8076202000,431.6467321000
"426",Southern,"3",Zomba,"30303",TA Mkumbira,57.000000000000000,2850.940850675106049,50.016506152194843,MW303,49.4884139500,57.6082485200
"427",Southern,"3",Zomba,"30307",TA Mlumbe,591.000000000000000,118254.402758121490479,200.092052044198795,MW303,491.5618602000,240.5687103000
"428",Southern,"3",Zomba,"30302",TA Mwambo,515.000000000000000,155008.474044799804688,300.987328242329738,MW303,424.1072408000,365.4935806000
"429",Southern,"3",Zomba City,"31439",Chambo Ward,3.000000000000000,12029.274414062500000,4009.758138020833485,MW314,1.7011765360,7071.1499710000
"430",Southern,"3",Zomba City,"31433",Chinamwali Ward,4.000000000000000,25754.384765625000000,6438.596191406250000,MW314,1.8666774390,13796.9122100000
"431",Southern,"3",Zomba City,"31434",Chirunga Ward,8.000000000000000,14742.642303466796875,1842.830287933349609,MW314,6.9065360120,2134.5928370000
"432",Southern,"3",Zomba City,"31438",Likangala Ward,2.000000000000000,22401.908203125000000,11200.954101562500000,MW314,1.1841500840,18918.1325100000
"433",Southern,"3",Zomba City,"31436",Masongola Ward,12.000000000000000,6129.917549133300781,510.826462427775084,MW314,8.7548417820,700.1745664000
"434",Southern,"3",Zomba City,"31432",Mbedza Ward,5.000000000000000,5304.165954589843750,1060.833190917968750,MW314,4.5162005190,1174.4752980000
"435",Southern,"3",Zomba City,"31431",Mpira Ward,8.000000000000000,14145.644470214843750,1768.205558776855469,MW314,8.0676754460,1753.3730200000
"436",Southern,"3",Zomba City,"31435",Mtiya Ward,5.000000000000000,5666.786804199218750,1133.357360839843750,MW314,4.0165172930,1410.8707590000
"437",Southern,"3",Zomba City,"31440",Sadzi Ward,2.000000000000000,10427.095214843750000,5213.547607421875000,MW314,2.8091863700,3711.7847800000
"438",Southern,"3",Zomba City,"31437",Zomba Central Ward,2.000000000000000,3348.860961914062500,1674.430480957031250,MW314,2.0024167460,1672.4095860000
