OBJECTID,REG_NAME,REG_CODE,DIST_CODE,DIST_NAME,TA_CODE,TA_NAME,_Popsum,<1,1-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80+,Pop>60
281,Southern,3,MW315,Blantyre City,31540,Chilomoni Ward,58000.05202,1731.951409,6361.746441,6931.06592,6574.724316,6963.297082,7538.004069,6831.657803,5098.412826,3315.772535,2282.569937,1558.734054,1068.529193,661.1865751,442.4457679,286.2049357,209.2956888,81.0486642,63.40480263,0.01866205
282,Southern,3,MW315,Blantyre City,31549,Green Corner Ward,30574.9444,915.9061197,3364.195593,3743.758688,3569.325198,3659.756493,3821.609736,3441.959967,2601.428291,1725.046622,1217.286838,841.3556834,586.4749985,389.2938306,263.3845364,180.4395316,140.4437464,63.59251159,49.68601555,0.022814313
283,Southern,3,MW315,Blantyre City,31543,Limbe Central Ward,8630.735809,257.6076869,946.2393632,1027.771959,974.2064243,1036.617907,1127.798117,1022.982481,762.1325622,494.3234944,339.0965442,231.1592026,158.0722198,96.75323855,64.62884583,41.40372332,29.93643747,11.22301138,8.782589945,0.018071994
284,Southern,3,MW315,Blantyre City,31533,Mapanga Ward,47185.49561,1409.62901,5177.807342,5639.67213,5348.598928,5663.658694,6130.380167,5556.083335,4146.140119,2696.809187,1856.745341,1268.419714,869.7344071,538.5788697,360.595673,233.417858,170.6713378,66.51768535,52.03581232,0.018718429
285,Southern,3,MW315,Blantyre City,31539,Mbayani Ward,38995.50977,1163.926609,4275.311763,4643.693466,4401.672926,4683.661349,5095.633036,4622.053575,3443.477871,2233.459242,1532.110692,1044.426705,714.2040877,437.1518188,292.0069443,187.0708747,135.2592254,50.70796506,39.68161915,0.018071994
286,Southern,3,MW315,Blantyre City,31531,Michiru Ward,78048.56992,2329.664369,8557.273651,9297.139354,8813.172466,9373.881577,10193.88931,9245.796525,6889.261771,4469.478126,3066.933906,2091.027809,1430.208973,876.2606906,585.4155334,375.3701013,271.6877463,102.1625735,79.94543397,0.018124373
287,Southern,3,MW315,Blantyre City,31553,Misesa Ward,69891.84995,2087.066131,7666.142387,8352.519016,7923.161591,8390.942119,9082.911175,8231.712432,6143.401639,3995.516152,2750.622404,1878.399971,1287.702238,796.9127141,533.2817621,345.0095975,252.3296558,97.74871724,76.47024792,0.018669415
288,Southern,3,MW315,Blantyre City,31544,Mzedi Ward,37524.43799,1124.336973,4129.88614,4499.377628,4263.660412,4496.599592,4848.401209,4392.592822,3279.829725,2138.670849,1477.026125,1012.450144,696.3519155,436.05529,293.2150207,191.636858,140.9537561,58.02476681,45.36876414,0.019432647
289,Southern,3,MW315,Blantyre City,31542,Namalimwe Ward,17547.12892,523.7415893,1923.79705,2089.560785,1980.656816,2107.545458,2292.923735,2079.823306,1549.489942,1005.007946,689.416394,469.9692383,321.3762627,196.7087844,131.3967564,84.17781362,60.86370148,22.81747836,17.85586318,0.018071994
290,Southern,3,MW315,Blantyre City,31551,Namiyango Ward,39191.55365,1170.35267,4298.915481,4671.147439,4427.532706,4705.826821,5113.930107,4637.957229,3456.299212,2243.285927,1540.174059,1050.665037,719.0041154,441.3979982,295.1016331,189.5589264,137.3761987,52.19090959,40.83718026,0.018245382
291,Southern,3,MW315,Blantyre City,31537,Ndirande Gamulani Ward,30045.85478,896.7999173,3294.107371,3577.943726,3391.468045,3608.738788,3926.161018,3561.270299,2653.183325,1720.869721,1180.483998,804.7258063,550.2908539,336.8233962,224.9899615,144.1372189,104.2165898,39.07024581,30.57449887,0.018071994
292,Southern,3,MW315,Blantyre City,31536,Ndirande Makata Ward,55752.88542,1664.095872,6112.523417,6639.208247,6293.185226,6696.351347,7285.35789,6608.269142,4923.229078,3193.234241,2190.498143,1493.243779,1021.115992,625.0072224,417.4898548,267.4600512,193.3836009,72.49848463,56.73383382,0.018071994
293,Southern,3,MW315,Blantyre City,31535,Ndirande Matope Ward,19919.42295,594.5491307,2183.885884,2372.060132,2248.432836,2392.476265,2602.916855,2361.006195,1758.974109,1140.880567,782.622436,533.5069946,364.824909,223.3029396,149.1610153,95.55828075,69.09220411,25.9023002,20.26989673,0.018071994
294,Southern,3,MW315,Blantyre City,31534,Nkolokoti Ward,64643.38922,1929.45704,7087.242709,7697.914098,7296.713326,7764.169401,8447.100484,7662.041357,5708.300305,3702.435894,2539.800819,1731.360416,1183.945872,724.6725407,484.0639006,310.109944,224.2210658,84.05928627,65.78076213,0.018071994
295,Southern,3,MW315,Blantyre City,31538,Nyambadwe Ward,18768.54425,560.1980398,2057.708142,2235.010309,2118.525788,2254.246856,2452.528882,2224.595028,1657.346378,1074.964241,737.4050881,502.6827176,343.7465265,210.4012304,140.5429828,90.03723786,65.10028388,24.40575058,19.09876881,0.018071994
296,Southern,3,MW315,Blantyre City,31547,Soche East Ward,22313.19305,665.9976829,2446.329265,2657.116918,2518.632999,2679.9865,2915.716307,2644.734594,1970.354717,1277.983222,876.6722579,597.6199522,408.6668896,250.1378487,167.0860917,107.041774,77.39519839,29.01504862,22.70578419,0.018071994
297,Southern,3,MW315,Blantyre City,31550,Soche West Ward,42781.24323,1277.142834,4691.168873,5101.347227,4836.854936,5137.523868,5578.765649,5058.655801,3771.219007,2448.547166,1681.916468,1147.316793,785.3042973,482.6895447,322.647302,207.4769526,150.6785962,57.2179627,44.76995261,0.018297523
298,Southern,3,MW315,Blantyre City,31532,South Lunzu Ward,58894.12895,1758.210117,6458.212414,7024.310354,6660.431028,7072.293974,7677.196234,6961.064687,5190.052898,3370.345653,2315.633159,1579.784801,1081.489097,665.2131685,444.7057787,286.1541106,207.9693556,79.13920009,61.92292167,0.018336146
299,Southern,3,MW310,Chikwawa,31020,Chikwawa Boma,4636.902771,156.1630178,573.5251957,695.1823355,615.2243027,516.9912438,426.5004374,377.3012092,312.7483286,252.9049967,190.8367951,137.5600166,100.6040423,76.4057494,58.43842648,48.45779812,42.68274134,31.10888414,24.26725,0.044200862
300,Southern,3,MW310,Chikwawa,31012,Lengwe National Park,2009.071846,67.66213102,248.4963306,301.2077951,266.563671,224.001365,184.7936141,163.4766296,135.5072327,109.5783831,82.68554492,59.60184419,43.58960271,33.10499431,25.32013354,20.99573851,18.4935286,13.47882116,10.51448588,0.044200862
301,Southern,3,MW310,Chikwawa,31013,Majete Game Reserve - Chikwawa,1145.850032,38.59028489,141.7269018,171.7902531,152.031393,127.7564922,105.3948215,93.23693508,77.28492496,62.49671665,47.15870887,33.99319697,24.86080714,18.88103651,14.44103451,11.97466764,10.54756223,7.687484005,5.996810925,0.044200862
302,Southern,3,MW310,Chikwawa,31021,Ngabu Urban,9320.268768,313.8908384,1152.797295,1397.330615,1236.613348,1039.162901,857.274544,758.3830956,628.6304944,508.3441809,383.5858352,276.4984282,202.2161693,153.5771083,117.4624243,97.4011587,85.79317715,62.52948899,48.77766543,0.044200862
303,Southern,3,MW310,Chikwawa,31010,STA Masache,19704.6931,663.9866271,2438.557344,2955.645566,2617.693845,2198.893453,1806.470056,1599.050059,1325.146878,1072.850531,808.8692167,584.8830155,428.6937812,325.6998177,250.2594537,207.3239226,182.6337827,133.7142193,104.3215315,0.044570748
304,Southern,3,MW310,Chikwawa,31008,STA Ndakwela,27687.55611,932.4699124,3424.594352,4151.025125,3673.585204,3087.022689,2546.690189,2252.915128,1867.461391,1510.128987,1139.511595,821.388946,600.7199654,456.2287756,348.9435281,289.3478841,254.8642604,185.7552371,144.9029404,0.044200862
305,Southern,3,MW310,Chikwawa,31003,TA Chapananga,105580.7921,3555.78194,13058.98516,15829.07928,14008.46049,11771.72516,9711.278462,8591.027781,7121.179352,5758.565833,4345.29275,3132.197555,2290.721851,1739.734461,1330.624269,1103.368556,971.87236,708.3393349,552.5575159,0.044200862
306,Southern,3,MW310,Chikwawa,31006,TA Kasisi,27606.54222,929.383418,3413.258727,4137.74192,3663.301291,3078.678724,2539.640121,2246.359688,1862.102368,1505.420891,1136.333124,819.1738986,599.1866612,455.3642163,348.1325556,288.6349177,254.2571702,185.1453948,144.427135,0.044214055
307,Southern,3,MW310,Chikwawa,31005,TA Katunga,37606.75781,1266.531796,4651.471942,5638.150073,4989.664981,4192.963589,3459.05434,3060.032934,2536.48852,2051.140044,1547.747169,1115.655533,815.9308162,619.6749546,473.9542451,393.0081715,346.1706218,252.3029548,196.8151239,0.044200862
308,Southern,3,MW310,Chikwawa,31002,TA Lundu,50535.89711,1701.96327,6250.640075,7576.536472,6705.103301,5634.497332,4648.271332,4112.067047,3408.528955,2756.3185,2079.86001,1499.216005,1096.446441,832.7181487,636.8989074,528.1237115,465.1834923,339.044281,264.4798283,0.044200862
309,Southern,3,MW310,Chikwawa,31007,TA Makhwira,73056.71275,2460.481903,9036.380625,10952.84031,9693.742719,8145.47944,6719.030426,5943.871457,4927.043457,3984.345426,3006.439228,2167.445984,1585.314114,1204.120348,921.0482952,763.6393669,672.6500166,490.3379031,382.5017286,0.044214654
310,Southern,3,MW310,Chikwawa,31004,TA Maseya,38493.21121,1296.394837,4761.147983,5770.827551,5107.420646,4291.631531,3540.61565,3132.027047,2596.288185,2099.433738,1584.203844,1142.017698,835.2464765,634.4300508,485.195193,402.2650833,354.3376845,258.2634453,201.4645645,0.044203274
311,Southern,3,MW310,Chikwawa,31009,TA Mlilima,14807.50418,498.0887243,1829.282553,2218.081943,1965.443162,1652.121935,1362.664673,1204.936979,998.9089549,807.140597,609.6812529,439.6017812,321.647134,244.7863797,186.9712101,154.9706349,136.536786,99.23160827,77.40787213,0.044242305
312,Southern,3,MW310,Chikwawa,31001,TA Ngabu,165088.5762,5559.903142,20419.33219,24750.71563,21903.95384,18406.54258,15184.78032,13433.13037,11134.84126,9004.227147,6794.400563,4897.57677,3581.825836,2720.289168,2080.594979,1725.252674,1519.642171,1107.575819,863.9917523,0.044200862
313,Southern,3,MW310,Chikwawa,31011,TA Ngowe,12856.0138,433.7439367,1592.962629,1930.477717,1712.67298,1437.446732,1169.867263,1036.963722,858.8711779,697.2106046,524.6575571,382.0615176,281.4137301,213.9789944,166.0965648,137.3185115,120.9914996,89.46131539,69.81734598,0.045401728
314,Southern,3,MW304,Chiradzulu,30420,Chiradzulu Boma,2417.929474,79.49411253,291.9930894,340.3127474,320.4898576,272.807681,222.63566,193.1112032,156.2769933,120.6188717,99.59930873,77.34859311,59.70085161,53.21726767,38.84170488,31.33018025,26.70601416,18.79694212,14.6483953,0.053898692
315,Southern,3,MW304,Chiradzulu,30407,STA Mpunga,46369.65939,1524.492323,5599.675362,6526.321941,6146.169978,5231.748642,4269.578509,3703.375476,2996.990204,2313.159279,1910.058201,1483.346788,1144.908561,1020.570121,744.883854,600.8321594,512.1525645,360.4769345,280.9184918,0.053898692
316,Southern,3,MW304,Chiradzulu,30409,STA Onga,18217.69327,598.9419352,2199.998221,2564.058759,2414.704807,2055.447318,1677.430301,1454.980678,1177.456315,908.793094,750.4229035,582.7766938,449.8112184,400.9611817,292.6496712,236.054699,201.2142951,141.6240341,110.3671449,0.053898692
317,Southern,3,MW304,Chiradzulu,30408,STA Sandareki,23379.0428,769.1052029,2825.034018,3291.769529,3098.598009,2635.380459,2152.962782,1867.263828,1512.006502,1166.606037,962.6161165,747.6111012,576.9985992,514.0404474,375.3532979,302.5782962,257.9117638,181.6485114,141.5582989,0.053853795
318,Southern,3,MW304,Chiradzulu,30405,TA Chitera,24538.34219,806.115477,2960.969829,3453.748898,3254.219412,2769.436852,2260.828104,1960.582279,1587.545363,1225.133342,1011.131574,784.5447393,605.3960514,539.3860135,393.3581902,317.3048226,270.6803479,189.9384951,148.0223991,0.053765012
319,Southern,3,MW304,Chiradzulu,30403,TA Kadewere,60184.69032,1978.930975,7268.893807,8471.425648,7977.175255,6789.161802,5541.792366,4806.762529,3890.446927,3002.501566,2478.90525,1925.140868,1485.874694,1324.341485,966.7073396,779.6447576,664.5687065,467.8345539,364.5817897,0.053889737
320,Southern,3,MW304,Chiradzulu,30402,TA Likoswe,75695.68003,2487.072031,9135.361964,10644.25133,10024.22912,8540.886205,6999.349132,6072.433638,4914.720788,3786.852535,3116.314733,2416.111792,1862.27498,1654.335123,1206.492648,970.9599227,828.1074655,582.2074886,453.7191334,0.053391246
321,Southern,3,MW304,Chiradzulu,30401,TA Mpama,52132.1346,1713.452687,6293.754134,7332.682145,6905.547993,5882.793926,4809.308167,4172.734922,3375.138002,2602.58756,2146.852324,1666.301602,1285.604242,1144.711467,835.2334876,673.4465185,573.9221811,403.5638002,314.4994411,0.053722439
322,Southern,3,MW304,Chiradzulu,30406,TA Nchema,22220.84061,730.6949374,2683.945959,3127.678071,2945.326437,2506.63656,2046.042534,1774.72616,1436.221993,1108.577496,915.2359861,710.7625194,548.6201811,489.0066775,356.8737346,287.8719814,245.384486,172.6715088,134.5633878,0.05388478
323,Southern,3,MW304,Chiradzulu,30404,TA Nkalo,55787.65001,1836.796293,6746.813415,7863.680363,7400.571852,6281.282386,5138.041311,4452.999387,3613.513408,2791.080615,2296.284147,1782.050766,1374.229287,1221.635317,891.4373095,716.6918161,612.1143907,431.8698671,336.5580806,0.053572277
326,Southern,3,MW302,Machinga,30217,Liwonde National Park,13092.98129,493.8287499,1813.924206,2031.379293,1727.748004,1362.363011,1125.836136,1011.183614,831.6276363,689.4236816,510.7289004,383.472402,286.1053782,224.9198496,174.743577,136.2578256,128.4885289,90.19178285,70.75871388,0.045859718
327,Southern,3,MW302,Machinga,30221,Liwonde Town,26115.62112,983.5204647,3612.654115,4046.926305,3450.310445,2722.299917,2246.169393,2015.624282,1657.995484,1372.989494,1019.072694,765.6900765,571.8591061,450.5300909,349.3823011,272.6579018,257.1316987,179.7749307,141.0324205,0.045948716
328,Southern,3,MW302,Machinga,30220,Machinga Boma,988.5726624,37.31682401,137.0716763,153.4788672,130.3679273,102.7633865,84.99405561,76.37455579,62.80776582,52.09768769,38.55407129,28.9369527,21.57801576,16.94351379,13.1767951,10.26969416,9.683896306,6.812306088,5.344670987,0.045810859
329,Southern,3,MW302,Machinga,30216,STA Chesale,13917.4742,525.3297547,1929.634353,2160.672193,1835.38188,1446.770229,1196.571906,1075.266055,884.2056573,733.4813667,542.8196498,407.4043296,303.7772077,238.5418545,185.5085081,144.6052509,136.347558,95.91002407,75.24642223,0.045814187
330,Southern,3,MW302,Machinga,30205,STA Nchinguza,28989.44172,1094.298817,4019.564286,4500.697666,3822.979915,3013.489365,2492.411853,2239.648959,1841.809042,1527.740893,1130.580528,848.5629185,632.765455,496.8608016,386.4034965,301.15409,283.9758353,199.7677639,156.730035,0.045810859
331,Southern,3,MW302,Machinga,30202,STA Nsanama,32313.80636,1219.787549,4480.507877,5016.815235,4261.380191,3359.061301,2778.229218,2496.480735,2053.01852,1702.934601,1260.229866,945.8718831,705.3278425,553.838321,430.714323,335.6889395,316.5407681,222.676135,174.7030541,0.045810859
332,Southern,3,MW302,Machinga,30208,TA Chamba,31423.45496,1183.516845,4347.284829,4865.490971,4145.128121,3266.475293,2709.365664,2431.491736,1998.501145,1654.582024,1226.2354,921.4280296,688.6141538,543.0573371,420.2723089,328.3309306,308.3160878,215.9527721,169.4113123,0.045898308
333,Southern,3,MW302,Machinga,30211,TA Chikweo,86085.56302,3249.573783,11936.29246,13365.04153,11352.52557,8948.703847,7401.338725,6650.746968,5469.341902,4536.701195,3357.314096,2519.84903,1879.027923,1475.452417,1147.444055,894.2917785,843.2801121,593.2201316,465.4174937,0.045810859
334,Southern,3,MW302,Machinga,30213,TA Chiwalo,17691.94106,667.7708901,2452.847046,2746.595558,2333.160309,1839.170877,1521.081909,1366.920692,1123.980714,932.4362986,690.0766982,517.9137957,386.1568482,303.2404048,235.8200148,183.8480288,173.3399768,121.9251917,95.65580922,0.045816851
335,Southern,3,MW302,Machinga,30214,TA Kapoloma,15867.54477,598.9662927,2200.115241,2463.474716,2092.533575,1649.456428,1364.23588,1225.89137,1008.121364,836.2232052,618.8367077,464.4691472,346.347057,271.9605523,211.5004216,164.8424596,155.4381485,109.3447183,85.78748505,0.045811324
336,Southern,3,MW302,Machinga,30206,TA Kawinga,88720.83067,3349.050354,12301.68852,13774.17473,11700.05125,9222.643275,7627.909917,6854.340899,5636.770438,4675.579557,3460.088834,2596.987128,1936.549083,1520.619247,1182.569831,921.6680086,869.0947632,611.3798991,479.6649427,0.045810859
337,Southern,3,MW302,Machinga,30201,TA Liwonde,78902.41259,2978.356537,10940.06048,12249.70745,10405.28472,8202.075784,6783.746579,6095.880848,5012.914984,4158.220945,3077.266824,2309.631952,1722.225341,1352.349149,1051.701159,819.7260121,772.9470589,543.7295723,426.587196,0.045812173
338,Southern,3,MW302,Machinga,30210,TA Mlomba,68227.38725,2575.460055,9460.146621,10592.50625,8997.480313,7092.323745,5865.954588,5271.070699,4334.744351,3595.576987,2660.849984,1997.114377,1489.229567,1169.374514,909.4104416,708.7737983,668.3443395,470.1585053,368.8681175,0.045810859
339,Southern,3,MW302,Machinga,30209,TA Mposa,29834.40637,1123.965712,4128.541491,4620.914863,3935.383467,3101.297003,2571.495537,2308.108768,1897.20968,1571.071927,1164.14444,874.6512935,653.4871209,515.094024,398.8599938,311.5157952,292.669242,205.0981105,160.8979015,0.045887993
340,Southern,3,MW302,Machinga,30212,TA Ngokwe,35360.33507,1334.78848,4902.92781,5489.797943,4663.140879,3675.751838,3040.15921,2731.847629,2246.576028,1863.486382,1379.043677,1035.048188,771.8257816,606.0539074,471.3218433,367.3375166,346.3840657,243.6699242,191.1739663,0.045810859
341,Southern,3,MW302,Machinga,30207,TA Nkoola,56207.9585,2121.748432,7793.578943,8726.45393,7412.41927,5842.88883,4832.565709,4342.480857,3571.104514,2962.154205,2192.095454,1645.288301,1226.876143,963.3690633,749.2021373,583.9110927,550.6039791,387.3319912,303.8856487,0.045810859
342,Southern,3,MW302,Machinga,30204,TA Nkula,26841.24483,1011.78388,3716.474479,4160.175037,3540.309144,2790.164052,2311.830844,2075.717201,1706.423121,1413.765225,1047.191589,786.5480169,587.3317018,462.4391995,358.5329107,279.8501063,263.1984854,184.6498016,144.8600353,0.045865657
343,Southern,3,MW302,Machinga,30215,TA Nyambi,53808.53439,2030.753579,7459.335877,8353.12113,7096.226614,5593.907,4626.20976,4157.649544,3418.316414,2836.155918,2099.112904,1575.333652,1174.421912,922.3168544,717.2333706,559.3384251,527.3020998,370.8539401,290.9453972,0.045823088
344,Southern,3,MW302,Machinga,30203,TA Sitola,23045.47463,869.089027,3192.325538,3574.830119,3041.017914,2397.781884,1982.113611,1780.104223,1463.945711,1213.449264,898.9794808,675.039681,503.7263613,396.1203106,307.6390928,239.92148,226.1593636,158.7147571,124.5168135,0.045863734
345,Southern,3,MW301,Mangochi,30112,Lake Malawi National Park,5421.703807,198.7231907,729.9158985,830.2376035,718.2478766,569.8186403,465.2684795,426.5112773,339.6165053,292.0855848,219.8262869,162.648829,117.2008557,93.94582373,72.45588539,61.311441,55.96634094,38.15804273,29.76524511,0.047523244
346,Southern,3,MW301,Mangochi,30199,Lake Malombe,10390.19928,380.8590021,1398.905929,1591.121165,1376.443078,1091.979952,891.648025,817.3387224,650.8637179,559.7293694,421.2427994,311.6854981,224.609375,180.0344152,138.854305,117.4775018,107.2427515,73.12314804,57.04052496,0.047519611
347,Southern,3,MW301,Mangochi,30120,Mangochi Town,56010.78589,2052.978638,7540.648576,8577.056641,7420.108031,5886.708509,4806.616895,4406.222237,3508.525737,3017.491134,2270.991472,1680.299967,1210.783968,970.5398172,748.5305777,633.399042,578.1796376,394.2048544,307.5001568,0.047523244
348,Southern,3,MW301,Mangochi,30121,Monkey Bay Urban,8136.712868,298.2371599,1095.433519,1245.993,1077.922539,855.1648771,698.2594677,640.0939497,509.6851622,438.3523381,329.9079855,244.0979567,175.8911493,140.9907698,108.7393846,92.0141729,83.99242444,57.26632216,44.67069051,0.047523244
349,Southern,3,MW301,Mangochi,30114,STA Chiunda,42632.82743,1564.989636,5748.263641,6533.02478,5646.549377,4478.219376,3658.920936,3350.778154,2672.451709,2294.249003,1725.246198,1277.399379,922.0460185,738.3246878,569.6717716,480.1337929,438.949721,299.7341842,233.8750654,0.047436791
350,Southern,3,MW301,Mangochi,30110,STA Lulanga,37344.35328,1368.792784,5027.614591,5718.624159,4947.245987,3924.8748,3204.739884,2937.782734,2339.257028,2011.867057,1514.149578,1120.314858,807.2720916,647.0928989,499.0715607,422.3093326,385.492621,262.8301873,205.0211276,0.047523244
351,Southern,3,MW301,Mangochi,30113,STA Ntonda,23406.55568,856.4629033,3145.814658,3579.127268,3102.851383,2464.139774,2010.266355,1839.996821,1466.921531,1258.583598,949.4456085,703.3793271,507.5336125,407.4786529,313.63395,265.5324,242.5497075,164.7970558,128.0410752,0.047617181
352,Southern,3,MW301,Mangochi,30103,TA Chilipa,40597.39847,1484.671776,5453.24159,6203.610388,5387.520217,4279.581316,3487.097481,3188.134545,2543.480986,2178.942982,1645.564308,1220.085883,881.9183629,709.0787639,545.0583629,460.7565866,421.2134827,285.4225038,222.0189357,0.047650094
353,Southern,3,MW301,Mangochi,30102,TA Chimwala,86535.20011,3169.756781,11642.60135,13242.34043,11473.03203,9105.126367,7427.668135,6802.250206,5419.941543,4654.98095,3507.261164,2596.932849,1873.830605,1503.827879,1158.449845,979.398846,894.5784923,608.5204546,474.7021796,0.047560413
354,Southern,3,MW301,Mangochi,30107,TA Chowe,112956.5721,4140.264291,15207.30795,17297.36204,14964.06167,11871.64718,9693.477008,8885.951909,7075.649599,6085.31513,4579.842005,3388.625485,2441.786776,1957.274843,1509.555387,1277.341162,1165.993544,794.9853989,620.1307188,0.047522744
355,Southern,3,MW301,Mangochi,30105,TA Jalasi,104068.0635,3814.435165,14010.52819,15936.17481,13786.56381,10937.50685,8930.696193,8186.762746,6518.842278,5606.499787,4219.503101,3121.998041,2249.637118,1803.263384,1390.770125,1176.855684,1074.258008,732.4327835,571.335419,0.047523244
356,Southern,3,MW301,Mangochi,30108,TA Katuli,59803.58913,2191.997292,8051.268021,9157.857064,7922.565001,6285.330427,5132.099779,4704.59216,3746.107615,3221.82232,2424.772993,1794.082467,1292.772916,1036.260491,799.2177654,676.2900303,617.3314116,420.8986675,328.3227102,0.047523244
357,Southern,3,MW301,Mangochi,30109,TA Makanjila,56700.23115,2078.249064,7633.467563,8682.63293,7511.443269,5959.168895,4865.782272,4460.459092,3551.712709,3054.633892,2298.945451,1700.983037,1225.687692,982.486339,757.7443544,641.1956473,585.2965389,399.0571818,311.2852229,0.047523244
358,Southern,3,MW301,Mangochi,30106,TA Mbwana Nyambi,122456.3259,4490.739013,16494.62358,18756.49172,16221.30385,12867.67853,10509.04124,9630.339821,7672.574858,6594.65801,4961.799513,3672.09937,2647.580598,2121.492196,1636.437851,1382.855585,1262.960358,861.5390997,672.1107053,0.047493697
359,Southern,3,MW301,Mangochi,30101,TA Mponda,142762.6377,5232.717965,19219.92101,21861.56131,18912.68222,15004.28927,12251.30652,11230.76383,8942.677387,7691.107829,5788.39821,4282.818958,3086.096906,2473.752548,1907.886097,1614.434016,1473.688484,1004.765848,783.7692822,0.047523244
360,Southern,3,MW301,Mangochi,30111,TA Namabvi,41651.12408,1526.650031,5607.428722,6378.129583,5517.791535,4377.514484,3574.329363,3276.585144,2609.033929,2243.887418,1688.770227,1249.516167,900.3714643,721.7194636,556.627433,471.0125323,429.9499009,293.1413127,228.6653718,0.047523244
361,Southern,3,MW301,Mangochi,30104,TA Nankumba,139249.6449,5103.164923,18744.0693,21320.80295,18448.36012,14637.27389,11950.74838,10953.65476,8723.065491,7500.590767,5646.204134,4178.073248,3010.994211,2413.870861,1861.395848,1575.163664,1437.91984,980.0697119,764.2228075,0.047531697
362,Southern,3,MW308,Mulanje,30820,Mulanje Boma,13935.86989,480.4979856,1765.049071,2025.801359,1834.389815,1453.218806,1298.573509,1115.85322,951.8291817,711.4581011,553.6764887,432.6312166,331.2684568,280.0754877,214.5153743,162.6468267,138.2120088,104.6404828,81.5325006,0.050341112
363,Southern,3,MW308,Mulanje,30809,Mulanje Mountain Reserve,5320.394818,186.8415303,686.3435955,782.1877129,696.4839999,547.5017896,495.1475549,426.6515221,362.1273511,271.4678787,210.2805496,163.0888901,124.3644318,105.9599839,80.1456872,61.1008982,51.8268407,38.69164937,30.182952,0.049234697
364,Southern,3,MW308,Mulanje,30807,STA Sunganinzeru,61599.65211,2123.90823,7801.910435,8954.493687,8108.411986,6423.551136,5739.984442,4932.320027,4207.297205,3144.803437,2447.37353,1912.326438,1464.28044,1237.996103,948.2057836,718.9352385,610.9278952,462.5342648,360.3918314,0.050341112
365,Southern,3,MW308,Mulanje,30808,STA Tombondiya,20527.44183,707.492532,2598.881209,2984.036204,2703.762118,2142.303421,1912.483828,1643.014418,1401.751687,1049.034385,815.9618387,637.221642,487.7698343,412.2581037,315.3532824,238.9737269,203.3330684,153.8974428,119.9130892,0.050248376
366,Southern,3,MW308,Mulanje,30803,TA Chikumbu,89969.42587,3101.969322,11394.69375,13078.51069,11843.40827,9382.584686,8383.421703,7203.662407,6144.861635,4593.553208,3574.667285,2793.034218,2138.584472,1808.044416,1384.662146,1049.809605,892.1943722,675.4636526,526.300029,0.050332985
367,Southern,3,MW308,Mulanje,30806,TA Juma,109846.9473,3789.051431,13918.60574,15971.99636,14457.23731,11452.56075,10235.118,8795.842101,7500.919785,5607.56932,4363.968413,3409.143863,2610.161637,2207.563951,1690.002405,1281.774798,1089.164485,824.1186564,642.148302,0.050317362
368,Southern,3,MW308,Mulanje,30802,TA Laston Njema,86311.02907,2975.937342,10931.73249,12546.68717,11361.1905,9000.42922,8042.64224,6910.974376,5895.100684,4406.375874,3429.1643,2679.477191,2051.692621,1734.631836,1328.588948,1007.344005,856.0083299,648.0849648,504.9669727,0.050341112
369,Southern,3,MW308,Mulanje,30801,TA Mabuka,101768.4741,3508.898058,12889.49682,14793.67379,13395.86648,10612.31638,9482.999305,8148.661003,6950.854461,5195.513874,4043.293447,3159.344848,2419.130319,2045.287108,1566.525985,1187.749276,1009.31089,764.1505225,595.4015244,0.050341112
370,Southern,3,MW308,Mulanje,30805,TA Nkanda,126466.3597,4360.741742,16018.6381,18384.62907,16646.55272,13187.18641,11784.34909,10126.28814,8637.632826,6456.385162,5024.457621,3925.905572,3006.048419,2541.57215,1946.557315,1475.918774,1254.180202,949.4963924,739.8200062,0.050337281
371,Southern,3,MW308,Mulanje,30804,TA Nthiramanja,56429.36255,1944.643395,7143.392638,8202.296023,7432.584661,5890.360623,5257.211725,4516.614662,3852.81511,2883.502903,2243.258737,1751.857414,1341.025229,1133.610698,867.0499115,657.1810409,559.1543225,423.1192366,329.6842205,0.050260868
372,Southern,3,MW306,Mwanza,30604,Majete Game Reserve - Mwanza,156.2429671,5.074730767,18.63769266,22.31671465,21.55156881,17.96274162,14.69067502,12.70845969,10.54905881,8.096733831,6.491988315,4.816361745,3.503929214,2.917910474,2.076611322,1.714572245,1.533179302,0.89869453,0.701344099,0.044318164
373,Southern,3,MW306,Mwanza,30620,Mwanza Boma,21505.36383,726.3925686,2667.708194,3121.390799,3001.902673,2463.427626,2016.901102,1797.280598,1491.851779,1099.372818,868.648271,638.4596585,418.8589955,337.7776148,243.8184639,212.5853309,197.4051873,113.2296102,88.35253977,0.039775711
374,Southern,3,MW306,Mwanza,30603,STA Govati,19902.8452,672.1200694,2468.393106,2895.738068,2768.171822,2275.422076,1863.982859,1660.14958,1377.888817,1022.420669,805.0288931,590.8514507,390.8711129,313.7276363,227.4881732,197.5654651,182.7324036,106.8895472,83.40345215,0.040098741
