"","Day","State","People"
"298",298,"Dead",792.170272644037
"299",299,"Dead",794.505622357635
"300",300,"Dead",796.772863364072
"301",301,"Dead",798.97374819452
"302",302,"Dead",801.109997517221
"303",303,"Dead",803.183559367178
"304",304,"Dead",805.196648442358
"305",305,"Dead",807.151692309426
"306",306,"Dead",809.051248404839
"307",307,"Dead",810.897921852923
"308",308,"Dead",812.694296399173
"309",309,"Dead",814.442881872077
"310",310,"Dead",816.146077451487
"311",311,"Dead",817.806148367767
"312",312,"Dead",819.425213242221
"313",313,"Dead",821.005239438859
"314",314,"Dead",822.548044182475
"315",315,"Dead",824.055299634767
"316",316,"Dead",825.52854052902
"317",317,"Dead",826.969173313697
"318",318,"Dead",828.379490155762
"319",319,"Dead",829.763161594337
"320",320,"Dead",831.125078967054
"321",321,"Dead",832.47106758057
"322",322,"Dead",833.807579077855
"323",323,"Dead",835.141418198376
"324",324,"Dead",836.479526260873
"325",325,"Dead",837.828824941592
"326",326,"Dead",839.196114379724
"327",327,"Dead",840.588015763855
"328",328,"Dead",842.010947902315
"329",329,"Dead",843.471128274242
"330",330,"Dead",844.974590727368
"331",331,"Dead",846.527213781517
"332",332,"Dead",848.134755131954
"333",333,"Dead",849.802889307871
"334",334,"Dead",851.537246506183
"335",335,"Dead",853.343451415056
"336",336,"Dead",855.227161410806
"337",337,"Dead",857.194103905736
"338",338,"Dead",859.250112888419
"339",339,"Dead",861.401164870043
"340",340,"Dead",863.653414560389
"341",341,"Dead",866.013230667129
"342",342,"Dead",868.487232258301
"343",343,"Dead",871.082326161239
"344",344,"Dead",873.805745899093
"345",345,"Dead",876.665092693265
"346",346,"Dead",879.668379089337
"347",347,"Dead",882.824075797084
"348",348,"Dead",886.141162372552
"349",349,"Dead",889.62918241232
"350",350,"Dead",893.298303976542
"351",351,"Dead",897.159386007871
"352",352,"Dead",901.224051567231
"353",353,"Dead",905.504768763712
"354",354,"Dead",910.014940313884
"355",355,"Dead",914.769002724194
"356",356,"Dead",919.778806049809
"357",357,"Dead",925.052689797311
"358",358,"Dead",930.595774165096
"359",359,"Dead",936.410711347121
"360",360,"Dead",942.498530588019
"361",361,"Dead",948.859414857301
"362",362,"Dead",955.493350765709
"363",363,"Dead",962.400643317972
"364",364,"Dead",969.582308882162
"365",365,"Dead",977.040367261346
"366",366,"Dead",984.778054418425
"367",367,"Dead",992.799975122804
"368",368,"Dead",1001.11221152449
"369",369,"Dead",1009.72240035461
"370",370,"Dead",1018.6397885001
"371",371,"Dead",1027.87527423212
"372",372,"Dead",1037.44143938217
"373",373,"Dead",1047.35257620168
"374",374,"Dead",1057.62471143811
"375",375,"Dead",1068.27562924279
"376",376,"Dead",1079.32489383007
"377",377,"Dead",1090.79387228115
"378",378,"Dead",1102.70433333198
"379",379,"Dead",1115.07807753606
"380",380,"Dead",1127.93702851296
"381",381,"Dead",1141.30349565206
"382",382,"Dead",1155.20046830602
"383",383,"Dead",1169.65187963264
"384",384,"Dead",1184.68281769418
"385",385,"Dead",1200.31968027737
"386",386,"Dead",1216.59027802393
"387",387,"Dead",1233.52389319065
"388",388,"Dead",1251.15130152826
"389",389,"Dead",1269.50476385296
"390",390,"Dead",1288.61799262534
"391",391,"Dead",1308.52609759664
"392",392,"Dead",1329.2655134807
"393",393,"Dead",1350.87391170563
"394",394,"Dead",1373.39009759202
"395",395,"Dead",1396.85389377196
"396",396,"Dead",1421.3060102792
"397",397,"Dead",1446.78790147776
"398",398,"Dead",1473.34160983288
"399",399,"Dead",1501.00959644326
"400",400,"Dead",1529.8345582334
"401",401,"Dead",1559.85923173646
"402",402,"Dead",1591.12618347219
"403",403,"Dead",1623.67758703395
"404",404,"Dead",1657.55498713736
"405",405,"Dead",1692.79905104592
"406",406,"Dead",1729.44930797219
"407",407,"Dead",1767.54387725238
"408",408,"Dead",1807.11918630519
"409",409,"Dead",1848.20967960795
"410",410,"Dead",1890.84752015238
"411",411,"Dead",1935.06228507416
"412",412,"Dead",1980.8806573829
"413",413,"Dead",2028.32611594679
"414",414,"Dead",2077.41862610683
"415",415,"Dead",2128.17433350432
"416",416,"Dead",2180.60526389826
"417",417,"Dead",2234.71903192196
"418",418,"Dead",2290.51856187637
"419",419,"Dead",2348.00182377623
"420",420,"Dead",2407.16158794973
"421",421,"Dead",2467.9852015381
"422",422,"Dead",2530.45439024417
"423",423,"Dead",2594.54508863354
"424",424,"Dead",2660.22730219553
"425",425,"Dead",2727.46500421951
"426",426,"Dead",2796.21607033399
"427",427,"Dead",2866.43225328824
"428",428,"Dead",2938.05920023085
"429",429,"Dead",3011.03651435535
"430",430,"Dead",3085.29786234463
"431",431,"Dead",3160.77112855573
"432",432,"Dead",3237.37861635179
"433",433,"Dead",3315.03729641509
"434",434,"Dead",3393.65910127369
"435",435,"Dead",3473.15126465411
