"","Day","State","People"
"1827",229,"Exposed",43816.6376910808
"1828",229,"Hospitalized",571.751593358798
"1829",229,"Infected",47199.2497583412
"1830",229,"New Infections",11834.985306847
"1831",229,"Recovered",726206.385116995
"1832",229,"Susceptible",17993120.3807556
"1833",230,"Critical",222.440042237397
"1834",230,"Dead",368.306978301704
"1835",230,"Exposed",42866.1398432145
"1836",230,"Hospitalized",561.182586271589
"1837",230,"Infected",46232.7891667289
"1838",230,"New Infections",11568.5415049616
"1839",230,"Recovered",739693.515007904
"1840",230,"Susceptible",17981551.8392506
"1841",231,"Critical",220.251195689418
"1842",231,"Dead",379.142527546476
"1843",231,"Exposed",41923.6069664199
"1844",231,"Hospitalized",550.578389028681
"1845",231,"Infected",45270.8893590486
"1846",231,"New Infections",11304.9356620856
"1847",231,"Recovered",752904.840849011
"1848",231,"Susceptible",17970246.9035885
"1849",232,"Critical",217.877784284952
"1850",232,"Dead",389.883080258236
"1851",232,"Exposed",40989.7646144896
"1852",232,"Hospitalized",539.959912483862
"1853",232,"Infected",44314.5229601983
"1854",232,"New Infections",11044.331079025
"1855",232,"Recovered",765841.632014054
"1856",232,"Susceptible",17959202.5725095
"1857",233,"Critical",215.341042847392
"1858",233,"Dead",400.519346962815
"1859",233,"Exposed",40065.2792636703
"1860",233,"Hospitalized",529.345469830171
"1861",233,"Infected",43364.5920033316
"1862",233,"New Infections",10786.8759793177
"1863",233,"Recovered",778505.439218444
"1864",233,"Susceptible",17948415.6965302
"1865",234,"Critical",212.660389776799
"1866",234,"Dead",411.043043625261
"1867",234,"Exposed",39150.7609234967
"1868",234,"Hospitalized",518.751237821938
"1869",234,"Infected",42421.9312196286
"1870",234,"New Infections",10532.7043180365
"1871",234,"Recovered",790898.073848773
"1872",234,"Susceptible",17937882.9922121
"1873",235,"Critical",209.853561237531
"1874",235,"Dead",421.446807589344
"1875",235,"Exposed",38246.765766854
"1876",235,"Hospitalized",508.191611964234
"1877",235,"Infected",41487.3111340848
"1878",235,"New Infections",10281.9365469709
"1879",235,"Recovered",803021.588328364
"1880",235,"Susceptible",17927601.0556652
"1881",236,"Critical",206.936744104309
"1882",236,"Dead",431.724119697635
"1883",236,"Exposed",37353.7987380477
"1884",236,"Hospitalized",497.679481475239
"1885",236,"Infected",40561.4410282359
"1886",236,"New Infections",10034.6803440796
"1887",236,"Recovered",814878.257442613
"1888",236,"Susceptible",17917566.3753211
"1889",237,"Critical",203.924704273304
"1890",237,"Dead",441.86923254427
"1891",237,"Exposed",36472.3161139498
"1892",237,"Hospitalized",487.226443583189
"1893",237,"Infected",39644.9718015514
"1894",237,"New Infections",9791.03131173111
"1895",237,"Recovered",826470.560570002
"1896",237,"Susceptible",17907775.3440094
"1897",238,"Critical",200.830908237896
"1898",238,"Dead",451.877104650752
"1899",238,"Exposed",35602.7280030425
"1900",238,"Hospitalized",476.8429719482
"1901",238,"Infected",38738.4987470444
"1902",238,"New Infections",9551.07364635615
"1903",238,"Recovered",837801.164777337
"1904",238,"Susceptible",17898224.270363
"1905",239,"Critical",197.667636747803
"1906",239,"Dead",461.743340254928
"1907",239,"Exposed",34745.4007730957
"1908",239,"Hospitalized",466.538550369568
"1909",239,"Infected",37842.5642478622
"1910",239,"New Infections",9314.88078109469
"1911",239,"Recovered",848872.908745025
"1912",239,"Susceptible",17888909.3895819
"1913",240,"Critical",194.446090013023
"1914",240,"Dead",471.464134346743
"1915",240,"Exposed",33900.6594018837
"1916",240,"Hospitalized",456.3217801875
"1917",240,"Infected",36957.660397044
"1918",240,"New Infections",9082.51600245693
"1919",240,"Recovered",859688.787492337
"1920",240,"Susceptible",17879826.8735794
"1921",241,"Critical",191.176484354041
"1922",241,"Dead",481.036222558435
"1923",241,"Exposed",33068.7897476773
"1924",241,"Hospitalized",446.200467707651
"1925",241,"Infected",36084.2315404105
"1926",241,"New Infections",8854.03304173199
"1927",241,"Recovered",870251.937874836
"1928",241,"Susceptible",17870972.8405377
"1929",242,"Critical",187.868140492393
"1930",242,"Dead",490.456835511795
"1931",242,"Exposed",32250.0407377789
"1932",242,"Hospitalized",436.181696407028
"1933",242,"Infected",35222.6767416252
"1934",242,"New Infections",8629.47664174327
"1935",242,"Recovered",880565.624827472
"1936",242,"Susceptible",17862343.363896
"1937",243,"Critical",184.529563861984
"1938",243,"Dead",499.723657233951
"1939",243,"Exposed",31444.6264744133
"1940",243,"Hospitalized",426.271887497205
"1941",243,"Infected",34373.3521682484
"1942",243,"New Infections",8408.88309949982
"1943",243,"Recovered",890633.228327532
"1944",243,"Susceptible",17853934.4807965
"1945",244,"Critical",181.168517432119
"1946",244,"Dead",508.834787270861
"1947",244,"Exposed",30652.7282580282
"1948",244,"Hospitalized",416.476851531216
"1949",244,"Infected",33536.5733977444
"1950",244,"New Infections",8192.28078528861
"1951",244,"Recovered",900458.231052069
"1952",244,"Susceptible",17845742.2000112
"1953",245,"Critical",177.792087590476
"1954",245,"Dead",517.788706150609
"1955",245,"Exposed",29874.4965286035
"1956",245,"Hospitalized",406.801833072005
"1957",245,"Infected",32712.6176427158
"1958",245,"New Infections",7979.69063876981
"1959",245,"Recovered",910044.206704713
"1960",245,"Susceptible",17837762.5093724
"1961",246,"Critical",174.406743654774
"1962",246,"Dead",526.584243874314
"1963",246,"Exposed",29110.0527259883
"1964",246,"Hospitalized",397.251549938543
"1965",246,"Infected",31901.7258950157
"1966",246,"New Infections",7771.12664266423
"1967",246,"Recovered",919394.808987038
"1968",246,"Susceptible",17829991.3827298
"1969",247,"Critical",171.018391577539
"1970",247,"Dead",535.220551139063
"1971",247,"Exposed",28359.4910706105
"1972",247,"Hospitalized",387.830228169416
"1973",247,"Infected",31104.1049887817
"1974",247,"New Infections",7566.59627465032
"1975",247,"Recovered",928513.761189882
"1976",247,"Susceptible",17822424.7864551
"1977",248,"Critical",167.632422388017
"1978",248,"Dead",543.697073023759
"1979",248,"Exposed",27622.8802661629
"1980",248,"Hospitalized",378.5416335617
"1981",248,"Infected",30319.9295828057
"1982",248,"New Infections",7366.10093811528
"1983",248,"Recovered",937404.846380333
"1984",248,"Susceptible",17815058.685517
"1985",249,"Critical",164.253755884886
"1986",249,"Dead",552.013524894233
"1987",249,"Exposed",26900.2651260796
"1988",249,"Hospitalized",369.389100431883
"1989",249,"Infected",29549.3440629943
"1990",249,"New Infections",7169.63637242687
"1991",249,"Recovered",946071.898160417
"1992",249,"Susceptible",17807889.0491446
"1993",250,"Critical",160.886880057581
"1994",250,"Dead",560.169870308053
"1995",250,"Exposed",26191.6681257812
"1996",250,"Hospitalized",360.375558087671
"1997",250,"Infected",28792.4643659761
"1998",250,"New Infections",6977.19304341015
"1999",250,"Recovered",954518.791973902
"2000",250,"Susceptible",17800911.8561011
"2001",251,"Critical",157.535886675635
"2002",251,"Dead",568.166300721794
"2003",251,"Exposed",25497.0908827998
"2004",251,"Hospitalized",351.503555381508
"2005",251,"Infected",28049.3797251773
"2006",251,"New Infections",6788.75651472515
"2007",251,"Recovered",962749.436938082
"2008",251,"Susceptible",17794123.0995864
"2009",252,"Critical",154.204503446686
"2010",252,"Dead",576.003216824129
"2011",252,"Exposed",24816.5155669916
"2012",252,"Hospitalized",342.775283628533
"2013",252,"Infected",27320.1543409117
"2014",252,"New Infections",6604.30780084809
"2015",252,"Recovered",970767.768177883
"2016",252,"Susceptible",17787518.7917856
"2017",253,"Critical",150.896123105941
"2018",253,"Dead",583.68121133678
"2019",253,"Exposed",24149.906243121
"2020",253,"Hospitalized",334.192598105922
"2021",253,"Infected",26604.8289762192
"2022",253,"New Infections",6423.82370236025
"2023",253,"Recovered",978577.739640157
"2024",253,"Susceptible",17781094.9680832
"2025",254,"Critical",147.613829763896
"2026",254,"Dead",591.201053142357
"2027",254,"Exposed",23497.2101481463
"2028",254,"Hospitalized",325.757038301555
"2029",254,"Infected",25903.4224803469
"2030",254,"New Infections",6247.27712424553
"2031",254,"Recovered",986183.317366591
"2032",254,"Susceptible",17774847.690959
"2033",255,"Critical",144.360422805462
"2034",255,"Dead",598.56367261335
"2035",255,"Exposed",22858.3589055671
"2036",255,"Hospitalized",317.469847043377
"2037",255,"Infected",25215.9332418878
"2038",255,"New Infections",6074.63737789044
"2039",255,"Recovered",993588.473204265
"2040",255,"Susceptible",17768773.0535811
"2041",256,"Critical",141.138438602545
"2042",256,"Dead",605.770148030174
"2043",256,"Exposed",22233.2696792008
"2044",256,"Hospitalized",309.331988613612
"2045",256,"Infected",24542.340573694
"2046",256,"New Infections",5905.87046746953
"2047",256,"Recovered",1000797.17893351
"2048",256,"Susceptible",17762867.1831136
"2049",257,"Critical",137.950170273775
"2050",257,"Dead",612.821692988432
"2051",257,"Exposed",21621.8462687479
"2052",257,"Hospitalized",301.344165931663
"2053",257,"Infected",23882.6060317505
"2054",257,"New Infections",5740.93936138535
"2055",257,"Recovered",1007813.40079334
"2056",257,"Susceptible",17757126.2437522
"2057",258,"Critical",134.797685699333
"2058",258,"Dead",619.71964470637
"2059",258,"Exposed",21023.9801494865
"2060",258,"Hospitalized",293.506836874403
"2061",258,"Infected",23236.6746702467
"2062",258,"New Infections",5579.80424941573
"2063",258,"Recovered",1014641.09438544
"2064",258,"Susceptible",17751546.4395028
"2065",259,"Critical",131.682843975653
"2066",259,"Dead",626.465453153204
"2067",259,"Exposed",20439.5514584003
"2068",259,"Hospitalized",285.820229791185
"2069",259,"Infected",22604.4762351116
"2070",259,"New Infections",5422.42278620253
"2071",259,"Recovered",1021284.19993822
"2072",259,"Susceptible",17746124.0167166
"2073",260,"Critical",128.607310473959
"2074",260,"Dead",633.060670927538
"2075",260,"Exposed",19868.4299289993
"2076",260,"Hospitalized",278.284358262416
"2077",260,"Infected",21985.9262982898
"2078",260,"New Infections",5268.75032169607
"2079",260,"Recovered",1027746.6379134
"2080",260,"Susceptible",17740855.2663949
"2081",261,"Critical",125.572570648099
"2082",261,"Dead",639.50694382271
"2083",261,"Exposed",19310.4757770425
"2084",261,"Hospitalized",270.899035144071
"2085",261,"Infected",21380.9273350304
"2086",261,"New Infections",5118.74011914823
"2087",261,"Recovered",1034032.30493781
"2088",261,"Susceptible",17735736.5262758
"2089",262,"Critical",122.579942720533
"2090",262,"Dead",645.806002022617
"2091",262,"Exposed",18765.5405393093
"2092",262,"Hospitalized",263.663885935647
"2093",262,"Infected",20789.3697464423
"2094",262,"New Infections",4972.34356122483
"2095",262,"Recovered",1040145.07004429
"2096",262,"Susceptible",17730764.1827145
"2097",263,"Critical",119.630589360737
"2098",263,"Dead",651.959651877511
"2099",263,"Exposed",18233.4678675024
"2100",263,"Hospitalized",256.578361505217
"2101",263,"Infected",20211.1328295403
"2102",263,"New Infections",4829.5103447859
"2103",263,"Recovered",1046088.77120572
"2104",263,"Susceptible",17725934.6723697
"2105",264,"Critical",116.725528457205
"2106",264,"Dead",657.969768214545
"2107",264,"Exposed",17714.094279294
"2108",264,"Hospitalized",249.641750202329
"2109",264,"Infected",19646.0856969645
"2110",264,"New Infections",4690.18866485895
"2111",264,"Recovered",1051867.21214724
"2112",264,"Susceptible",17721244.4837049
"2113",265,"Critical",113.86564307279
"2114",265,"Dead",663.838287142461
"2115",265,"Exposed",17207.2498684571
"2116",265,"Hospitalized",242.853189387077
"2117",265,"Infected",19094.0881485066
"2118",265,"New Infections",4554.32538830835
"2119",265,"Recovered",1057484.15942211
"2120",265,"Susceptible",17716690.1583166
"2121",266,"Critical",111.051690662893
"2122",266,"Dead",669.567199313971
"2123",266,"Exposed",16712.7589759483
"2124",266,"Hospitalized",236.21167640175
"2125",266,"Infected",18554.9914965248
"2126",266,"New Infections",4421.86621768102
"2127",266,"Recovered",1062943.33973751
"2128",266,"Susceptible",17712268.2920989
"2129",267,"Critical",108.284311627055
"2130",267,"Dead",675.158543612964
"2131",267,"Exposed",16230.4408237321
"2132",267,"Hospitalized",229.716079009817
"2133",267,"Infected",18028.6393472623
"2134",267,"New Infections",4292.75584568692
"2135",267,"Recovered",1068248.4375168
"2136",267,"Susceptible",17707975.5362532
"2137",268,"Critical",105.564037256574
"2138",268,"Dead",680.614401236941
"2139",268,"Exposed",15760.1101130655
"2140",268,"Hospitalized",223.365145325625
"2141",268,"Infected",17514.8683400256
"2142",268,"New Infections",4166.93810075125
"2143",268,"Recovered",1073403.09268589
"2144",268,"Susceptible",17703808.5981525
"2145",269,"Critical",102.891297133754
"2146",269,"Dead",685.93689014789
"2147",269,"Exposed",15301.5775888844
"2148",269,"Hospitalized",217.157513256953
"2149",269,"Infected",17013.5088461071
"2150",269,"New Infections",4044.35608405476
"2151",269,"Recovered",1078410.89867132
"2152",269,"Susceptible",17699764.2420684
"2153",270,"Critical",100.266426032238
"2154",270,"Dead",691.128159867342
"2155",270,"Exposed",14854.6505718613
"2156",270,"Hospitalized",211.09171948142
"2157",270,"Infected",16524.3856292686
"2158",270,"New Infections",3924.95229845867
"2159",270,"Recovered",1083275.4005988
"2160",270,"Susceptible",17695839.28977
"2161",271,"Critical",97.6896703624142
"2162",271,"Dead",696.190386593583
"2163",271,"Exposed",14419.1334596339
"2164",271,"Hospitalized",205.166207976795
"2165",271,"Infected",16047.3184695323
"2166",271,"New Infections",3808.66876969147
"2167",271,"Recovered",1088000.0936809
"2168",271,"Susceptible",17692030.6210003
"2169",272,"Critical",95.161194201093
"2170",272,"Dead",701.125768620976
"2171",272,"Exposed",13994.828198633
"2172",272,"Hospitalized",199.37933812424
"2173",272,"Infected",15582.1227519533
"2174",272,"New Infections",3695.44716015705
"2175",272,"Recovered",1092588.42178363
"2176",272,"Susceptible",17688335.1738401
"2177",273,"Critical",92.6810849403915
"2178",273,"Dead",705.936522043082
"2179",273,"Exposed",13581.5347278741
"2180",273,"Hospitalized",193.72939240269
"2181",273,"Infected",15128.6100219797
"2182",273,"New Infections",3585.22887570623
"2183",273,"Recovered",1097043.77616162
"2184",273,"Susceptible",17684749.9449644
"2185",274,"Critical",90.249358587042
"2186",274,"Dead",710.624876722856
"2187",274,"Exposed",13179.0513960128
"2188",274,"Hospitalized",188.214583691702
"2189",274,"Infected",14686.5885089361
"2190",274,"New Infections",3477.95516569742
"2191",274,"Recovered",1101369.49435261
"2192",274,"Susceptible",17681271.9897987
"2193",275,"Critical",87.865964740011
"2194",275,"Dead",715.193072514548
"2195",275,"Exposed",12787.1753529006
"2196",275,"Hospitalized",182.833062199327
"2197",275,"Infected",14255.8636190987
"2198",275,"New Infections",3373.56721665694
"2199",275,"Recovered",1105568.85922177
"2200",275,"Susceptible",17677898.422582
"2201",276,"Critical",85.5307912714049
"2202",276,"Dead",719.643355723186
"2203",276,"Exposed",12405.7029168247
"2204",276,"Hospitalized",177.5829220308
"2205",276,"Infected",13836.2383997653
"2206",276,"New Infections",3272.0062398349
"2207",276,"Recovered",1109645.09814744
"2208",276,"Susceptible",17674626.4163422
"2209",277,"Critical",83.2436687330513
"2210",277,"Dead",723.977975788609
"2211",277,"Exposed",12034.4299185552
"2212",277,"Hospitalized",172.46220741312
"2213",277,"Infected",13427.5139756593
"2214",277,"New Infections",3173.21355293912
"2215",277,"Recovered",1113601.38233984
"2216",277,"Susceptible",17671453.2027893
"2217",278,"Critical",81.004374508857
"2218",278,"Dead",728.199182181993
"2219",278,"Exposed",11673.1520232746
"2220",278,"Hospitalized",167.468918589927
"2221",278,"Infected",13029.4899589458
"2222",278,"New Infections",3077.13065631647
"2223",278,"Recovered",1117440.82628481
"2224",278,"Susceptible",17668376.0721329
"2225",279,"Critical",78.8126367310254
"2226",279,"Dead",732.309221503681
"2227",279,"Exposed",11321.6650314147
"2228",279,"Hospitalized",162.601017400397
"2229",279,"Infected",12641.9648340808
"2230",279,"New Infections",2983.69930383946
"2231",279,"Recovered",1121166.48730502
"2232",279,"Susceptible",17665392.3728291
"2233",280,"Critical",76.6681379764179
"2234",280,"Dead",736.31033477192
"2235",280,"Exposed",10979.7651593772
"2236",280,"Hospitalized",157.856432555313
"2237",280,"Infected",12264.7363186561
"2238",280,"New Infections",2892.86156874428
"2239",280,"Recovered",1124781.36523156
"2240",280,"Susceptible",17662499.5112604
"2241",281,"Critical",74.5705187577623
"2242",281,"Dead",740.204754892785
"2243",281,"Exposed",10647.2493010742
"2244",281,"Hospitalized",153.233064622837
"2245",281,"Infected",11897.6017013521
"2246",281,"New Infections",2804.55990465618
"2247",281,"Recovered",1128288.40217885
"2248",281,"Susceptible",17659694.9513557
"2249",282,"Critical",72.5193808230004
"2250",282,"Dead",743.994704302218
"2251",282,"Exposed",10323.9152711819
"2252",282,"Hospitalized",148.728790735997
"2253",282,"Infected",11540.3581580583
"2254",282,"New Infections",2718.73720202808
"2255",282,"Recovered",1131690.48241648
"2256",282,"Susceptible",17656976.2141537
"2257",283,"Critical",70.5142902748197
"2258",283,"Dead",747.682392771655
"2259",283,"Exposed",10009.5620309607
"2260",283,"Hospitalized",144.341469033357
"2261",283,"Infected",11192.8030471747
"2262",283,"New Infections",2635.33684020906
"2263",283,"Recovered",1134990.43233157
"2264",283,"Susceptible",17654340.8773135
"2265",284,"Critical",68.5547805213058
"2266",284,"Dead",751.270015369227
"2267",284,"Exposed",9703.98989746274
"2268",284,"Hospitalized",140.068942843872
"2269",284,"Infected",10854.7341850612
"2270",284,"New Infections",2554.30273535068
"2271",284,"Recovered",1138191.02047588
"2272",284,"Susceptible",17651786.5745781
"2273",285,"Critical",66.6403550676701
"2274",285,"Dead",754.759750568979
"2275",285,"Exposed",9407.00073690857
"2276",285,"Hospitalized",135.909044626456
"2277",285,"Infected",10525.9501025614
"2278",285,"New Infections",2475.57938435061
"2279",285,"Recovered",1141294.95769175
"2280",285,"Susceptible",17649310.9951938
"2281",286,"Critical",64.7704901581316
"2282",286,"Dead",758.153758500962
"2283",286,"Exposed",9118.39814298701
"2284",286,"Hospitalized",131.859599674379
"2285",286,"Infected",10206.2502834838
"2286",286,"New Infections",2399.11190502574
"2287",286,"Recovered",1144304.89731171
"2288",286,"Susceptible",17646911.8832887
"2289",287,"Critical",62.9446372762567
"2290",287,"Dead",761.454179335428
"2291",287,"Exposed",8837.98760079882
"2292",287,"Hospitalized",127.918429594179
"2293",287,"Infected",9895.43538588816
"2294",287,"New Infections",2324.84607269907
"2295",287,"Recovered",1147223.43542632
"2296",287,"Susceptible",17644587.037216
"2297",288,"Critical",61.1622255113719
"2298",288,"Dead",764.663131794703
"2299",288,"Exposed",8565.57663713776
"2300",288,"Hospitalized",124.083355568428
"2301",288,"Infected",9593.30744698907
"2302",288,"New Infections",2252.72835337803
"2303",288,"Recovered",1150053.11121559
"2304",288,"Susceptible",17642334.3088627
"2305",289,"Critical",59.4226637980469
"2306",289,"Dead",767.782711786617
"2307",289,"Exposed",8300.97495777493
"2308",289,"Hospitalized",120.352201411325
"2309",289,"Infected",9299.6700724522
"2310",289,"New Infections",2182.70593369527
"2311",289,"Recovered",1152796.40733906
"2312",289,"Susceptible",17640151.602929
"2313",290,"Critical",57.7253430351037
"2314",290,"Dead",770.814991153667
"2315",290,"Exposed",8043.99457238681
"2316",290,"Hospitalized",116.722796425735
"2317",290,"Infected",9014.3286108305
"2318",290,"New Infections",2114.72674777642
"2319",290,"Recovered",1155455.75038023
"2320",290,"Susceptible",17638036.8761812
"2321",291,"Critical",56.0696380901184
"2322",291,"Dead",773.762016532337
"2323",291,"Exposed",7794.44990774287
"2324",291,"Hospitalized",113.192978070036
"2325",291,"Infected",8737.09031385507
"2326",291,"New Infections",2048.73950119343
"2327",291,"Recovered",1158033.51134097
"2328",291,"Susceptible",17635988.13668
"2329",292,"Critical",54.4549096949508
"2330",292,"Dead",776.625808317254
"2331",292,"Exposed",7552.1579097457
"2332",292,"Hospitalized",109.760594442779
"2333",292,"Infected",8467.76448326797
"2334",292,"New Infections",1984.69369215634
"2335",292,"Recovered",1160532.00618194
"2336",292,"Susceptible",17634003.4429878
"2337",293,"Critical",52.8805062374491
"2338",293,"Dead",779.40835972508
"2339",293,"Exposed",7316.93813489411
"2340",293,"Hospitalized",106.423506592939
"2341",293,"Infected",8206.16260485715
"2342",293,"New Infections",1922.53963009066
"2343",293,"Recovered",1162953.4964052
"2344",293,"Susceptible",17632080.9033578
"2345",294,"Critical",51.345765454135
"2346",294,"Dead",782.111635953236
"2347",294,"Exposed",7088.61283171887
"2348",294,"Hospitalized",103.179590663261
"2349",294,"Infected",7952.09847032793
"2350",294,"New Infections",1862.2284517422
"2351",294,"Recovered",1165300.18967513
"2352",294,"Susceptible",17630218.674906
"2353",295,"Critical",49.8500160283658
"2354",295,"Dead",784.737573428777
"2355",295,"Exposed",6867.00701271996
"2356",295,"Hospitalized",100.026739873942
"2357",295,"Infected",7705.38828762149
"2358",295,"New Infections",1803.71213494608
"2359",295,"Recovered",1167574.24047452
"2360",295,"Susceptible",17628414.9627711
"2361",296,"Critical",48.3925790981947
"2362",296,"Dead",787.288079142892
"2363",296,"Exposed",6651.94851731519
"2364",296,"Hospitalized",96.9628663536868
"2365",296,"Infected",7465.85078026723
"2366",296,"New Infections",1746.94351019151
"2367",296,"Recovered",1169777.75079221
"2368",296,"Susceptible",17626668.0192609
"2369",297,"Critical",46.9727696779053
"2370",297,"Dead",789.765030066678
"2371",297,"Exposed",6443.26806629085
"2372",297,"Hospitalized",93.9859028249268
"2373",297,"Infected",7233.3072763341
"2374",297,"New Infections",1691.87627010913
"2375",297,"Recovered",1171912.7708393
"2376",297,"Susceptible",17624976.1429908
"2377",298,"Critical",45.5898979969764
"2378",298,"Dead",792.170272644037
"2379",298,"Exposed",6240.79930822695
"2380",298,"Hospitalized",91.0938041497992
"2381",298,"Infected",7007.58178752459
"2382",298,"New Infections",1638.46497700299
"2383",298,"Recovered",1173981.29979095
"2384",298,"Susceptible",17623337.6780138
"2385",299,"Critical",44.2432707600331
"2386",299,"Dead",794.505622357635
"2387",299,"Exposed",6173.02737742335
"2388",299,"Hospitalized",88.2845487432638
"2389",299,"Infected",6788.50107893476
"2390",299,"New Infections",1715.31358761576
"2391",299,"Recovered",1175985.28655089
"2392",299,"Susceptible",17621622.3644262
"2393",300,"Critical",42.9321923311631
"2394",300,"Dead",796.772863364072
"2395",300,"Exposed",6086.90350410692
"2396",300,"Hospitalized",85.556139859551
"2397",300,"Infected",6612.65144975565
"2398",300,"New Infections",1677.59823628254
"2399",300,"Recovered",1177926.63053598
"2400",300,"Susceptible",17619944.7661899
"2401",301,"Critical",41.6559658458169
"2402",301,"Dead",798.97374819452
"2403",301,"Exposed",5990.92288541102
"2404",301,"Hospitalized",83.0114321871751
"2405",301,"Infected",6462.43775084865
"2406",301,"New Infections",1643.1346699309
"2407",301,"Recovered",1179817.57957284
"2408",301,"Susceptible",17618301.6315199
"2409",302,"Critical",40.4189213849441
"2410",302,"Dead",801.109997517221
"2411",302,"Exposed",5889.96962719089
"2412",302,"Hospitalized",80.6774182209352
"2413",302,"Infected",6327.71921773175
"2414",302,"New Infections",1610.73899646614
"2415",302,"Recovered",1181665.42516974
"2416",302,"Susceptible",17616690.8925235
"2417",303,"Critical",39.2261515344197
"2418",303,"Dead",803.183559367178
"2419",303,"Exposed",5786.84898883509
"2420",303,"Hospitalized",78.5454432583607
"2421",303,"Infected",6202.64790602358
"2422",303,"New Infections",1579.72782823873
"2423",303,"Recovered",1183474.59613101
"2424",303,"Susceptible",17615111.1646952
"2425",304,"Critical",38.0817069040294
"2426",304,"Dead",805.196648442358
"2427",304,"Exposed",5683.16936920933
"2428",304,"Hospitalized",76.5923531452711
"2429",304,"Infected",6083.8482152795
"2430",304,"New Infections",1549.70580740908
"2431",304,"Recovered",1185247.86569446
"2432",304,"Susceptible",17613561.4588878
"2433",305,"Critical",36.9880305386146
"2434",305,"Dead",807.151692309426
"2435",305,"Exposed",5579.8500398888
"2436",305,"Hospitalized",74.7911656310073
"2437",305,"Infected",5969.36854485925
"2438",305,"New Infections",1520.44334922018
"2439",305,"Recovered",1186987.04786343
"2440",305,"Susceptible",17612041.0155386
"2441",306,"Critical",35.9459744202246
"2442",306,"Dead",809.051248404839
"2443",306,"Exposed",5477.41345846381
"2444",306,"Hospitalized",73.1160858003168
"2445",306,"Infected",5858.07754332783
"2446",306,"New Infections",1491.80628870891
"2447",306,"Recovered",1188693.39931495
"2448",306,"Susceptible",17610549.2092499
"2449",307,"Critical",34.9550543212222
"2450",307,"Dead",810.897921852923
"2451",307,"Exposed",5376.15357475818
"2452",307,"Hospitalized",71.5445469376966
"2453",307,"Infected",5749.31637611507
"2454",307,"New Infections",1463.71539170615
"2455",307,"Recovered",1190367.85154309
"2456",307,"Susceptible",17609085.4938582
"2457",308,"Critical",34.0137706996463
"2458",308,"Dead",812.694296399173
"2459",308,"Exposed",5276.23274568205
"2460",308,"Hospitalized",70.0577501907527
"2461",308,"Infected",5642.69843276362
"2462",308,"New Infections",1436.12305096225
"2463",308,"Recovered",1192011.1450723
"2464",308,"Susceptible",17607649.3708072
"2465",309,"Critical",33.1199154524209
"2466",309,"Dead",814.442881872077
"2467",309,"Exposed",5177.73754616858
"2468",309,"Hospitalized",68.6404985312936
"2469",309,"Infected",5537.99395063561
"2470",309,"New Infections",1408.99987218889
"2471",309,"Recovered",1193623.90714756
"2472",309,"Susceptible",17606240.370935
"2473",310,"Critical",32.2708324742149
"2474",310,"Dead",816.146077451487
"2475",310,"Exposed",5080.7109122228
"2476",310,"Hospitalized",67.2807434266631
"2477",310,"Infected",5435.06354925639
"2478",310,"New Infections",1382.32695215317
"2479",310,"Recovered",1195206.69677755
"2480",310,"Susceptible",17604858.0439829
"2481",311,"Critical",31.463624020452
"2482",311,"Dead",817.806148367767
"2483",311,"Exposed",4985.17065460821
"2484",311,"Hospitalized",65.9690554148293
"2485",311,"Infected",5333.81993857412
"2486",311,"New Infections",1356.09143304356
"2487",311,"Recovered",1196760.03090444
"2488",311,"Susceptible",17603501.9525498
"2489",312,"Critical",30.6953059907254
"2490",312,"Dead",819.425213242221
"2491",312,"Exposed",4891.12012320649
"2492",312,"Hospitalized",64.6981178857156
"2493",312,"Infected",5234.20585734139
"2494",312,"New Infections",1330.28394276782
"2495",312,"Recovered",1198284.39965052
"2496",312,"Susceptible",17602171.6686071
"2497",313,"Critical",29.962919617184
"2498",313,"Dead",821.005239438859
"2499",313,"Exposed",4798.5543504134
"2500",313,"Hospitalized",63.4622845132112
"2501",313,"Infected",5136.18136177625
"2502",313,"New Infections",1304.89712094908
"2503",313,"Recovered",1199780.27523338
"2504",313,"Susceptible",17600866.7714861
"2505",314,"Critical",29.2636080454806
"2506",314,"Dead",822.548044182475
"2507",314,"Exposed",5201.14885878235
"2508",314,"Hospitalized",62.257211069476
"2509",314,"Infected",5039.7165012904
"2510",314,"New Infections",1773.61003842951
"2511",314,"Recovered",1201248.1172042
"2512",314,"Susceptible",17599093.1614477
"2513",315,"Critical",28.5946657503086
"2514",315,"Dead",824.055299634767
"2515",315,"Exposed",5835.47950680221
"2516",315,"Hospitalized",61.079558379103
"2517",315,"Infected",5085.84003204851
"2518",315,"New Infections",1827.37318058658
"2519",315,"Recovered",1202688.37554554
"2520",315,"Susceptible",17597265.7882671
"2521",316,"Critical",27.9535675808229
"2522",316,"Dead",825.52854052902
"2523",316,"Exposed",6124.81664396996
"2524",316,"Hospitalized",60.3296658248184
"2525",316,"Infected",5300.02273933518
"2526",316,"New Infections",1956.61699792138
"2527",316,"Recovered",1204141.39044884
"2528",316,"Susceptible",17595309.1712692
"2529",317,"Critical",27.3573772001968
"2530",317,"Dead",826.969173313697
"2531",317,"Exposed",6427.29129596929
"2532",317,"Hospitalized",60.4336749006796
"2533",317,"Infected",5535.67814089506
"2534",317,"New Infections",2052.42226631212
"2535",317,"Recovered",1205654.73421011
"2536",317,"Susceptible",17593256.7490029
"2537",318,"Critical",26.8380174207108
"2538",318,"Dead",828.379490155762
