Code,UID,District,TA,Less Than 1 Year,4-Jan,9-May,14-Oct,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75+,Total Pop,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,Pediatrics,Adults,Elderly,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80+
MW10313,108,Nkhata Bay,TA Boghoyo,31.60824284,128.5025763,165.8908431,175.9769378,144.2665188,108.7055429,70.45058528,61.86016909,53.26856129,43.88925319,33.65351471,28.61135222,21.46931244,18.92434518,15.31712391,11.37423433,20.41930296,1134.188416,326.0016622,320.2434566,179.1561282,115.1287304,77.5427679,50.08066466,34.24146909,29.75160699,2.041930296,646.2451188,371.8276265,116.115671,0.287431663,0.282354724,0.157959758,0.101507588,0.068368506,0.044155507,0.030190283,0.026231627,0.001800345
MW30710,109,Thyolo,TA Bvumbwe,3425.772101,12947.16686,18223.68304,18685.50745,15008.14444,11831.66562,8626.466366,7996.914686,7647.674337,5864.710454,4121.955163,3019.090906,2210.323783,1778.368616,1958.732874,1037.381692,2021.917806,126405.4762,34596.622,33693.65189,20458.13199,15644.58902,9986.665617,5229.414689,3737.10149,2857.107717,202.1917806,68290.27389,46089.38663,12025.81568,0.273695595,0.266552153,0.161845298,0.123765121,0.079005008,0.041370159,0.029564395,0.022602721,0.001599549
MW20601,110,Lilongwe,TA Chadza,5377.545183,20728.10396,26144.93714,24904.9096,20696.18246,16110.53605,11823.2329,10432.19211,9215.491814,7470.859005,5775.336197,3783.925629,3430.333617,2456.727834,2552.492337,1663.601307,3267.042861,175833.45,52250.58628,45601.09206,27933.76895,19647.68392,13246.1952,7214.259246,5009.220171,4603.939882,326.7042861,97851.67834,60827.64808,17154.12359,0.297159535,0.259342532,0.158864931,0.111740308,0.075333762,0.041028935,0.028488437,0.026183527,0.001858033
MW20907,111,Ntcheu,TA Chakhumbira,882.9444744,3685.702977,4764.122859,4575.257731,3840.572382,3224.872064,2258.826934,2035.021757,1831.991744,1434.430649,991.5419232,838.5611693,709.1885565,533.5439872,587.3705488,334.291277,593.0365026,33121.27754,9332.77031,8415.830113,5483.698998,3867.013501,2425.972572,1547.749726,1120.914536,868.0241293,59.30365026,17748.60042,11776.68507,3595.992041,0.281775674,0.25409135,0.165564236,0.11675315,0.073245139,0.046729771,0.033842733,0.026207447,0.0017905
MW30704,112,Thyolo,TA Changata,1352.256008,5598.999509,8354.963217,9017.238842,6909.038744,4562.050024,3147.788131,2908.999509,2868.102011,2368.097106,1767.827366,1319.274154,1084.443355,910.2991662,1040.907307,639.8479647,1332.466895,55182.59931,15306.21873,15926.27759,7709.838155,5777.10152,4135.924472,2403.717509,1951.206473,1839.06817,133.2466895,31232.49632,17622.86415,6327.238842,0.277374008,0.2886105,0.139715023,0.104690638,0.074949794,0.043559338,0.03535909,0.033326958,0.00241465
MW31003,113,Chikwawa,TA Chapananga,4258.960637,16759.75689,21747.40261,19004.65007,15014.23176,11705.72993,9045.953942,7817.900822,7063.568438,5310.499979,4019.082939,2863.445727,2303.731099,1590.132664,1795.311072,1108.868604,2320.326411,133729.5536,42766.12014,34018.88183,20751.68387,14881.46926,9329.582918,5167.176826,3385.443736,3197.162374,232.0326411,76785.00197,44962.73605,11981.81558,0.31979558,0.254385668,0.155176498,0.111280333,0.069764556,0.038639005,0.025315599,0.023907673,0.001735089
MW30503,114,Blantyre,TA Chigaru,1564.435445,5978.566431,7925.419429,8396.330301,6862.44612,4952.465338,3315.338953,3000.34488,2998.237897,2380.891654,1641.340352,1159.894562,1007.138239,910.2169862,928.1263482,549.9227625,977.6404666,54548.75617,15468.42131,15258.77642,8267.804291,5998.582777,4022.232006,2167.032801,1838.343334,1429.799182,97.76404666,30727.19773,18288.61907,5532.939365,0.283570559,0.279727303,0.151567238,0.109967361,0.073736457,0.03972653,0.033700921,0.026211398,0.001792232
MW20302,115,Ntchisi,TA Chikho,1419.765219,5472.117798,6581.468399,5801.191218,4812.274703,3967.539842,2764.89523,2342.527799,1952.389208,1633.493317,1260.317273,878.6599564,675.1093873,525.83897,491.9138752,346.0359674,702.2494632,41627.78762,13473.35142,10613.46592,6732.435072,4294.917007,2893.81059,1553.769344,1017.752845,978.0604843,70.22494632,24086.81734,13921.16267,3619.80762,0.323662442,0.254961086,0.161729351,0.10317428,0.06951632,0.037325292,0.024448881,0.023495375,0.001686973
MW30304,116,Zomba,TA Chikowi,2307.347793,8911.912115,12080.4531,11674.2299,9184.39414,6903.294616,5093.414007,4554.699544,4394.710098,3267.28447,2444.838723,1896.12492,1601.144379,1293.664662,1657.390668,829.9452516,1688.638607,79783.48698,23299.71301,20858.62404,11996.70862,8949.409642,5712.123193,3497.269299,2951.05533,2349.719998,168.8638607,44158.33705,26658.24146,8966.908488,0.292036785,0.261440366,0.15036581,0.112171202,0.071595306,0.0438345,0.036988297,0.029451207,0.002116526
MW10401,117,Rumphi,TA Chikulamayembe,2409.590481,10091.85921,13415.85839,13052.56628,10114.10158,7879.978718,5524.758483,5297.391997,4618.9996,3742.897214,2745.697461,2136.50356,1671.885088,1280.172174,1002.142503,805.668202,1228.273302,87018.34425,25917.30808,23166.66786,13404.7372,9916.391597,6488.594675,3808.388648,2282.314677,1911.114174,122.8273302,49083.97594,29809.72347,8124.644829,0.297837293,0.266227404,0.154044958,0.113957484,0.074565826,0.043765354,0.026227972,0.021962199,0.001411511
MW30803,118,Mulanje,TA Chikumbu,2548.952708,9425.000774,12481.8434,13380.41786,11409.04474,8696.426885,5958.467328,5803.249412,5310.142157,3936.410809,2612.306959,2057.957261,1842.552806,1534.228784,1831.993765,1099.196259,2091.746195,92019.9381,24455.79688,24789.4626,14654.89421,11113.39157,6548.717768,3900.510067,3366.222549,2981.767835,209.1746195,49245.25948,32317.00355,10457.67507,0.265766283,0.269392298,0.159257814,0.120771561,0.071166292,0.042387662,0.036581448,0.032403498,0.002273145
MW30709,119,Thyolo,TA Chimaliro,4566.603431,17834.75956,25294.93439,25539.04227,19055.29893,14711.9649,11422.46243,10996.76211,9511.276378,7394.68248,5769.281258,3700.318165,3042.417671,2497.640338,2938.225285,1515.254985,3191.263936,168982.1885,47696.29738,44594.3412,26134.42733,20508.03849,13163.96374,6742.735836,5435.865623,4387.392527,319.1263936,92290.63858,59806.42956,16885.12038,0.28225636,0.263899655,0.154657882,0.121362131,0.077901487,0.039902051,0.032168276,0.025963639,0.001888521
MW31102,120,Nsanje,TA Chimombo,376.3850922,1753.975855,2226.323152,1854.203046,1439.433072,1112.095329,824.2087147,631.2180584,616.2906043,521.3946462,412.6374807,244.1704989,255.8992129,192.9906564,219.6468244,149.2745408,320.9402628,13151.08705,4356.684099,3293.636118,1936.304044,1247.508663,934.0321269,500.0697118,412.6374808,438.1207773,32.09402628,7650.320217,4117.844833,1382.921996,0.33127939,0.250445922,0.147235285,0.094859737,0.071023188,0.038024972,0.031376682,0.033314415,0.002440409
MW20607,121,Lilongwe,TA Chimutu,3805.647064,14582.13173,18930.55952,19664.98263,15995.33985,13397.65808,9944.385748,9229.745072,7895.666715,6430.529688,4794.769108,3240.611096,2718.849218,2028.936592,2206.97856,1350.15159,2406.039372,138622.9816,37318.33831,35660.32248,23342.04383,17125.41179,11225.2988,5959.460314,4235.915152,3515.587025,240.6039372,72978.66079,51692.75441,13951.56643,0.269207442,0.257246829,0.168385094,0.123539485,0.080977185,0.042990421,0.030557092,0.025360781,0.001735671
MW30102,122,Mangochi,TA Chimwala,5378.045544,21347.84972,25759.99876,22270.00306,17422.78681,13007.09103,9378.772324,8399.87109,7376.044438,5437.157937,4312.840216,3001.727333,2518.187955,1891.596586,2566.660118,1283.921183,2502.818733,153855.3728,52485.89402,39692.78987,22385.86335,15775.91553,9749.998153,5519.915288,4458.256704,3536.458043,250.2818733,92178.68389,47911.77704,13764.91191,0.341137869,0.257987675,0.145499393,0.102537307,0.063371191,0.035877299,0.028976932,0.0229856,0.001626735
MW10505,123,Mzimba,TA Chindi,5649.312049,23158.58874,30876.1235,29358.46933,23099.94122,17660.08459,11084.38112,9733.094403,8416.517442,7380.012308,5790.54485,4986.236016,4120.885886,3271.095303,3060.442989,2180.730202,3995.212631,193821.6726,59684.02429,52458.41055,28744.46571,18149.61185,13170.55716,9107.121902,6331.538292,5776.42157,399.5212631,112142.4348,60064.63471,21614.60303,0.307932666,0.270652966,0.148303672,0.093640776,0.067951932,0.046987119,0.032666823,0.029802764,0.002061283
MW20603,124,Lilongwe,TA Chiseka,10408.88608,40534.57597,50537.9979,47081.19411,37034.85809,30294.38666,23613.10707,20943.55482,17867.05864,13686.63453,10428.12343,7174.051705,5802.28068,4374.277401,4670.23663,3018.784133,5984.295605,333454.3034,101481.46,84116.0522,53907.49373,38810.61346,24114.75796,12976.33239,9044.514031,8404.650178,598.4295605,185597.5122,116832.8652,31023.92615,0.304333934,0.25225661,0.161663812,0.116389601,0.072318029,0.038914875,0.027123699,0.025204803,0.001794637
MW30405,125,Chiradzulu,TA Chitera,583.1391248,2394.999722,3404.162766,3442.434419,2846.20236,1970.990099,1377.779487,1319.364859,1314.329115,1059.520482,715.0756107,558.9675549,462.2812751,400.8452015,420.9881764,251.7871869,499.5457788,23022.41322,6382.301613,6288.636779,3348.769586,2633.693974,1774.596093,1021.24883,821.8333779,701.3783878,49.95457788,12670.93839,7757.059653,2594.415174,0.277221226,0.273152806,0.145456932,0.114396955,0.077081237,0.044358896,0.0356971,0.030465025,0.002169824
MW20608,126,Lilongwe,TA Chitukula,1134.212538,4492.864068,6005.671095,6043.373451,4492.864068,3613.142433,2628.168387,2500.922936,2105.0482,1723.311847,1300.731276,1013.250813,768.1854998,576.5318577,562.3934743,369.1689007,700.6354456,40030.47629,11632.7477,10536.23752,6241.31082,4605.971136,3024.043123,1781.436313,1138.925332,999.7408017,70.06354456,22168.98522,13871.32508,3990.165991,0.290597284,0.2632054,0.155913979,0.115061612,0.075543521,0.044502001,0.028451456,0.024974492,0.001750255
MW30903,127,Phalombe,TA Chiwalo,1423.491894,5486.994587,7573.462794,7310.330363,5478.212861,3982.868814,2972.580162,2833.980783,2460.106514,1776.505916,1302.278998,911.7244402,773.3199897,604.6739121,773.726694,415.8185569,843.1272753,46923.20456,14483.94928,12788.54322,6955.448976,5294.087297,3078.784914,1685.04443,1378.400606,1174.633105,84.31272753,27272.4925,15328.32119,4322.390868,0.308673489,0.272541983,0.148230477,0.112824504,0.065613271,0.035910685,0.029375671,0.025033096,0.001796824
MW20404,128,Dowa,TA Chiwere,3418.691097,12639.63609,16542.12512,16219.9622,13448.91822,11148.38709,8578.833326,7523.777428,6080.13326,5120.287022,4019.840471,2949.285325,2324.88708,1823.375724,1803.448121,1135.873402,2250.712112,117028.1731,32600.45231,29668.88042,19727.22042,13603.91069,9140.127493,5274.172405,3626.823845,3161.514303,225.0712112,62269.33273,42471.2586,12287.58176,0.278569266,0.253519128,0.168568131,0.11624475,0.078101941,0.045067545,0.030991032,0.027014985,0.001923222
MW20110,129,Kasungu,TA Chulu,2535.177996,10410.52962,14308.2471,13361.90725,10346.43804,8110.354077,5717.601811,5295.072145,4537.842013,3552.730713,2700.550094,2160.914828,1745.506448,1383.903345,1079.270533,707.3811263,1297.656652,89251.08379,27253.95472,23708.34529,13827.95589,9832.914158,6253.280807,3906.421276,2463.173878,1875.272113,129.7656652,50962.30001,29914.15085,8374.632932,0.305362731,0.265636497,0.154933199,0.11017137,0.07006392,0.043768895,0.027598252,0.021011197,0.001453939
MW31301,130,Neno,TA Dambe,1286.903046,4596.23263,5563.251355,5290.71833,3954.359484,3103.088376,2177.107443,1921.410436,1718.325981,1312.157072,956.4962136,735.523491,569.2678235,442.9976963,445.1021984,266.2195182,521.9165258,34861.07762,11446.38703,9245.077814,5280.195819,3639.736417,2268.653286,1304.791315,888.0998947,735.9443914,52.19165258,20691.46485,11188.58552,2981.027253,0.328342892,0.265197706,0.15146393,0.104406882,0.06507697,0.037428313,0.0254754,0.021110776,0.001497133
MW20401,131,Dowa,TA Dzoole,2931.384404,12487.5796,17025.62217,17404.2839,13234.28637,10702.79706,8166.589226,7423.421349,6132.904433,5033.487827,3742.970911,2958.51593,2381.676101,1756.471379,1743.495432,1111.212921,2085.588582,116322.2876,32444.58617,30638.57027,18869.38629,13556.32578,8776.458738,5340.192031,3499.966811,2988.242645,208.5588582,63083.15644,41202.17081,12036.96035,0.278919774,0.263393808,0.162216431,0.116541087,0.075449503,0.045908588,0.030088531,0.025689339,0.00179294
MW10302,132,Nkhata Bay,TA Fukamapiri,636.6464585,2662.647047,3426.622797,3830.020022,3019.845148,2217.55793,1330.760119,1214.698907,1096.384078,878.910155,656.9290005,561.1503298,427.0601907,400.0168013,317.7598253,238.8832729,381.9878751,23297.87996,6725.916303,6849.86517,3548.318049,2311.082985,1535.839156,988.2105205,717.7766266,582.6723605,38.19878751,13575.78147,7395.24019,2326.858295,0.288692203,0.294012381,0.152302186,0.099197137,0.065921842,0.042416328,0.030808667,0.025009673,0.001639582
MW30104,133,Mangochi,TA Jalasi,3757.766256,14646.73659,17673.0715,15186.00371,11569.09081,7857.604943,6092.913641,5117.001119,4856.422415,3441.852306,2985.085002,2068.532108,1962.892093,1386.399438,1591.642896,1018.168528,2294.903569,103506.0869,36077.57435,26755.09452,13950.51858,9973.423534,6426.937308,4031.424201,2978.042334,3083.58174,229.4903569,62832.66887,30350.87943,10322.53863,0.348555099,0.258488127,0.134779693,0.096355913,0.062092361,0.038948668,0.028771664,0.029791308,0.002217168
MW20615,134,Lilongwe,TA Kabudula,5173.468863,19683.44955,26135.39398,26055.97186,20193.07484,16094.01081,11349.64203,10631.53367,8693.413242,7364.195763,5681.991069,4186.207747,3224.317588,2400.313059,2352.880402,1524.463533,2870.227288,173614.5553,50992.31239,46249.0467,27443.65284,19324.94691,13046.18683,7410.525335,4753.193461,4107.668092,287.0227288,97241.35909,59814.78658,16558.40962,0.293709893,0.266389224,0.158072304,0.111309486,0.075144545,0.042683779,0.027377851,0.023659699,0.001653218
MW10301,135,Nkhata Bay,TA Kabunduli,1580.238962,6230.89584,7920.044578,7870.825737,6265.45375,4829.729683,3385.627941,3056.804194,2561.474155,2188.667614,1779.208745,1406.402204,982.282403,875.4670458,706.8663348,471.2442232,807.3984357,52918.63185,15731.17938,14136.27949,8215.357624,5618.278349,3967.876359,2388.684607,1582.333381,1197.902815,80.73984357,29867.45887,17801.51233,5249.660647,0.29727109,0.267132369,0.155245087,0.106168246,0.074980706,0.04513882,0.029901253,0.022636693,0.001525736
MW20807,136,Dedza,TA Kachindamoto,4454.015475,16623.17126,21933.72818,20789.93199,15392.67637,12137.81891,9005.175284,8241.599929,6978.72359,5453.662006,3908.753731,2804.650926,2364.890018,1728.751316,2019.139755,1224.227518,1980.490934,137041.4072,43010.91492,36182.60836,21142.99419,15220.32352,9362.415737,5169.540944,3747.891071,3006.669359,198.0490934,79193.52328,45725.73345,12122.15047,0.313853424,0.26402683,0.154281794,0.111063684,0.068318152,0.037722474,0.027348603,0.021939861,0.001445177
MW30403,137,Chiradzulu,TA Kadewere,2674.697441,10807.17114,15103.7184,15421.12099,12852.86954,8972.429333,6638.359062,6053.873804,5883.560219,4470.731613,3321.114913,2469.546986,2266.331913,1809.581844,2212.141227,1157.358227,2481.159276,104595.7659,28585.58698,28273.99053,15610.7884,11937.43402,7791.846526,4735.878899,4021.723071,3390.401575,248.1159276,56859.57751,35340.06894,12396.11947,0.273295833,0.270316779,0.14924876,0.114129228,0.074494856,0.045277922,0.038450152,0.032414329,0.002372141
MW31204,138,Balaka,TA Kalembo,5732.791758,22231.87581,29252.13136,27798.28047,20988.62678,14625.77479,10372.43193,9438.104394,8904.618495,6626.395182,5139.383234,3861.809589,3206.733121,2665.102399,3187.53461,1769.171883,3450.496034,179251.2618,57216.79893,48786.90725,24998.20672,18342.72289,11765.77842,7068.54271,5852.637009,4874.618314,345.0496034,106003.7062,55106.70803,18140.84764,0.319198863,0.272170509,0.139459028,0.102329672,0.065638469,0.039433712,0.032650465,0.027194332,0.001924949
MW20602,139,Lilongwe,TA Kalolo,6214.709544,24252.54433,30781.0722,29472.83711,23217.81337,19137.38464,14377.14795,12751.14216,10819.22278,8465.190093,6823.374814,4934.141055,3889.13393,2763.498419,2816.460202,1955.633606,3738.943799,206410.25,61248.32607,52690.65048,33514.53259,23570.36494,15288.56491,8823.274985,5579.958621,5320.683025,373.8943799,113938.9766,72373.46244,20097.81101,0.29673103,0.255271482,0.162368548,0.114191834,0.074068826,0.042746302,0.027033341,0.025777223,0.001811414
MW20101,140,Kasungu,TA Kaluluma,2005.813517,7776.11945,11116.74726,10365.28561,8523.270617,6662.576846,4484.343829,4047.547763,3550.404871,2859.290042,2268.753254,2002.939858,1637.98525,1281.651617,956.9282251,662.3782459,1149.463333,71351.49959,20898.68023,18888.55623,11146.92068,7597.952634,5128.043296,3640.925108,2238.579842,1696.895246,114.9463333,39787.23645,23872.91661,7691.346529,0.292897561,0.264725427,0.156225458,0.106486236,0.071870154,0.051028011,0.03137397,0.023782195,0.001610987
MW20612,141,Lilongwe,TA Kalumba,1159.346103,4388.891898,5250.046985,5016.978145,3975.023333,3678.54606,2938.209746,2554.331657,2165.312344,1598.063918,1099.365151,676.9278796,496.1281548,344.4620349,384.7349594,242.4944176,400.1586326,36369.02142,10798.28499,8992.001478,6616.755806,4719.644001,2697.429069,1173.056034,729.1969943,602.6371869,40.01586326,19790.28646,14033.82888,2544.906079,0.296908868,0.247243427,0.181933842,0.129770992,0.074168316,0.032254264,0.020049948,0.016570069,0.001100273
MW20610,142,Lilongwe,TA Kalumbu,2487.72215,10063.02502,12169.23956,11712.16175,9225.658479,7566.770754,5632.41747,4848.681388,4415.981063,3535.953923,2703.462876,2002.610237,1716.17481,1331.010577,1282.255611,969.0049532,1863.658583,83525.78922,24719.98673,20937.82023,13199.18822,9264.662451,6239.416799,3718.785047,2613.266188,2646.297678,186.3658583,45657.80696,28703.26747,9164.714771,0.295956338,0.250674916,0.158025304,0.110919783,0.074700483,0.044522597,0.031286938,0.031682403,0.002231237
MW20304,143,Ntchisi,TA Kalumo,3958.551458,15012.55242,19689.38224,19919.30261,15117.7098,12176.86788,9316.230738,8681.721815,7172.089629,5594.728963,3995.980355,3117.292436,2607.546503,1823.321991,1996.207849,1105.043631,2122.753168,133407.2835,38660.48612,35037.01241,21493.09862,15853.81144,9590.709318,5724.838939,3819.52984,3015.521482,212.2753168,73697.49853,46937.61938,12772.16558,0.289792919,0.262631931,0.161108884,0.118837675,0.071890448,0.042912492,0.028630595,0.022603874,0.001591182
MW10105,144,Chitipa,TA Kameme,800.511879,3209.995861,4447.666709,4170.625616,3244.060196,2414.025893,1756.584222,1544.249866,1263.786839,1010.57528,857.2857711,717.6219965,549.5712758,383.7915108,369.0302988,224.8246128,476.9006939,27441.10852,8458.174449,7414.685812,4170.610115,2808.036705,1867.861051,1267.193272,752.8218096,654.0352373,47.69006939,15872.86026,8846.507871,2721.740389,0.308230057,0.270203582,0.151984025,0.102329565,0.068067988,0.046178647,0.027434089,0.023834141,0.001737906
MW30601,145,Mwanza,TA Kanduku,1695.23723,7394.592696,9168.850453,8988.584877,7261.245558,6087.049924,4244.883902,3655.934041,3406.525505,2410.126055,1805.12515,1317.420338,1056.89954,734.6439563,877.8686604,517.3375087,1039.6138,61661.9392,18258.68038,16249.83044,10331.93383,7062.459546,4215.251205,2374.319878,1612.512617,1452.989929,103.96138,34508.51081,21609.64458,5543.783803,0.296109409,0.263530967,0.167557718,0.114535151,0.068360666,0.038505436,0.026150858,0.023563805,0.001685989
MW20201,146,Nkhotakota,TA Kanyenda,3207.174071,12581.77392,16452.72787,15853.72991,12859.67894,11051.41861,8029.201596,7352.277561,6140.198601,4617.354239,3225.012568,2316.188066,1811.076927,1217.712169,1024.305302,614.9587284,1066.554375,109421.3435,32241.67586,28713.40885,19080.62021,13492.47616,7842.366807,4127.264993,2242.017471,1574.857666,106.6554375,60955.08471,40415.46318,8050.795567,0.294656187,0.262411408,0.174377499,0.123307535,0.071671271,0.037719012,0.020489764,0.0143926,0.000974722
MW20105,147,Kasungu,TA Kaomba,1593.359557,6320.700271,8580.57784,8165.406688,6595.610899,5500.456724,4011.450998,3746.639128,3344.932986,2493.271082,1779.625533,1412.704002,1059.24748,920.10904,741.697653,502.6937194,788.8251892,57557.30879,16494.63767,14761.01759,9511.907722,7091.572114,4272.896615,2471.951482,1661.806693,1212.63639,78.88251892,31255.65526,20876.37645,5425.277084,0.286577639,0.256457744,0.165259772,0.12320889,0.074237255,0.042947656,0.02887221,0.02106833,0.001370504
MW20113,148,Kasungu,TA Kapelula,2341.57456,8995.449885,11938.46441,10989.94842,8610.33813,7179.24383,5113.428304,4664.131256,3922.434543,2940.637291,2270.257569,1616.518478,1307.478181,905.7257944,900.9713283,561.0270013,874.8217647,75132.45074,23275.48886,19600.28655,12292.67213,8586.565799,5210.89486,2923.996659,1806.697123,1348.36659,87.48217647,42875.77541,26090.13279,6166.542548,0.309792754,0.260876444,0.163613352,0.114285714,0.069356115,0.038917893,0.024046828,0.017946527,0.001164373
MW30501,149,Blantyre,TA Kapeni,2932.865303,10668.00608,14074.3066,14146.28498,12477.60323,10968.08493,8120.377144,7424.924121,6812.60105,4869.184947,3336.349711,2402.658406,1741.673899,1378.740689,1535.876576,849.5475714,1432.471024,105171.5563,27675.17798,26623.88821,19088.46207,14237.52517,8205.534658,4144.332305,2914.617265,2138.771493,143.2471024,54299.06619,41531.5219,9340.968165,0.263143182,0.253147231,0.181498332,0.135374294,0.078020474,0.039405448,0.02771298,0.020336026,0.001362033
MW20803,150,Dedza,TA Kaphuka,5065.325304,20736.07243,26546.52478,25831.07094,20669.03298,17565.43596,13039.72331,11569.25135,9648.186341,7979.893043,6568.767486,4472.960293,3764.100492,2751.914637,2879.3995,1886.995779,3688.268978,184662.9236,52347.92251,46500.10392,30605.15927,21217.43769,14548.66053,8237.060785,5631.314137,5206.437859,368.8268978,98848.02643,66371.25749,19443.63968,0.28347825,0.251810721,0.165735269,0.114898201,0.078784957,0.044605926,0.030495099,0.028194278,0.001997298
MW30707,151,Thyolo,TA Kapichi,1926.492012,7250.089458,10317.435,11192.16651,8910.45945,5916.008203,4065.88164,3810.17309,3787.032045,3188.836027,2215.755077,1741.363651,1454.41469,1113.084274,1283.170956,718.5294531,1571.276968,70462.1685,19494.01647,20102.62596,9981.889843,7597.205135,5404.591104,3195.778341,2396.25523,2132.678724,157.1276968,39596.64243,22983.68608,7881.839992,0.276659332,0.285296726,0.141663109,0.107819633,0.076702026,0.045354527,0.034007685,0.030267004,0.002229958
MW20502,152,Salima,TA Karonga,2624.153176,9887.145031,12642.91083,11545.46405,8962.819472,7218.446045,5303.988616,4746.153585,4150.859577,3000.767753,2307.270482,1645.157759,1289.803683,1013.41718,1052.900966,643.8894368,1233.109016,79268.25666,25154.20904,20508.28352,12522.43466,8897.013162,5308.038235,2934.961442,2066.318146,1753.687551,123.3109016,45662.49256,26727.48606,6878.278041,0.317330166,0.258720002,0.157975401,0.112239294,0.066962974,0.037025684,0.02606741,0.022123453,0.001555615
MW20301,153,Ntchisi,TA Kasakula,722.3025627,2839.595219,3628.820383,3445.360147,2611.135303,2007.67805,1490.758644,1322.298302,1127.299687,829.6094929,695.7642896,507.6887022,407.3047997,303.4593834,349.6129018,198.460129,416.5355034,22903.6835,7190.718165,6056.49545,3498.436694,2449.597989,1525.373783,914.9935019,653.0722852,573.3420821,41.65355034,13247.21361,7473.408466,2183.06142,0.31395466,0.264433249,0.152745592,0.106952141,0.066599496,0.039949622,0.028513854,0.025032746,0.00181864
MW20806,154,Dedza,TA Kasumbu,3281.400838,12919.49434,15678.81286,14150.70063,11043.62988,9293.065185,7307.336455,5919.959454,5061.928521,3732.661551,2966.335512,1950.31793,1749.656728,1199.427368,1450.026878,833.5157636,1576.234603,100114.5045,31879.70804,25194.33051,16600.40164,10981.88798,6698.997063,3699.974658,2649.454246,2252.126906,157.6234603,57074.03855,34281.28668,8759.179271,0.318432461,0.251655149,0.165814152,0.109693276,0.066913352,0.036957429,0.02646424,0.022495511,0.001574432
MW30107,155,Mangochi,TA Katuli,1920.949479,8377.158379,10026.93409,8278.106885,6409.118845,4247.035809,3585.339349,3021.882486,2658.152407,1986.713176,1835.700242,1210.539169,1021.367052,731.5196453,829.7592424,513.1192184,1072.516594,57725.91207,20325.04195,14687.22573,7832.375158,5680.034893,3822.413418,2231.906221,1561.278888,1478.384153,107.2516594,35012.26768,17334.82347,5378.820921,0.35209564,0.25443038,0.135682138,0.098396624,0.066216596,0.038663854,0.027046414,0.025610408,0.001857947
MW10408,156,Rumphi,TA Katumbi,520.7925295,2219.416574,2895.555531,2986.598724,2337.836392,1785.210578,1208.391468,1133.901583,976.0084936,830.8487176,637.3023497,532.2525118,384.5460731,312.6028508,228.5629806,196.0930307,348.8927948,19534.81318,5635.764635,5324.435116,2993.602046,2109.910077,1468.151067,916.7985849,541.1658314,510.096546,34.88927948,10960.19975,6571.66319,2002.950242,0.288498517,0.272561353,0.153244468,0.108007692,0.075155624,0.046931526,0.027702637,0.026112179,0.001786005
MW31005,157,Chikwawa,TA Katunga,1212.565763,4632.496141,5939.097616,5826.502224,4871.297357,3860.413451,2976.97268,2635.474567,2456.064327,1691.405509,1226.176195,778.2692501,652.0634258,541.9426575,497.3994254,308.0906888,654.5380498,40760.76933,11784.15952,10697.79958,6837.386131,5091.538894,2917.581704,1430.332676,1039.342083,897.1749336,65.45380498,22481.9591,14846.50673,3432.303497,0.289105424,0.262453328,0.167744286,0.124912728,0.07157818,0.035090915,0.025498588,0.022010746,0.001605804
MW30203,158,Machinga,TA Kawinga,6008.961624,23143.86331,30532.5369,25996.30153,19368.43713,14393.36511,10907.71422,9124.940335,8446.413016,5813.393117,5025.156635,3249.537691,2871.518077,2041.544414,2658.062207,1584.820401,3310.354727,174476.9205,59685.36183,45364.73866,25301.07933,17571.35335,10838.54975,6121.055768,4699.606621,4564.139655,331.0354727,105050.1005,53710.98243,15715.83752,0.342081701,0.260004237,0.145011038,0.100708754,0.062120249,0.035082323,0.026935406,0.026158988,0.001897302
MW20507,159,Salima,TA Khombedza,3867.893008,14507.89086,17849.0513,16197.02643,12921.70756,10157.5587,7727.406179,7096.524219,5877.856598,4460.467145,3530.305317,2221.853736,1951.304736,1394.644183,1634.068077,911.0079167,1887.857404,114194.4234,36224.83517,29118.73399,17884.96488,12974.38082,7990.772462,4173.158472,3028.71226,2610.07958,188.7857404,65343.56916,38850.11816,10000.73605,0.317220702,0.254992609,0.156618549,0.113616589,0.069975155,0.036544328,0.026522418,0.022856454,0.001653196
MW20606,160,Lilongwe,TA Khongoni,4044.158647,17253.79335,22466.30953,21684.02678,16440.09769,13056.62344,9193.84901,8477.432031,6989.878813,5849.894229,4479.886088,3252.756015,2495.806251,1740.883126,1773.309354,1091.345242,2117.838028,142407.8876,43764.26153,38124.12447,22250.47245,15467.31084,10329.78032,5748.562266,3514.19248,2997.399467,211.7838028,81888.386,48047.56361,12471.93802,0.307316275,0.267710765,0.156244663,0.10861274,0.072536574,0.040366881,0.024676951,0.021047988,0.001487163
MW10201,161,Karonga,TA Kilupula,2133.008498,8684.532295,12403.52313,12245.12167,9621.167023,7248.096682,4691.04452,4317.177717,3677.668712,2967.321785,2237.297659,1749.303095,1366.581552,1049.778629,853.9904873,685.7504259,1226.873431,77158.2373,23221.06392,21866.28869,11939.1412,7994.846429,5204.619444,3115.884647,1903.769116,1789.936514,122.6873431,45087.35262,25138.60708,6932.27762,0.30095379,0.283395389,0.154735795,0.10361624,0.067453841,0.040383046,0.024673569,0.023198256,0.001590074
