"","x"
"320",0.1065625
"321",0.1065625
"322",0.1065625
"323",0.1065625
"324",0.1065625
"325",0.1065625
"326",0.1065625
"327",0.1065625
"328",0.1065625
"329",0.1065625
"330",0.1065625
"331",0.1065625
"332",0.1065625
"333",0.1065625
"334",0.1065625
"335",0.1065625
"336",0.1065625
"337",0.1065625
"338",0.1065625
"339",0.1065625
"340",0.1065625
"341",0.1065625
"342",0.1065625
"343",0.1065625
"344",0.1065625
"345",0.1065625
"346",0.1065625
"347",0.1065625
"348",0.1065625
"349",0.1065625
"350",0.1065625
"351",0.1065625
"352",0.1065625
"353",0.1065625
"354",0.1065625
"355",0.1065625
"356",0.1065625
"357",0.1065625
"358",0.1065625
"359",0.1065625
"360",0.1065625
"361",0.1065625
"362",0.1065625
"363",0.1065625
"364",0.1065625
"365",0.1065625
