"","x"
"252",0.3034375
"253",0.3034375
"254",0.3034375
"255",0.3034375
"256",0.3034375
"257",0.3034375
"258",0.3034375
"259",0.3034375
"260",0.3034375
"261",0.3034375
"262",0.3034375
"263",0.3034375
"264",0.3034375
"265",0.3034375
"266",0.3034375
"267",0.3034375
"268",0.3034375
"269",0.3034375
"270",0.3034375
"271",0.3034375
"272",0.3034375
"273",0.3034375
"274",0.3034375
"275",0.3034375
"276",0.3034375
"277",0.3034375
"278",0.3034375
"279",0.3034375
"280",0.3034375
"281",0.3034375
"282",0.3034375
"283",0.3034375
"284",0.3034375
"285",0.3034375
"286",0.3034375
"287",0.3034375
"288",0.3034375
"289",0.3034375
"290",0.3034375
"291",0.3034375
"292",0.3034375
"293",0.3034375
"294",0.3034375
"295",0.3034375
"296",0.3034375
"297",0.3034375
"298",0.3034375
"299",0.3034375
"300",0.3034375
"301",0.3034375
"302",0.3034375
"303",0.3034375
"304",0.3034375
"305",0.3034375
"306",0.3034375
"307",0.3034375
"308",0.3034375
"309",0.3034375
"310",0.3034375
"311",0.3034375
"312",0.3034375
"313",0.3034375
"314",0.3034375
"315",0.3034375
"316",0.3034375
"317",0.3034375
"318",0.3034375
"319",0.3034375
"320",0.3034375
"321",0.3034375
"322",0.3034375
"323",0.3034375
"324",0.3034375
"325",0.3034375
"326",0.3034375
"327",0.3034375
"328",0.3034375
"329",0.3034375
"330",0.3034375
"331",0.3034375
"332",0.3034375
"333",0.3034375
"334",0.3034375
"335",0.3034375
"336",0.3034375
"337",0.3034375
"338",0.3034375
"339",0.3034375
"340",0.3034375
"341",0.3034375
"342",0.3034375
"343",0.3034375
"344",0.3034375
"345",0.3034375
"346",0.3034375
"347",0.3034375
"348",0.3034375
"349",0.3034375
"350",0.3034375
"351",0.3034375
"352",0.3034375
"353",0.3034375
"354",0.3034375
"355",0.3034375
"356",0.3034375
"357",0.3034375
"358",0.3034375
"359",0.3034375
"360",0.3034375
"361",0.3034375
"362",0.3034375
"363",0.3034375
"364",0.3034375
"365",0.3034375
