"","time","Susceptible","Exposed","Infected","Recovered","Hospitalized","Critical","Deaths"
"235",236,9253472.79919447,11062.016252653,15189.0435972285,8931977.32031649,2461.48986436129,1727.38206497494,36090.4085121941
"236",237,9250491.05343666,9993.66041557077,13690.6427083871,8937670.25542472,2327.87203948446,1675.90758902462,36131.0681885315
"237",238,9247898.71503636,8946.49709244211,12330.005761165,8942816.88983622,2193.19742977174,1624.68385803633,36170.4707883783
"238",239,9281220.63264193,8030.61556572286,11092.9848506839,8947464.59130177,2058.2210887675,1573.64971378725,36208.6287647086
"239",240,9279042.07116354,7271.02277369403,9982.49176325082,8951661.60751072,1923.8274742197,1522.75194862924,36245.5512933195
"240",241,9276999.68839227,6641.79037555041,9006.62696140053,8955456.63653536,1791.3727256954,1471.96438256395,36281.2445545363
"241",242,9275053.35817621,6135.09818361456,8162.12504143442,8958899.20847652,1662.51646215637,1421.3047333579,36315.7128540803
"242",243,9273126.3841961,5776.99610619582,7449.35187864912,8962037.74485097,1539.04444918836,1370.84215436494,36348.9602919068
"243",244,9271067.1256146,5648.21482638783,6885.94796985274,8964923.12825708,1423.20791017488,1320.70657967114,36380.9927696082
"244",245,9268702.38287077,5816.64460841549,6512.39192931402,8967616.48064755,1318.48539849423,1271.11774809572,36411.8207247365
"245",246,9266198.84182707,6034.33384457864,6332.96375249749,8970189.95381396,1229.33819903668,1222.42911654725,36441.4633736858
"246",247,9264019.15216208,5906.31108665795,6225.28738774095,8972696.3757656,1157.15091499958,1175.09302776486,36469.953582526
"247",248,9262092.94669746,5617.45084748174,6073.46373611831,8975141.50057487,1097.15745310392,1129.4662902398,36497.3383281023
"248",249,9260128.68065681,5457.9319141188,5895.71488623902,8977514.6613355,1043.00379089091,1085.65954961107,36523.6717942046
"249",250,9257992.89895,5493.78058964521,5756.92384676706,8979822.12279078,991.004959676208,1043.58614486135,36549.0066456439
"250",251,9255628.5141314,5709.07070011088,5705.09017411129,8982090.00392899,940.176708062618,1003.07938711235,36573.3888975892
"251",252,9253002.68791614,6073.28189655146,5764.73386865867,8984356.72708988,891.062636619388,963.973918952859,36596.856600567
"252",253,9250101.99719249,6549.44288399286,5941.71894154178,8986665.75665139,844.823899479626,926.143650930114,36619.4407075494
"253",254,9246936.8707109,7092.45416650696,6226.90029252913,8989059.72762746,802.692078383881,889.512238219525,36641.1668133812
"254",255,9243545.46117071,7648.53859082521,6598.15269346224,8991575.40465543,765.660863663808,854.048931639545,36662.0570216423
"255",256,9239993.73153524,8158.06868369602,7022.12541570042,8994239.18931583,734.319849078914,819.757552231759,36682.131575597
"256",257,9295352.34355044,8562.07160833847,7465.97282949871,8997063.37132366,708.778135643149,786.662975348148,36701.4101084405
"257",258,9291733.36988159,8830.73592650801,7866.16073011926,9000046.80326541,688.827686727537,754.800520632879,36719.9125203816
"258",259,9288212.52642355,8930.7839907434,8195.36092422371,9003166.40302468,673.672426974613,724.204153727318,36737.6595874686
"259",260,9284808.98230541,8902.15566710411,8427.57369763618,9006389.68533021,662.637146453253,694.903099424598,36754.6732851286
"260",261,9281426.65279499,8869.84572448723,8571.04402569992,9009679.49114159,655.662525353993,666.936920257179,36770.9773989961
"261",262,9277808.43249002,9051.82467112267,8688.8619202632,9013009.81872437,654.670920304489,640.402607372541,36786.5991979147
"262",263,9273808.75156227,9488.6511359189,8876.89273217301,9016384.1714296,665.01496286495,615.55491639483,36801.5737921462
"263",264,9270006.75651879,9596.57564721688,9110.40837059951,9019824.96314883,693.057726759903,592.896714655424,36815.9524045207
"264",265,9267180.09904484,8850.50653798587,9159.69319704944,9023309.94925143,737.513719261348,573.038470261897,36829.8103105463
"265",266,9265177.68050651,7672.71402478731,8863.03819252895,9026741.21405701,786.426127163621,556.293910622393,36843.2437127454
"266",267,9263518.73660861,6594.87714489686,8294.1094483499,9030007.56920764,826.5195054864,542.445581126307,36856.3530352615
"267",268,9261999.25378217,5748.02870937562,7601.68391608841,9033040.96876989,850.56084956805,530.889728996706,36869.2247752841
"268",269,9260557.21100473,5108.25018143664,6896.26850486527,9035819.0026664,857.062344248796,520.894094308332,36881.921735387
"269",270,9259165.7805172,4631.2284435799,6240.6124058117,9038348.94482184,847.790347988632,511.772501361541,36894.4814935876
"270",271,9257811.62719387,4275.78346931819,5663.66401662312,9040653.77967687,825.871758959399,502.964912233059,36906.9195035022
"271",272,9256490.92448131,4006.05356115399,5172.87484596619,9042762.76487676,794.700299721037,494.058482538882,36919.2339839218
"272",273,9255206.75279289,3791.97205941349,4762.83115791098,9044705.48526582,757.38002312695,484.778235889152,36931.4109963187
"273",274,9253965.75345708,3610.21291725379,4421.36565291178,9046508.39629771,716.488588055762,474.964671174794,36943.4289471795
"274",275,9252774.37448905,3445.15710574617,4134.03587500772,9048193.21044029,674.022485403149,464.547902878735,36955.2622329974
"275",276,9251635.56625885,3289.15073602421,3887.38425079383,9049776.66151992,631.440501500138,453.523264973766,36966.8839993072
"276",277,9250546.69367407,3141.65492564681,3671.05283733265,9051271.25576777,589.754612686992,441.930607327178,36978.2681065435
"277",278,9249498.9971873,3007.38083791384,3478.77049999388,9052686.59741407,549.636179077868,429.837971319211,36989.3904416916
"278",279,9248478.43567519,2893.8830996468,3308.32125457902,9054030.89403396,511.517257292063,417.329490363585,37000.2297203407
"279",280,9247467.44521971,2809.17307330357,3160.74577010393,9055312.30640026,475.675239182481,404.496917230071,37010.7679115869
"280",281,9246447.13515272,2759.74554387087,3039.09717618471,9056539.91279816,442.295450635222,391.43401450881,37020.9903952981
"281",282,9245399.57332903,2749.16633955922,2947.05955210322,9057724.1811136,411.511228438761,378.233030723926,37030.885937917
"282",283,9244309.96516367,2777.2029851814,2887.650894505,9058876.93837567,383.423988882639,364.982572185511,37040.4465512759
"283",284,9243168.58058873,2839.44580543319,2862.1459245721,9060010.89718391,358.107437992434,351.76631086912,37049.667279873
"284",285,9241972.25224604,2927.41311901931,2869.30305841407,9061138.83354602,335.600505873389,338.662108388612,37058.5459476112
"285",286,9240725.21814317,3029.17249501589,2904.95862820594,9062272.54329161,315.893816517231,325.741273331148,37067.0828835218
"286",287,9239439.11343329,3130.47353068033,2962.03917795783,9063421.7216295,298.914333222314,313.067788595504,37075.2806381244
"287",288,9238132.03047254,3216.29181375955,3031.00347169999,9064592.9309767,284.512635851625,300.697463838106,37083.1436969855
"288",289,9236826.73638614,3272.57699835842,3100.67721449184,9065788.80826445,272.45642343577,288.677049312995,37090.6781951766
"289",290,9235548.26242375,3287.9551487022,3159.38029223844,9067007.64475502,262.432855292906,277.043421183861,37097.8916351896
"290",291,9234321.15964877,3255.1568656204,3196.19505339378,9068243.42252166,254.060851909665,265.822978725129,37104.7926112976
"291",292,9233166.80119671,3171.93798405207,3202.20839847264,9069486.32823675,246.912770982752,255.031400293755,37111.3905441051
"292",293,9232101.18181834,3041.28469404056,3171.52823604519,9070723.70303696,240.543437016538,244.673878881056,37117.6954300839
"293",294,9231133.64027838,2870.77368943784,3101.90587476206,9071941.30438996,234.522789554508,234.74589744032,37123.717611837
"294",295,9230266.73890679,2671.17533055365,2994.81744039004,9073124.70903608,228.467707880841,225.234534969884,37129.4675747113
"295",296,9229497.20263987,2454.63127836186,2854.9887815409,9074260.64374063,222.06810679837,216.120209237949,37134.9557749418
"296",297,9228817.51596567,2232.87962080452,2689.48800544158,9075338.05221966,215.103531231753,207.378686026085,37140.1925025322
"297",298,9228217.69935625,2015.91031001409,2506.60522219819,9076348.77617674,207.4485340459,198.98315232964,37145.1877797954
"298",299,9227686.86437708,1811.24202228004,2314.76430239186,9077287.81499375,199.067391518313,190.90615038532,37149.9512939593
"299",300,9227214.34771892,1623.78213579532,2121.65374145906,9078153.2127368,190.000629355297,183.121208940285,37154.4923601026
"300",301,9226790.39983872,1456.09966899584,1933.66585569194,9078945.67441138,180.346772399559,175.604075356703,37158.8199088261
"301",302,9226406.50837415,1308.91165589583,1755.64348239448,9079668.02835265,170.242653583539,168.333520082412,37162.9424926109
"302",303,9226055.47007485,1181.61993743151,1590.87479657938,9080324.64070862,159.844970649829,161.291738353784,37166.8683048815
"303",304,9225731.31579626,1072.79613255052,1441.25435575328,9080920.85985269,149.314773471189,154.464414269924,37170.6052063776
"304",305,9225429.16588825,980.567860766077,1307.53154604536,9081462.53830232,138.805650040771,147.840529527812,37174.1607544217
"305",306,9225145.06367004,902.898739011125,1189.58478279653,9081955.65343586,128.455672352487,141.411999346735,37177.5422319667
"306",307,9224875.81497464,837.773623867666,1086.68092013979,9082406.02845105,118.382675277252,135.173212265582,37180.7566741382
"307",308,9224618.84576976,783.309452719558,997.697769795365,9082819.14387315,108.68224127643,129.12053352123,37183.810891151
"308",309,9224372.08174661,737.812473110393,921.301473635726,9083200.02384269,99.427691179182,123.251817044607,37186.7114871034
"309",310,9224133.84952473,699.799162651518,856.07859863403,9083553.18095527,90.6714590715735,117.565956548955,37189.4648744616
"310",311,9223902.79663979,667.995294902268,800.62916930623,9083882.60237638,82.4472732955065,112.062492948529,37192.0772847503
"311",312,9223677.82772598,641.321494880821,753.62702066979,9084191.76545409,74.7727740565348,106.74128583443,37194.5547758584
"312",313,9223458.05356888,618.873090851533,713.855006592437,9084483.67114201,67.6522360067815,101.60225043598,37196.9032365993
"313",314,9223242.75062518,599.89768498914,680.222214159046,9084760.88726713,61.0791945523895,96.645156120165,37199.1283892474
"314",315,9223031.32877231,583.773117655585,651.768505382469,9085025.59600811,55.0388568957492,91.8694806055475,37201.2357904107
"315",316,9222823.30558145,569.987085968915,627.660824865115,9085279.64166585,49.5102308742227,87.2743114020157,37203.2308309658
"316",317,9222618.28567993,558.119060090276,607.184569213296,9085524.57625314,44.4679465756474,82.8582870346192,37205.118735388
"317",318,9222415.94428116,547.824586987279,589.732329643555,9085761.7014308,39.8837713226036,78.6195706458789,37206.9045608109
"318",319,9222216.01386332,538.821963726091,574.79163079804,9085992.10618478,35.7278446457094,74.5558479547608,37208.5931961523
"319",320,9222018.27346521,530.881045125549,561.932714059913,9086216.69994611,31.9696549998671,70.6643443953893,37210.1893614724
"320",321,9221822.54000377,523.813922413662,550.796959998768,9086436.24138282,28.5787992948532,66.9418553733992,37211.6976077044
"321",322,9221628.66125659,517.467235296193,541.086300349252,9086651.3630835,25.5255528525763,63.3847859415952,37213.1223168419
"322",323,9221436.51017036,511.715830315384,532.553817142974,9086862.59253117,22.7812837439452,59.9891959838772,37214.4677026584
"323",324,9221245.98023247,506.45756808692,524.995498636129,9087070.36983102,20.3187410180128,56.7508481863672,37215.7378119561
"324",325,9221056.98171916,501.609078490861,518.243152387961,9087275.06255859,18.1122395531011,53.6652568460994,37216.9365263472
"325",326,9220869.43863256,497.102286032969,512.158347096778,9087476.97819892,16.1377665181468,50.7277357133788,37218.0675645279
"326",327,9220683.28621416,492.881581142211,506.62730212501,9087676.3744802,14.373024871149,47.9334438510198,37219.1344850266
"327",328,9220498.46891625,488.901512730303,501.556591116706,9087873.46796269,12.7974306084256,45.2774286001242,37220.1406893786
"328",329,9220314.93874873,485.124906172056,496.869555527253,9088068.44115452,11.3920755060204,42.754665255407,37221.0894256643
"329",330,9220132.65393285,481.521332030748,492.503326271662,9088261.44838972,10.1396650015158,40.3600931235234,37221.9837923736
"330",331,9219951.57780182,478.065857883885,488.406353297757,9088452.62068857,9.02443938761462,38.0886478987322,37222.8267425262
"331",332,9219771.67790855,474.738035800725,484.53637618079,9088642.0697486,8.03208396556146,35.935290249315,37223.621088028
"332",333,9219592.92528856,471.521067197021,480.858734645471,9088829.89127157,7.14963434992569,33.8950308756728,37224.3695041783
"333",334,9219415.2938664,468.401134663602,477.344993711083,9089016.16767184,6.3653783195272,31.9629521332351,37225.074534309
"334",335,9219238.75996797,465.366850754197,473.971812281058,9089200.97032112,5.66875836817541,30.1342263427984,37225.7385945315
"335",336,9219063.30192178,462.408810880281,470.720013476555,9089384.36139842,5.05027706432814,28.4041312706074,37226.3639784868
"336",337,9218888.89973312,459.519229446148,467.573823060357,9089566.39541507,4.50140575344991,26.7680627868664,37226.9528621368
"337",338,9218715.53481808,456.691641179389,464.520250906465,9089747.12046999,4.01449761266357,25.2215450524393,37227.5073085515
"338",339,9218543.18978482,453.920661559604,461.548577687769,9089926.57928978,3.58270637784495,23.7602385046302,37228.0292726436
"339",340,9218371.84825511,451.201787464093,458.649942611747,9090104.81008421,3.19991024452496,22.3799458959917,37228.5206058346
"340",341,9218201.49471781,448.531237491423,455.817003269641,9090281.84725395,2.86064167997213,21.076616519015,37228.9830606512
"341",342,9218032.11440791,445.90582140608,453.04365611979,9090457.7219793,2.56002245261523,19.8463489601388,37229.4182952241
"342",343,9217863.69320817,443.322831675693,450.324814313275,9090632.46270285,2.2937042007139,18.6853924922664,37229.8278776734
"343",344,9217696.21756691,440.779958354496,447.656219046178,9090806.09553505,2.05781434749472,17.5901472871211,37230.2132903778
"344",345,9217529.67443052,438.275216060786,445.034290493675,9090978.64459017,1.8489062273631,16.5571637888018,37230.5759341119
"345",346,9217364.05118837,435.806887924511,442.456005369321,9091150.13226186,1.6639148672949,15.5831409053229,37230.917132078
"346",347,9217199.33562606,433.373477192993,439.91879613753,9091320.57945798,1.50011636463509,14.6649238931487,37231.2381337492
"347",348,9217035.51588693,430.973668983763,437.420468764467,9091490.00579532,1.35509129608258,13.7995014755847,37231.5401186029
"348",349,9216872.58043985,428.606298585117,434.959135975747,9091658.42976302,1.22669172395032,12.9840025050642,37231.8241997084
"349",350,9216710.51805241,426.270325965498,432.533163366186,9091825.86885852,1.11301174775007,12.2156921888288,37232.0914271779
"350",351,9216549.31776802,423.964814794155,430.141124186267,9091992.33970384,1.01236095895592,11.4919681174255,37232.3427914578
"351",352,9216388.96888668,421.688915112531,427.781763370796,9092157.85814303,0.923240680018084,10.8103560158735,37232.579226489
"352",353,9216229.4609486,419.441849303833,425.453967968012,9092322.43932474,0.844322698059876,10.1685053334671,37232.8016127298
"353",354,9216070.78372013,417.222900722159,423.156742572778,9092486.09777289,0.774430283986202,9.56418474028509,37233.0107800335
"354",355,9215912.92718158,415.031404172662,420.889189786969,9092648.84744663,0.712521242289124,8.99527755945616,37233.2075103987
"355",356,9215755.88151675,412.866738168735,418.650494033033,9092810.70179196,0.65767271650822,8.45977714812649,37233.3925405949
"356",357,9215599.63710363,410.728318714847,416.439908124907,9092971.67378609,0.609067818301579,7.95578234206862,37233.566564649
"357",358,9215444.18450627,408.615594008745,414.256742606347,9093131.77597573,0.565983619405704,7.48149292552861,37233.73023621
"358",359,9215289.51446756,406.528040133554,412.100356862762,9093291.02051043,0.527780440029097,7.0352051359062,37233.8841708112
"359",360,9215135.61790267,404.465157620345,409.970151710021,9093449.41917166,0.49389242510423,6.61530728603989,37234.0289480002
"360",361,9214982.48589326,402.426468447912,407.865563538796,9093606.9833982,0.463819093110758,6.22027547380685,37234.1651133695
"361",362,9214830.10968204,400.411513601112,405.786059399454,9093763.72430862,0.43711783856686,5.84866940300168,37234.2931804809
"362",363,9214678.48066786,398.419851141893,403.731132825094,9093919.65272122,0.413397313080693,5.49912832690985,37234.4136326863
"363",364,9214527.5904012,396.451054461573,401.700300600819,9094074.77917162,0.392311513602351,5.17036712420258,37234.5269248523
"364",365,9214377.43058,394.504710894921,399.693100086696,9094229.11392822,0.373554664052947,4.86117251250625,37234.6334849932
