time,Adult_Susceptible,Adult_Exposed,Adult_Infected,Adult_Hospitalizations,Adult_Critical,Adult_Recovered,Adult_Dead,Adult_New_Incidence,Adult_New_Hospitalization,Adult_New_Critical,Elderly_Susceptible,Elderly_Exposed,Elderly_Infected,Elderly_Hospitalizations,Elderly_Critical,Elderly_Recovered,Elderly_Dead,Elderly_New_Incidence,Elderly_New_Hospitalization,Elderly_New_Critical,Pediatric_Susceptible,Pediatric_Exposed,Pediatric_Infected,Pediatric_Hospitalizations,Pediatric_Critical,Pediatric_Recovered,Pediatric_Dead,Pediatric_New_Incidence,Pediatric_New_Hospitalization,Pediatric_New_Critical,Total_Susceptible,Total_Exposed,Total_Infected,Total_Hospitalizations,Total_Critical,Total_Recovered,Total_Dead,Total_New_Incidence,Total_New_Hospitalization,Total_New_Critical,Population
83,6984219.179908987,14674.19044933773,10621.04484671993,199.59760916543783,29.866540287781703,27363.99286318338,7.237122318882162,52473.92943101314,657.5821651922012,65.10158802333699,1504017.8607465674,4264.821088519933,3077.3583343073856,267.60619683546815,80.00271765421515,7412.449192561411,53.59373355426799,15155.831263432681,863.7613801702547,169.96543275954525,10199285.32748488,14427.718170114234,10414.269070003866,1.4926553376352538,0.07822600441820876,26406.32954474236,0.08802891942163332,51249.97569512194,4.817753814432094,0.16625492383984206,18687522.368140433,33366.7297079719,24112.67225103118,468.6964613385412,109.94748394641506,61182.77160048715,60.91888479257179,118879.73638956776,1526.161299176888,235.23327570672208,18806824.10453
84,6978161.8275564965,16309.243423807031,11837.784894584514,223.23753179203808,33.424819912216286,30541.542530707706,8.04858270020355,58531.2817835037,734.0266851371154,72.61145218789565,1502249.5849442673,4746.8873510882495,3434.197273045569,299.62932354472343,89.65495320018063,8293.834176662229,59.9039881918025,16924.10706573275,966.6203636138629,190.20995782590018,10193305.968407651,16056.203710703225,11620.230396621562,1.6705976576170032,0.08762278238691222,29551.044061042463,0.09838354239788992,57229.334772349655,5.390724153313045,0.18600632478480214,18673717.380908415,37112.334485598505,26892.212564251644,524.5374529943786,123.16739589478384,68386.4207684124,68.05095443440393,132684.7236215861,1706.0377729042914,263.00741633858064,18806824.10453
85,6971442.335608587,18115.19240064898,13180.44512501343,249.38439166089626,37.397854270924825,34081.3973665014,8.956593317282977,65250.773731412904,819.1965842931277,81.00638890989244,1500284.686041346,5280.572989169843,3828.787070108709,335.11070983652564,100.44656351653585,9277.113844742316,66.97479128005031,18889.00596865398,1081.3686858869298,212.87049205360333,10186662.624289079,17858.861212358766,12953.565674048314,1.8676207217138985,0.09811892958529751,33058.17628444043,0.10998042316020873,63872.678890921976,6.029607776624022,0.20809935274550623,18658389.64593901,41254.62660217759,29962.797869170452,586.3627222191358,137.94253671704598,76416.68749568415,76.0413650204935,148012.45859098886,1906.5948779566816,294.0849803162413,18806824.10453
86,6963995.509941889,20106.3824160926,14662.047400012649,278.2869704083388,41.82506225541946,38021.0852610727,9.972288269204292,72697.5993981109,913.9979200774504,90.38008231646052,1498103.234137481,5870.419802495316,4265.157977040859,374.40499932816823,112.48977012945782,10373.090229544523,74.89509398041389,21070.457872518735,1209.2690748998132,238.2085660134124,10179288.013262639,19851.0468570171,14427.877900042027,2.0856605046086165,0.10982087903145452,36966.046715402794,0.12296351734972003,71247.28991736291,6.7413484322321064,0.23278439638117454,18641386.757342007,45827.849075605016,33355.08327709553,654.7776302411156,154.42465326390874,85360.22220602001,84.9903457669679,165015.34718799256,2130.0083434094954,328.8214327262541,18806824.10453
87,6955750.79702297,22298.248778899495,16296.089452256356,310.21973582633535,46.750037916008615,42401.89644560431,11.10786652730017,80942.31231702979,1019.4280242364894,100.83558726201149,1495683.5809093823,6521.333964902581,4747.51626732301,417.904747767022,125.90917546307197,11593.68426824289,83.76267691911792,23490.11110061769,1351.7158062415087,266.5129114762561,10171109.010086674,22049.37817886064,16057.37473360034,2.326857955580728,0.12284656950005864,41316.95298551937,0.137490822059466,79426.29309332749,7.533605786771219,0.2603373915595246,18622543.388019025,50868.960922662714,37100.980453179705,730.4513415489381,172.78205994858064,95312.53369936657,95.00803426847756,183858.71651097498,2378.6774362647693,367.60883612982707,18806824.10453
88,6946743.775152549,24609.397114052077,18084.067329698053,345.45296323407695,52.22060885537387,47267.81947770061,12.376693910405603,89949.33418745059,1136.5494941755737,112.48588603780614,1493035.151505107,7209.772774663327,5276.576584162467,466.0000554045072,140.84207399351638,12951.663977141643,93.68503952741797,26138.540504892877,1510.2003899452286,298.1012652628914,10162157.476203706,24374.34303771831,17844.477061907008,2.59333489616116,0.1373256744955231,46156.12248034336,0.15373575686410285,88377.8269762962,8.414563523353678,0.2910614313596259,18601936.40286136,56193.512926433716,41205.12097576753,814.0463535347453,193.20000852338578,106375.60593518561,106.21546919468767,204465.70166863967,2655.164447644156,410.8782127320572,18806824.10453
89,6936818.72165097,27146.309080099134,20031.185995358544,384.1921866149592,58.28685604011426,52662.620170914954,13.793400002452358,99874.38768903015,1266.4190221906583,125.4523820187246,1490111.042095113,7967.411711794573,5854.165986203494,518.9960554079372,157.43316108649293,14459.862741331728,104.78025906268671,29062.64991488691,1686.2153978099284,333.31651987367945,10152274.813139481,26933.11108094665,19795.384835376895,2.8867368718956956,0.15339442529709707,51528.78210441188,0.17188848789364866,98260.49004052053,9.39239513571061,0.32528291319074576,18579204.576885562,62046.831872840354,45680.73681693894,906.0749788947921,215.8734115519043,118651.26501665857,118.74554755303271,227197.5276444376,2962.0268151362975,459.0941848055948,18806824.10453
90,6925895.325928974,29922.850280809726,22155.768940874175,426.6864007930108,65.00041341117077,58634.1034614625,15.373913675838615,110797.78341102642,1410.1918644331895,139.86437406550857,1486886.29113645,8798.80316054771,6486.0021950691425,577.2605213447284,175.83274571580105,16132.324879194322,117.17737167834507,32287.400873550047,1881.3978142530675,372.5255757064679,10141376.481243044,29741.24256771795,21929.477026996206,3.2090516690158255,0.1711938249914933,57484.52994028063,0.1921564683096369,109158.8219369571,10.476057535038429,0.3633502933011302,18554158.098308466,68462.89600907538,50571.248162939526,1007.1559738067551,241.0043529519633,132250.95828093746,132.74344182249334,252244.00622153358,3302.065736221295,512.7533000652777,18806824.10453
91,6913887.572350347,32954.401893365844,24475.24159118889,473.23784237337384,72.41621000159633,65235.10392829149,17.135524431732403,122805.53698965293,1569.1459236767216,155.86109951097168,1483334.081695481,9708.981687519792,7177.579717438304,641.2376209160926,196.2016800404255,17984.592634254263,131.0169743500906,35839.61031451897,2097.56319496566,416.125280829405,10129371.52150848,32816.01456885379,24265.419087265193,3.5626853993213956,0.1908743536592543,64078.37969032606,0.21476532459839895,121163.78167152262,11.67547896447446,0.40563967825765324,18526593.175554305,75479.39814973943,55918.24039589239,1118.038148688788,268.80876439568107,147298.0762528718,148.36726410642143,279808.9289756945,3678.384597606856,572.3920200186343,18806824.10453
92,6900703.755035322,36257.47502815908,27006.674233765112,524.1869366870353,80.59356955607039,72523.32755473813,19.096981771974406,135989.3543046774,1744.6777844283204,173.593319996631,1479425.7419400567,10703.345156221763,7934.327940004719,711.4276290406397,218.71454500576283,20033.68266646704,146.45213320328796,39747.95006994321,2336.7014679940817,464.54714107453196,10116162.497824304,36176.04920355032,26821.712116090657,3.9503506530508914,0.21259898193106874,71370.64112618027,0.23996024244316777,134372.80535569869,13.001535140535621,0.4525592243742365,18496291.99479968,83136.86938793116,61762.71428986049,1239.564916380726,299.52071354376426,163927.65134738546,165.78907521770552,310110.1097303193,4094.3807875629377,638.5930202955371,18806824.10453
93,6886246.500207123,39849.40615020551,29767.111002903475,579.9029579217654,89.59681789040663,80561.31358747731,21.278616478514376,150446.60913287697,1938.3017520496621,193.22452210742574,1475130.7512714604,11787.557667269335,8761.704815561632,788.3743777429634,243.56147896365468,22298.09291286349,163.64948613848904,44042.94073853956,2600.976842485671,518.2609992538875,10101645.444383722,39841.02061893589,29617.029362616504,4.374997834184883,0.23654488758909356,79426.9292643537,0.26800765171401075,148889.8587962796,14.46604862024697,0.5045525393031044,18463022.695862304,91477.98443641073,68145.8451810816,1372.6523334989135,333.3948417416504,182286.3357646945,185.19611026871743,343379.4086676961,4553.74464315558,711.9900739006163,18806824.10453
94,6870412.738164507,43748.14197854771,32773.75910470747,640.7783764777745,99.4956026749453,89416.49362965541,23.702483430152526,166280.37117549346,2151.6512955763997,214.93193546922427,1470416.736992574,12967.476469419033,9665.248228170123,872.6575738224898,270.9492122141497,24797.83301696363,182.79051683637493,48756.9550174258,2892.730799831151,577.7782079532502,10085709.761490872,43831.44948521737,32670.41426479225,4.839774277272926,0.2629044206930204,88318.27606321938,0.29919720270811206,164825.5416891297,16.081806745295573,0.5621016234011325,18426539.236647952,100547.06793318411,75109.42159766985,1518.2757245775372,370.70771930978805,202532.60270983842,206.79219746923556,379862.86788204894,5060.4639021528465,793.2722450458757,18806824.10453
95,6852450.543367079,48535.58833359773,36116.81053929583,707.383387370443,110.36624299685326,99168.02500555565,26.392464104079693,184242.5659729206,2386.646512791105,238.90838454846138,1465057.4506445124,14417.354636704304,10672.300850170175,965.1067557495429,301.10501555108726,27556.301541929744,204.0725653827459,54116.24136548759,3214.7152015991796,643.6572741426725,10067588.562580498,48737.7408895792,36074.7832419235,5.349206630137883,0.29188883384895287,98128.2415292986,0.33384323894018275,182946.74059950424,17.863848085920594,0.6257320727891357,18385096.55659209,111690.68385988123,82863.89463138951,1677.8393497501238,411.76314738178945,224852.568076784,230.7988727257658,421305.5479379124,5619.225562476206,883.191390763923,18806824.10453
96,6832680.313144472,53709.141124669004,39868.16121624622,780.8053042306561,122.30495637323882,109925.00895556329,29.374638445682596,204012.79619552812,2645.9389933275747,265.37733102553796,1459145.920173952,15988.268072818015,11804.87326890522,1067.2725383673214,334.3138674572992,30605.33214194546,227.7119465546266,60027.77183604793,3570.710219553987,716.5462602861439,10047593.285402842,54058.302516774565,39905.32759169733,5.9118043678070356,0.3237638938247187,108971.77981063297,0.37228979383619293,202942.0177771603,19.832878121025267,0.6960536876609117,18339419.518721264,123755.71171426159,91578.36207684876,1853.9896469657845,456.94258772436274,249502.12090814172,257.4588747941454,466982.5858087364,6236.482091002587,982.6196449993428,18806824.10453
97,6810944.458072427,59310.022040782416,44027.79957733555,862.012891245651,135.432380405479,121802.70650398945,32.67787381456089,225748.65126757315,2932.3279439586327,294.60026982808654,1452632.8455298129,17693.052041660143,13063.563919710266,1180.5481670376564,370.93147728047586,33978.80194088145,253.948933617155,66540.84648018713,3964.719347287881,797.2041725615715,10025553.280208029,59838.75116199489,44165.15634598425,6.535217194508383,0.3588622920523051,120970.8064660479,0.4149184600667052,224982.02297197367,22.01083223688859,0.7737807521190103,18289130.58381027,136841.82524443744,101256.51984303007,2049.096275477816,506.72271997800715,276752.3149109188,287.0417258917826,517271.52071973396,6919.058123483403,1092.578223141777,18806824.10453
98,6787079.984197531,65373.919936304344,48605.20185155619,951.7948782535757,149.88413949731455,134917.99000400436,36.334332853513835,249613.1251424693,3248.6498220059293,326.8697754552344,1445467.2310237447,19542.82900968668,14451.778173745946,1306.0827014381016,411.35817789081455,37711.36084242871,283.05208106498435,73706.46098625522,4400.816418490612,886.4821089397477,10001290.777355257,66119.57298635348,48867.23523582323,7.22576550640128,0.3975587052596006,134249.6321231137,0.4621552430027107,249244.52582474504,24.420044471647504,0.8597139482623114,18233837.992576532,151036.3219323445,111924.21526112537,2265.1033451980784,561.6398760933887,306878.98296954675,319.8485691615009,572564.1119534696,7673.886284968189,1214.2115983432443,18806824.10453
99,6760918.457366172,71932.38553314915,53615.79221667307,1050.8456608370093,165.80464573153023,149391.44414591262,40.37977152425217,275774.6519738277,3597.830686181352,362.5047594495194,1437596.430104778,21547.391767426892,15974.658811998983,1444.8976754642772,456.02169809139673,41838.9710968108,315.32085542957793,81577.26190522191,4883.2170973396605,985.3104469845731,9974620.731310124,72937.52315475319,54030.855991643955,7.989095104288583,0.44025348097270073,148937.24890018548,0.5144747099422959,275914.5718698778,27.083658922588516,0.9547281909149967,18173135.618781075,166417.30045532924,123621.30702031602,2503.732431405575,622.2665973038996,340167.66414290894,356.21510166377243,633266.4857489275,8508.1314424436,1348.7699346250074,18806824.10453
100,6732286.447176897,79013.45689939574,59078.548673540434,1159.8138249396425,183.34386600280524,165348.6451829292,44.853716295254344,304406.6621631031,3982.918065213431,401.8481050844067,1428966.3491882754,23715.351185325075,17638.35208798281,1597.9523460227192,505.3680831492666,46399.2318275815,351.08729166322837,90207.34282172458,5416.321577157702,1094.6925441123565,9945351.143741917,80326.25519274519,59679.24969367158,8.830549431270628,0.48736424953484786,165168.76423538878,0.5724025978934492,305184.1594380842,30.025886379836567,1.059766847428297,18106603.94010709,183055.063277466,136396.15045519482,2766.5967203936325,689.1993134016068,376916.6412458995,396.51341055637613,699798.1644229119,9429.26552875097,1497.6004160441914,18806824.10453
101,6701006.265815844,86641.82141367537,65014.27059984328,1279.3290099639805,202.65567745011145,182920.96721971844,49.79960350520129,335686.84352415643,4407.101020244107,445.2657059771329,1419521.754969557,26054.141286791764,19449.46655371157,1766.178668291445,559.8569467591303,51431.57624978095,390.717335108124,99651.93704044296,6004.740210998407,1215.702241477456,9913283.675374199,88316.48775565087,65837.86277197294,9.75537716933776,0.5393217966038754,183086.3460612506,0.6365179624938373,337251.62780580285,33.272172351292014,1.1758397590977128,18033811.6961596,201012.450456118,150301.5999255278,3055.2630554247635,763.0519460058457,417438.88953075,441.1534565758191,772590.4083704022,10445.113403593805,1662.1437872136867,18806824.10453
102,6665673.693232554,95910.3567907396,71582.78735328924,1410.3146234533406,223.8994408980822,202258.79309472794,55.26480433737757,371019.4161074456,4874.034731882518,493.1481640778598,1408836.6325593528,28894.132863419276,21456.541406433254,1950.9174658495508,619.9656806414604,56980.89080472186,434.6112295816652,110337.05945064707,6653.745762566024,1349.4887242849982,9876954.99472176,98039.45612792764,72675.54909803401,10.77115403907283,0.5965746220465505,202853.22804976118,0.7074538590286855,373580.308458243,36.85172366057755,1.304028481075236,17951465.320513666,222843.94578208652,165714.8778577565,3372.003243341964,844.4616961615891,462092.911949211,490.58348777807146,854936.7840163357,11564.63221810912,1843.940916843933,18806824.10453
103,6626945.697657884,105834.00271205361,78906.36494567829,1554.6379672245946,247.26468084378385,223565.84024775823,61.30112855782842,409747.41168211633,5388.680766548192,545.9379307720234,1397108.1228521198,31937.45157736956,23696.726472741208,2154.829667216054,686.2594483180416,63107.09415078945,483.20784144583394,122065.56915788015,7370.450539900313,1497.3537728285273,9837012.977319047,108494.8119489878,80324.18877017124,11.892838891489086,0.6596562634337916,224689.98674225205,0.7859043885077794,413522.32586095453,40.804051930320504,1.4455606519415711,17861066.79782905,246266.266238411,182927.28018859072,3721.360473332138,934.1837854252593,511362.92114079976,545.2948743921702,945335.3067009511,12799.935358378825,2044.7372642524922,18806824.10453
104,6584578.170443751,116462.15913236004,86967.00287795381,1713.8861105233404,272.9789911320166,247052.94603325808,67.96575102184006,452114.9388962491,5956.169974124797,604.1417350370582,1384262.044522629,35198.03955967402,26164.566848748313,2380.17676855834,759.4134301215784,69872.45842081629,536.9924594526225,134911.64748737114,8162.207625282079,1660.787098609781,9793179.644267246,119742.28197432327,88772.43030332793,13.133334350635836,0.729207474843486,248826.2114558694,0.8726374100114903,457355.65891275613,45.17023204773536,1.6018448848549764,17762019.859233625,271402.4806663573,201904.00003003006,4107.196213432316,1033.1216287284385,565751.6159099438,605.8308478844741,1044382.2452963764,14163.54783145461,2266.530678531694,18806824.10453
105,6538333.590026946,127826.17717344656,95761.04376937417,1889.2396802557546,301.2890521424898,272928.44769036205,75.32194747325113,498359.5193130543,6581.568353395663,668.3151934915888,1370226.9913989692,38683.94374027544,28858.64460603945,2628.637576668301,840.158276318822,77338.81341457852,596.5029971501635,148946.70061103068,9036.27399002234,1841.4222071777078,9745180.113654768,131824.0163065653,98024.24103360134,14.502511494504425,0.8059256030706968,275490.6552431323,0.9685048375721097,505355.1895252341,49.99112030736055,1.7744304406428066,17653740.695080683,298334.1372202873,222643.92940901496,4532.37976841856,1142.2532540643826,625757.9163480728,672.7934494609868,1152661.4094493191,15667.833463725363,2511.5118311099395,18806824.10453
106,6487984.124069089,139941.1184727135,105291.37868390304,2081.624051194973,332.4475929034751,301400.97706572077,83.43940447494163,548708.9852709107,7269.947462131511,739.0512874571932,1354935.4447557833,42397.80492388504,31779.181380236267,2901.514253129112,929.2420399022262,85568.17204066816,662.3326163958856,164238.24725421667,9999.899256656066,2041.0027333688558,9692745.584854644,144766.33205455795,108090.9853240629,16.00838145725386,0.8905299954914254,304914.4275878842,1.0744474006444709,557789.7183253585,55.30792937997179,1.9649773961358965,17535665.153679516,327105.2554511565,245161.5453882022,4999.146685781339,1262.5801628011927,691883.5766942732,746.8464682714716,1270736.9508504858,17325.15464816755,2782.018998222185,18806824.10453
107,6433315.882600593,152806.06636012526,115561.86495506315,2291.786374708298,366.7056634943557,332680.4091210473,92.39426496799787,603377.2267394064,8026.408867657225,816.9728600736544,1338325.2412776023,46336.91275302328,34926.31104028521,3199.8342987965757,1027.4069545615316,94622.85560962347,735.1300761077072,180848.45073239776,11060.348581483548,2261.359803479416,9635617.5431702,158579.95180310728,118985.7377014451,17.657696162836775,0.9837417699859992,337332.2375713184,1.1914959973539514,614917.760009801,61.16245150963579,2.175237767339951,17407258.6670484,357722.9309162558,269473.9136967935,5509.278369667711,1395.0963598258732,764635.5023019891,828.715837073059,1399143.4374816052,19147.91990065041,3080.5079013204104,18806824.10453
108,6374134.121690274,166403.433595661,126573.04958411373,2520.328024830866,404.30756549076074,366977.59982605634,102.26905357304902,662558.9876497258,8856.078546201137,902.7271844610174,1320341.3269278703,50492.96834384533,38298.74732926364,3524.39041253248,1135.3734674148814,104565.28653550668,815.5989935666505,198832.36508212966,12224.882273668301,2504.394826846512,9573552.99534724,173259.17389505514,130718.9038195243,19.456205774346177,1.0862707959428117,372982.36687005823,1.3207715551875512,676982.3078327632,67.59705279695343,2.407042351130363,17268028.443965383,390155.57583456143,295590.7007329017,6064.174643137691,1540.767303701585,844525.2532316212,919.188818694887,1538373.6605646184,21148.55787266639,3409.52905365866,18806824.10453
109,6313193.301261877,178139.56587864747,137985.8357806258,2766.9699599996734,445.47983378070063,404470.8043504341,113.15227463534218,723499.808078123,9763.281405791486,996.9729844070199,1301825.514135162,54075.05017948785,41791.613266141256,3874.699163489345,1253.8069053312379,115448.51412391402,904.4942364740753,217348.17787483777,13499.578218461122,2772.0401049933685,9509413.954535067,186082.50336645765,142944.00943553622,21.40288043577902,1.1987861866779717,412070.7706957169,1.4634806015690502,741121.3486449348,74.64821620071946,2.662266788247022,17124432.769932106,418297.119424593,322721.4584823033,6663.072003924798,1700.4855252986165,931990.089170065,1019.1099917109865,1681969.3345978956,23337.507840453327,3771.6753561886353,18806824.10453
110,6248225.159840172,190462.52743413846,149558.40142672267,3029.0332536467877,490.3684457492706,445224.48147368897,125.13746588157358,788467.9494998276,10749.549873161104,1100.3130272989174,1282093.8569039528,57824.48834905115,45329.41910931288,4246.858437339968,1383.1351764693286,127293.32036868628,1002.6136651875499,237079.83510604716,14886.51520122836,3066.062671613796,9440787.98639489,199623.07421088274,155414.12787842797,23.477888870735544,1.3217438976872897,454683.69415941584,1.6209036179494474,809747.316785113,82.33083918347027,2.942647515636737,16971107.003139015,447910.08999407233,350301.94841446355,7299.369579857492,1874.8253661162864,1027201.4960017911,1129.372034687073,1835295.1013909876,25718.395913572935,4169.31834642835,18806824.10453
111,6179219.3858276475,203234.97906521548,161378.64163756295,3304.4271342018815,539.0166717613665,489300.3385317343,138.32047187660189,857473.7235123524,11816.363848103838,1213.2586663386578,1261149.84796196,61696.48955649972,48936.65198096466,4637.763661565044,1523.4834063287922,140118.68061460982,1110.774828071945,258023.84404804002,16387.631010942074,3387.9598116635952,9367624.343421906,213746.328959282,168228.74124806563,25.666024398307872,1.4553250511742974,500906.9738418627,1.7943594357324297,882910.9597580956,90.6597141364424,3.249684486906727,16807993.577211514,478677.7975809972,378544.03486659325,7967.856820165233,2063.955403141333,1130325.992988207,1250.8896593842794,1998408.527318488,28294.654573182353,4604.46816248916,18806824.10453
112,6106191.603695247,216331.00578096195,173480.19261683675,3591.877784627968,591.4081871500465,536776.2238792679,152.7973959075913,930501.5056447521,12965.611531809596,1336.2629556088568,1239005.9025967172,65649.58574350417,52621.082951092045,5045.431468933809,1674.7964050891574,153947.09561257897,1229.7972320845772,280167.7894132827,18005.36538562508,3739.0517698117,9289897.55581347,228329.00199301026,181430.8797416306,27.95852720801143,1.599553866216077,550846.3223721591,1.9851786579656752,960637.7473665321,99.65317769164646,3.5847325241817525,16635095.062105436,510309.59351747634,407532.1553095594,8665.26778076979,2267.80414610542,1241569.641864006,1384.579806650134,2171307.042424567,31070.630095126322,5078.899457944738,18806824.10453
113,6029190.3356055,229627.2391106282,185857.52985870707,3890.4688416284475,647.493034852038,587733.3794399274,168.6634487569616,1007502.7737344999,14199.272467511853,1469.7409913289243,1215685.5013803395,69642.9499518581,56378.37797416142,5468.352111545428,1836.9121751285686,168801.10642238485,1360.491994582126,303488.1906296605,19742.205865179076,4120.5378882798805,9207615.168404188,243249.5967652057,195022.64915733045,30.34948528005912,1.7543687056079982,604613.5903102425,2.1946890504438294,1042920.1347758147,109.33064040109566,3.9490577560518276,16452491.005390028,542519.785827692,437258.55699019897,9389.170438453933,2486.1595786862144,1361148.0761725546,1531.3501323895314,2353911.099139975,34050.808973092026,5594.227937364856,18806824.10453
114,5948302.404370686,242997.56576394162,198475.53950520488,4199.357952212618,707.1982182119142,642247.031276625,186.01225311816793,1088390.7049693142,15519.184563943332,1614.0771067116352,1191224.8058312924,73634.84524440934,60195.029762974526,5905.091143236515,2009.5913409449342,184700.67345016106,1503.6552369812591,327948.88617870765,21600.353120068707,4533.514947774305,9120824.036242489,258382.5090017831,208974.96749734916,32.833605054405,1.9196509270911,662316.6129753925,2.4242070066790835,1129711.266937513,119.71076372980866,4.343857933770184,16260351.246444467,575014.920010134,467645.53676552855,10137.282700503538,2718.7092100839395,1489264.3177021786,1692.091697106106,2546050.8580855345,37239.24844774185,6151.935912419711,18806824.10453
115,5863656.939923129,256310.3445393781,211275.8173995931,4517.600369890632,770.4297186534354,700379.0421013997,204.9352879554697,1173036.1694168702,16926.862879654127,1769.624174325744,1165673.8035504303,77581.8614369504,64050.30982168256,6354.042197045264,2192.5221612567716,201661.09027460238,1660.0625680321668,353499.88845956954,23581.459915055093,4978.97291966098,9029615.339021258,273594.7032912108,223233.85382659076,35.404812105959934,2.0952300728183078,724051.2319679087,2.675030855573554,1220919.9641587446,130.81003067379717,4.7702609283918616,16058946.082494818,607486.9092675393,498559.9810478664,10907.047379041855,2965.0471099830256,1626091.3643439107,1867.67288684321,2747456.0220351843,40639.13282538302,6753.367354915115,18806824.10453
116,5775428.05049511,269427.486878635,224180.92401860142,4844.04413051225,837.0695275982899,762172.0129674965,225.52132204545327,1261265.0588448888,18423.35470391928,1936.6978699863007,1139097.0022218667,81438.73757552348,67917.61089201296,6813.281830156079,2385.3113169595545,219691.28473985693,1830.4634336242545,380076.6897881333,25686.422797508483,5457.776270189743,8934128.356687838,288744.3053767164,237724.54287253704,38.05540463054783,2.2808751741515962,789894.8135291366,2.948433969136266,1316406.946492164,142.64158749630505,5.229309143287862,15848653.409404816,639610.5298308749,529823.0777831514,11695.381365298877,3224.661719731996,1771758.11123649,2058.933189638844,2957748.695125186,44252.41908892407,7399.7034493193305,18806824.10453
117,5683836.203119976,282204.87903761,237097.53625356423,5177.270030485861,906.9704051518538,827644.3947559341,247.85573727714853,1352856.906220023,20009.119757368844,2115.568125172842,1111573.6850083605,85158.60706622087,71765.47012913499,7280.488381410597,2587.4684006838615,238792.39853009564,2015.574494093379,407600.00700163934,27915.21090093529,5970.637334309315,8834553.023182979,303680.5936199035,252354.42252289702,40.7755502909157,2.4762795480067834,859900.7663680813,3.245656301725065,1415982.2799970224,155.21426728555267,5.721935849731849,15629962.911311317,671044.0797237344,561217.4289055963,12498.533962187374,3496.9150853837223,1926337.559654111,2266.6758876722524,3176439.1932186848,48079.54492558969,8091.927395331888,18806824.10453
118,5589148.306226245,294493.8398439059,249919.07956006826,5515.561647664698,979.9497391005812,896786.3526209755,272.01970203977703,1447544.8031137546,21683.92902866668,2306.448948214801,1083197.723186477,88693.57077464757,75558.44895422984,7752.904528069086,2798.3880110163286,258956.5848334391,2216.0717221209798,435975.9688235229,30266.72327271072,6518.085147036143,8731131.231706437,318245.09622405306,267015.4031147757,43.553011120368524,2.6810427880434506,934093.7701870224,3.567893805730613,1519404.0714735654,168.53174299584978,6.248936593774064,15403477.261119159,701432.5068426065,592492.9316290738,13312.019186854153,3781.0187929049534,2089836.707641437,2491.6593179664874,3402924.8434108426,52119.18404437325,8830.783031844718,18806824.10453
119,5491676.429987666,306143.393207011,262528.16418518743,5856.897788206528,1055.7835039133327,969556.3514818001,298.0891862150574,1545016.6793523333,23446.78133508298,2509.487572562897,1054076.9279670364,91995.5244760831,79257.96719676998,8227.332803374331,3017.332460265372,280166.0259281409,2432.5811783298527,465096.76404296356,32738.674084649843,7100.432669309996,8624156.773814749,332273.5973822652,281586.07663966913,46.37303767600356,2.894652663472817,1012465.6713674176,3.9162855610096594,1626378.5293652525,182.59180216565306,6.810938224482476,15169910.131769452,730412.5150653593,623372.2080216266,14130.603629256862,4076.010616842177,2262188.0487773586,2734.5866501059195,3636491.9727605493,56368.04722189847,9616.731180097375,18806824.10453
120,5391775.237166961,317003.09135656623,274799.0504170976,6198.9606638036885,1134.2010461719099,1045878.4348483447,326.13384105456345,1644917.8721730385,25295.83680752072,2724.753771641321,1024331.9646774223,95017.16257757331,82823.15589049185,8700.154680937689,3243.417184307225,302392.1683268623,2665.6686724052743,494841.72733257763,35327.50472747241,7717.744845750651,8513973.923571376,345598.8067682466,295933.929987141,49.21838220389849,3.1164689119066202,1094972.0161032565,4.291898866441548,1736561.3796086265,197.38573777086185,7.408367778348168,14930081.12541576,757619.0607023862,653556.1362947304,14948.333726945275,4380.734699391041,2443242.6192784635,2996.094412326279,3876320.9791142424,60820.727272764,10449.90698517032,18806824.10453
121,5289838.067189401,326926.34991478204,286600.30078074726,6539.15784339759,1214.880824804832,1125640.1370554122,356.2157314547028,1746855.0421505985,27228.365816930305,2952.2294079915505,994094.808048223,97713.14212760936,86211.78005183798,9167.370675990247,3475.599291000359,325595.16360449337,2915.8282108456265,525078.883961777,38028.321211624985,8369.807764876956,8400974.60559447,358053.6638196677,309917.77492884663,52.0694152995755,3.3457092210286934,1181529.1480003868,4.695712111307772,1849560.6975855331,212.8978419463048,8.041421332336466,14684907.480832092,782693.1558620591,682729.8557614319,15758.597934687412,4693.82582502622,2632764.4486602927,3276.739654411637,4121494.6236979086,65469.584870501596,11330.078594200842,18806824.10453
122,5186291.764482945,335773.9753535378,297797.5892321561,6874.656416128471,1297.4477824861817,1208691.2880598889,388.38801285679847,1850401.344857054,29240.719658291608,3191.7993433740603,963506.7910185605,100041.28900957508,89381.21582848822,9624.658844376225,3712.6713057922507,349723.59589874605,3183.4701044615904,555666.9009914395,40834.866152646624,9056.102445866882,8285594.099051594,369475.00072768226,323390.40770684916,54.90433882506083,3.581439366440167,1272012.1813191103,5.128596575344337,1964941.2041284086,229.1050576607509,8.710035941784504,14435392.6545531,805290.2650907951,710569.2127674934,16554.219599329757,5013.700527644873,2830427.065277745,3576.9867138937334,4371009.449976902,70304.69086859898,12256.611825182727,18806824.10453
