Shape_Leng,Shape_Area,ADM3_EN,ADM3_PCODE,ADM3_REF,ADM3ALT1EN,ADM3ALT2EN,ADM2_EN,ADM2_PCODE,ADM1_EN,ADM1_PCODE,ADM0_EN,ADM0_PCODE,date,validOn,validTo,_UNcount,_UNsum,_UNmean,sqkm,PopDensity
0.46224874905,0.00934077030,TA Katumbi,MW10408,,,,Rumphi,MW104,Northern,MW1,Malawi,MW,2018-09-03,2018-10-16,,13338,19534.813182218,1.46459837923362,112.993,172.885
0.70060109778,0.01362338036,TA Katunga,MW31005,,,,Chikwawa,MW310,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,19320,40760.7693283111,2.10977066916724,161.284,252.727
1.55523687627,0.07827992852,TA Kawinga,MW30203,,Senior TA Kawinga,,Machinga,MW302,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,96681,174476.920450181,1.80466607141197,931.772,187.253
1.19730648215,0.04068032504,TA Khombedza,MW20507,,,,Salima,MW205,Central,MW2,Malawi,MW,2018-09-03,2018-10-16,,58588,114194.423368273,1.94910943142407,487.139,234.419
1.27186056543,0.04764330092,TA Khongoni,MW20606,,,,Lilongwe,MW206,Central,MW2,Malawi,MW,2018-09-03,2018-10-16,,68597,142407.887634948,2.07600751687316,570.171,249.763
0.90081799033,0.02709138560,TA Kilupula,MW10201,,,,Karonga,MW102,Northern,MW1,Malawi,MW,2018-09-03,2018-10-16,,38696,77158.2373020486,1.99395899581478,328.764,234.692
0.78859441972,0.01509596008,TA Kuluunda,MW20509,,STA Kuluunda,,Salima,MW205,Central,MW2,Malawi,MW,2018-09-03,2018-10-16,,20599,10710.4113169163,0.519948119661942,180.703,59.271
1.21744914938,0.02884500433,TA Kuntaja,MW30506,,,,Blantyre,MW305,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,41508,85350.4256826115,2.05624037974876,342.197,249.419
0.94989086354,0.03891007555,TA Kunthembwe,MW30504,,,,Blantyre,MW305,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,55873,47367.2343095078,0.847766082177577,461.568,102.622
0.91143846479,0.02945302369,TA Kuntumanji,MW30301,,,,Zomba,MW303,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,37549,94131.6122159013,2.50690064225149,350.008,268.941
2.08689321847,0.13294889083,TA Kyungu,MW10203,,,,Karonga,MW102,Northern,MW1,Malawi,MW,2018-09-03,2018-10-16,,190305,99692.6317229826,0.523857133144072,1612.204,61.836
0.46767936825,0.00947734513,TA Likoswe,MW30402,,,,Chiradzulu,MW304,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,13647,74443.6632887796,5.45494711576021,112.358,662.558
1.52160578447,0.03765397134,TA Liwonde,MW30201,,,,Machinga,MW302,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,54239,114251.981813226,2.10645442971341,448.250,254.885
0.54215833625,0.01123907650,TA Lundu,MW30502,,,,Blantyre,MW305,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,16187,35948.4441378433,2.22082190262824,133.453,269.372
0.68408993748,0.01685848136,TA Lundu,MW31002,,,,Chikwawa,MW310,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,24008,50429.8889688778,2.10054519197259,199.467,252.823
2.16971916237,0.09536527720,TA M'Mbelwa,MW10501,TA MMbelwa,,,Mzimba,MW105,Northern,MW1,Malawi,MW,2018-09-03,2018-10-16,,136642,176152.38695585,1.28915258087447,1148.790,153.337
1.56912861309,0.03498397353,TA Mabuka,MW30801,,,,Mulanje,MW308,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,50218,194761.289707904,3.87831633493775,414.190,470.222
1.50853373381,0.05987701840,TA Mabulabo,MW10507,,,,Mzimba,MW105,Northern,MW1,Malawi,MW,2018-09-03,2018-10-16,,86206,94895.8094011927,1.10080283740334,719.934,131.812
0.68637817717,0.00600342281,TA Machinjili,MW30507,,,,Blantyre,MW305,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,8654,26232.6187887117,3.03127094854538,71.209,368.389
0.63629198804,0.01486071584,TA Maganga,MW20501,,,,Salima,MW205,Central,MW2,Malawi,MW,2018-09-03,2018-10-16,,21128,60692.076401636,2.87258975774498,177.793,341.364
1.59611794894,0.06024894938,TA Makanjila,MW30108,,,,Mangochi,MW301,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,84582,83909.9642659325,0.992054624694764,720.911,116.394
0.47733213487,0.00500692944,TA Makata,MW30505,,,,Blantyre,MW305,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,7196,19610.9812696502,2.72526143269179,59.422,330.029
1.10246594134,0.03949819065,TA Makhwira,MW31007,,,,Chikwawa,MW310,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,56622,73293.1248796961,1.29442840026308,467.172,156.887
0.75640888571,0.02450960841,TA Malemia,MW30307,,,,Zomba,MW303,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,35265,74257.9875776364,2.10571352836059,291.285,254.932
0.79301394781,0.01220760686,TA Malemia,MW31107,,,,Nsanje,MW311,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,17083,20123.4287307635,1.1779797887235,143.936,139.808
1.78043880929,0.08862868587,TA Malenga Chanzi,MW20203,,,,Nkhotakota,MW202,Central,MW2,Malawi,MW,2018-09-03,2018-10-16,,126199,68407.0861588328,0.542057275880417,1063.571,64.318
0.26636893237,0.00333792238,TA Malenga Mzoma,MW10303,,,,Nkhata Bay,MW103,Northern,MW1,Malawi,MW,2018-09-03,2018-10-16,,4755,6511.76510382444,1.36945638355929,40.225,161.884
1.03010320113,0.02798254766,TA Malili,MW20614,,,,Lilongwe,MW206,Central,MW2,Malawi,MW,2018-09-03,2018-10-16,,40301,147418.192722895,3.65792890307673,334.428,440.807
0.43490249354,0.00824059369,TA Mankhambira,MW10306,,,,Nkhata Bay,MW103,Northern,MW1,Malawi,MW,2018-09-03,2018-10-16,,11783,21637.1993647926,1.83630648941633,99.388,217.704
1.06019332386,0.02125653271,TA Masasa,MW20909,,,,Ntcheu,MW209,Central,MW2,Malawi,MW,2018-09-03,2018-10-16,,30601,36995.570459906,1.20896606189033,253.619,145.871
0.68458654155,0.01227579547,TA Maseya,MW31004,,,,Chikwawa,MW310,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,17382,41452.350730449,2.38478602752554,145.322,285.245
0.97055253543,0.02892542145,TA Mazengera,MW20604,,,,Lilongwe,MW206,Central,MW2,Malawi,MW,2018-09-03,2018-10-16,,41645,139324.57991033,3.34552959323641,345.696,403.026
1.48883228961,0.07782823587,TA Mkanda,MW20705,,,,Mchinji,MW207,Central,MW2,Malawi,MW,2018-09-03,2018-10-16,,111571,133854.910838094,1.19972852119362,932.161,143.596
1.57864860973,0.07111630568,TA Mkhumba,MW30901,,,,Phalombe,MW309,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,101210,314498.274567302,3.10738340645491,843.633,372.790
0.38290073697,0.00157453844,TA Mkumpha,MW10601,,,,Likoma,MW106,Northern,MW1,Malawi,MW,2018-09-03,2018-10-16,,81,11557.4091153145,142.684063152031,18.965,609.407
1.17645186767,0.04742387731,TA Mlauli,MW31302,,,,Neno,MW313,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,68283,40913.6518308599,0.599177713792012,562.815,72.695
0.77317983841,0.02902316132,TA Mlolo,MW31104,,,,Nsanje,MW311,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,40956,77059.4969466681,1.88151911677576,343.011,224.656
1.42911114876,0.02278255667,TA Mlonyeni,MW20701,,,,Mchinji,MW207,Central,MW2,Malawi,MW,2018-09-03,2018-10-16,,32221,58260.968065233,1.8081675945884,272.497,213.804
1.36186930508,0.05624359155,TA Mlumbe,MW30306,,,,Zomba,MW303,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,80585,161909.896438461,2.00918156528462,668.158,242.323
0.73213207234,0.01252751831,TA Mpama,MW30401,,,,Chiradzulu,MW304,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,18039,71774.0621053055,3.97882710268338,148.612,482.963
1.33593182661,0.03515488843,TA Mpando,MW20902,,,,Ntcheu,MW209,Central,MW2,Malawi,MW,2018-09-03,2018-10-16,,50428,77152.9465497724,1.52996245240288,418.285,184.451
1.45089032230,0.05701132571,TA Mpherembe,MW10509,,,,Mzimba,MW105,Northern,MW1,Malawi,MW,2018-09-03,2018-10-16,,81847,51806.4978234956,0.632967583704907,688.605,75.234
1.55317784301,0.06150036563,TA Mponda,MW30101,,,,Mangochi,MW301,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,87346,151066.059007988,1.72951318901825,733.689,205.899
1.22579517702,0.03671574675,TA Msakambewa,MW20406,,,,Dowa,MW204,Central,MW2,Malawi,MW,2018-09-03,2018-10-16,,52846,98252.5124011226,1.85922326005985,439.646,223.481
2.73822002923,0.16400068386,TA Mtwalo,MW10502,,,,Mzimba,MW105,Northern,MW1,Malawi,MW,2018-09-03,2018-10-16,,236047,216647.097616289,0.917813391469873,1980.628,109.383
1.39796452054,0.04286439518,TA Musisya,MW10309,,,,Nkhata Bay,MW103,Northern,MW1,Malawi,MW,2018-09-03,2018-10-16,,61417,16810.2188009364,0.273706283291863,517.781,32.466
1.78109272009,0.07943873494,TA Mwabulambya,MW10101,,,,Chitipa,MW101,Northern,MW1,Malawi,MW,2018-09-03,2018-10-16,,111951,113635.580622148,1.01504748168527,964.240,117.850
1.26875460648,0.05300506959,TA Mwadzama,MW20205,,,,Nkhotakota,MW202,Central,MW2,Malawi,MW,2018-09-03,2018-10-16,,74627,109237.045364516,1.46377377309172,635.406,171.917
0.93441256250,0.03690930056,TA Mwambo,MW30302,,,,Zomba,MW303,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,51301,155523.527146533,3.03158860736697,438.298,354.835
0.56823910639,0.01344414997,TA Mwamlowe,MW10402,,,,Rumphi,MW104,Northern,MW1,Malawi,MW,2018-09-03,2018-10-16,,19150,8290.83859370791,0.432941963117907,162.622,50.982
0.59458963294,0.01576491331,TA Mwase,MW20114,,Kasungu National Park,,Kasungu,MW201,Central,MW2,Malawi,MW,2018-09-03,2018-10-16,,22683,27002.8099850416,1.19044262156865,189.228,142.700
1.28469134094,0.05434135168,TA Mwenemisuku,MW10102,,,,Chitipa,MW101,Northern,MW1,Malawi,MW,2018-09-03,2018-10-16,,77366,34627.5365177682,0.447580804458912,659.539,52.503
1.37592184773,0.06169981245,TA Mwenewenya,MW10103,,,,Chitipa,MW101,Northern,MW1,Malawi,MW,2018-09-03,2018-10-16,,88732,29903.8643010607,0.337013301864724,748.109,39.973
1.74044509001,0.12051626478,TA Mzikubola,MW10506,,,,Mzimba,MW105,Northern,MW1,Malawi,MW,2018-09-03,2018-10-16,,173404,102128.213073977,0.588961114357093,1451.267,70.372
0.74459217115,0.02223155562,TA Mzukuzuku,MW10510,,,,Mzimba,MW105,Northern,MW1,Malawi,MW,2018-09-03,2018-10-16,,32019,46866.0470388234,1.46369490111569,267.664,175.093
2.10110738793,0.10031267485,TA Nankumba,MW30103,,,,Mangochi,MW301,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,142796,149737.998230588,1.04861479474627,1197.391,125.054
0.81985425542,0.02374265057,TA Nazombe,MW30902,,,,Phalombe,MW309,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,32815,64724.7374050481,1.97241314658078,281.510,229.920
0.51518834628,0.00798670460,TA Nchema,MW30406,,,,Chiradzulu,MW304,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,11506,45771.2250459641,3.9780310312849,94.761,483.018
0.80265662202,0.01520324050,TA Nchilamwela,MW30708,,,,Thyolo,MW307,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,21849,66040.5625794828,3.02258971026055,179.999,366.894
0.67570783648,0.01601095641,TA Ndamera,MW31101,,,,Nsanje,MW311,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,22897,33881.1626860797,1.47972060471152,188.606,179.640
0.64461857924,0.01806149053,TA Ndindi,MW20505,,,,Salima,MW205,Central,MW2,Malawi,MW,2018-09-03,2018-10-16,,25718,51030.2713933298,1.9842239440598,215.904,236.356
1.71449491290,0.09251183418,TA Ngabu,MW31001,,,,Chikwawa,MW310,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,132569,205691.602815298,1.55158146184476,1093.272,188.143
0.42088006297,0.00500586068,TA Ngabu,MW31108,,,,Nsanje,MW311,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,7177,15944.2171426415,2.22157128920741,59.000,270.241
0.87427152646,0.02527185982,TA Ngozi,MW31304,,,,Neno,MW313,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,36394,26545.5724695157,0.729394198755721,300.289,88.400
0.84783082294,0.02080504084,TA Njolomole,MW20906,,,,Ntcheu,MW209,Central,MW2,Malawi,MW,2018-09-03,2018-10-16,,29943,66200.2575953156,2.21087591742028,247.937,267.004
0.58184569237,0.01112755681,TA Nkalo,MW30404,,,,Chiradzulu,MW304,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,16025,55927.2826092895,3.49000203490106,131.860,424.141
1.03630370080,0.03103074651,TA Nkanda,MW30805,,,,Mulanje,MW308,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,44700,126885.648737608,2.83860511717245,367.811,344.975
0.61228736942,0.01019647884,TA Nsabwe,MW30701,,,,Thyolo,MW307,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,14635,48111.7789690303,3.28744646184013,120.586,398.983
1.71128498812,0.11591702038,TA Nsamala,MW31201,,TA Msamala,,Balaka,MW312,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,166786,217589.85105447,1.30460500914027,1378.675,157.825
1.06955255407,0.02468618965,TA Nthache,MW30602,,,,Mwanza,MW306,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,35280,65016.6969305416,1.84287689712419,292.879,221.992
1.39618387607,0.05998409038,TA Nthalire,MW10104,,,,Chitipa,MW101,Northern,MW1,Malawi,MW,2018-09-03,2018-10-16,,86192,47631.8771547605,0.552625268641643,726.813,65.535
0.56961199094,0.00944479892,TA Nthiramanja,MW30804,,,,Mulanje,MW308,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,13597,55634.7102161646,4.09169009459179,111.871,497.311
0.45235787072,0.00662189909,TA Nyachikadza,MW31103,,,,Nsanje,MW311,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,9212,3109.7401362285,0.337574917089503,78.017,39.860
0.80287187364,0.02911369240,TA Nyambi,MW30210,,,,Machinga,MW302,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,41663,66745.2921564523,1.602027990218,347.007,192.346
0.42277318920,0.00826342556,TA Pemba,MW20503,,,,Salima,MW205,Central,MW2,Malawi,MW,2018-09-03,2018-10-16,,11724,27766.8373138905,2.36837575178185,98.827,280.964
1.99814064241,0.07338849951,TA Pemba,MW20801,,,,Dedza,MW208,Central,MW2,Malawi,MW,2018-09-03,2018-10-16,,102230,189549.633472293,1.85414881612338,875.573,216.486
1.17255853634,0.05759931616,TA Phambala,MW20901,,,,Ntcheu,MW209,Central,MW2,Malawi,MW,2018-09-03,2018-10-16,,82944,67971.9723950042,0.819492336938226,685.139,99.209
1.22704157321,0.06211939736,TA Santhe,MW20111,,,,Kasungu,MW201,Central,MW2,Malawi,MW,2018-09-03,2018-10-16,,89414,114907.725647733,1.28512006674271,744.238,154.396
0.84998216614,0.02137075158,TA Somba,MW30508,,,,Blantyre,MW305,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,30768,82992.8497905768,2.69737551321428,253.246,327.716
1.10221801233,0.03506933903,TA Symon,MW31303,,,,Neno,MW313,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,50390,64344.9360895939,1.27693860070637,416.503,154.489
1.03183659656,0.03996994078,TA Tambala,MW20804,,,,Dedza,MW208,Central,MW2,Malawi,MW,2018-09-03,2018-10-16,,57550,81038.0622780522,1.40813314123462,477.696,169.644
0.81258092437,0.02941931274,TA Tengani,MW31105,,,,Nsanje,MW311,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,41177,50418.6874095374,1.22443809431327,347.120,145.249
0.47496645491,0.00937082186,TA Thomas,MW30711,,,,Thyolo,MW307,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,13510,45978.3242652193,3.40328084864687,110.983,414.283
0.97788681847,0.04041875304,TA Timbiri,MW10312,,,,Nkhata Bay,MW103,Northern,MW1,Malawi,MW,2018-09-03,2018-10-16,,58176,52352.3208718793,0.89989550453588,487.733,107.338
0.92549143363,0.02936302716,TA Wasambo,MW10204,,,,Karonga,MW102,Northern,MW1,Malawi,MW,2018-09-03,2018-10-16,,41760,73728.894820191,1.76553866906588,355.600,207.337
1.42311695642,0.07537623015,TA Wimbe,MW20112,,,,Kasungu,MW201,Central,MW2,Malawi,MW,2018-09-03,2018-10-16,,108377,102594.102463787,0.946640915173759,904.881,113.379
0.48135461940,0.00612586738,TA Zolokere,MW10409,,S/C Zolokere,,Rumphi,MW104,Northern,MW1,Malawi,MW,2018-09-03,2018-10-16,,8345,8446.55497029566,1.01216955905281,74.092,114.001
1.25486373910,0.03899129337,TA Zulu,MW20703,,,,Mchinji,MW207,Central,MW2,Malawi,MW,2018-09-03,2018-10-16,,56115,147574.561487056,2.62985942238361,466.437,316.387
0.10074659327,0.00032416507,Thyolo Boma,MW30720,,,,Thyolo,MW307,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,473,6994.63892042637,14.7878201277513,3.838,1822.470
0.10469632451,0.00064476585,Viphya Ward,MW10744,,,,Mzuzu City,MW107,Northern,MW1,Malawi,MW,2018-09-03,2018-10-16,,928,21775.3306436539,23.4647959522132,7.782,2798.166
1.12439786861,0.03038545648,Vwaza Marsh Reserve - Mzimba,MW10511,,Vwaza G.Reserve,,Mzimba,MW105,Northern,MW1,Malawi,MW,2018-09-03,2018-10-16,,43329,1370.64123599752,0.031633345703744,367.196,3.733
1.25523390005,0.05079960954,Vwaza Marsh Reserve - Rumphi,MW10411,,Vwaza Game Reserve,,Rumphi,MW104,Northern,MW1,Malawi,MW,2018-09-03,2018-10-16,,71617,1123.33136241571,0.015685261354367,614.199,1.829
0.06035061045,0.00012737880,Zakazaka Ward,MW31439,,,,Zomba City,MW314,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,184,3152.48654866219,17.1330790688162,1.513,2083.600
0.17014039333,0.00152558124,Zolozolo Ward,MW10733,,,,Mzuzu City,MW107,Northern,MW1,Malawi,MW,2018-09-03,2018-10-16,,2193,6404.02243659832,2.92021086940188,18.417,347.723
0.03824940044,0.00007308281,Zomba Central Ward,MW31440,,,,Zomba City,MW314,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,,106,1592.86970716715,15.027072709124,0.868,1835.103
