Code,Population,pop_density,pct_elderly,Rainy_Season_Movement,pct_not_covered,interpolated_CI,final_rank
MW31105,50418.68741,0.13306096435386044,0.53626776710627,-0.26638252530633993,0.34851419636885383,0.06049606775559588,0.7298247992157263
MW30711,45978.32427,0.37952068162155594,0.5048152829203801,0.053276505061267986,0.2768741895545165,1.02843315184513,1.9127691163870661
MW10312,52352.32087,0.098331478040536,0.424804849157062,0.21310602024507194,0.5695011045203364,0.06049606775559588,0.583632394953194
MW10204,73728.89482,0.1899392594025399,0.3875302309997742,0.4262120404901439,0.15367043232778899,0,0.5774694904023141
MW20112,102594.1025,0.1038651124750231,0.3177685923362496,0.6925945657964838,0.6029277286984193,0.18148820326678763,0.6031219080780603
MW10409,1,0.10443523861824403,0.3971534078356001,0.3729355354288759,NA,0,0.5015886464538442
MW20703,147574.5615,0.2898393029762833,0.3396411381681787,0.7458710708577518,0.610647103433326,0,0.629480441144462
MW30720,6994.63892,1.6695487253146648,0.20801185494155736,0.3729355354288759,-0.007936738240530851,0,1.877560580256222
MW30303,2847.917475,0.021967351336312523,0.3357292116107519,0.7458710708577518,NA,0.06049606775559588,0.41819263070266033
MW30201,89424,0.23349748786058677,0.4641909032952219,0.4262120404901439,0.47298358750648267,0,0.6976883911558087
MW10309,16810.2188,0.02974171618075861,0.44877365104307143,0.26638252530633993,0.6545178575211974,0.06049606775559588,0.5390114349794259
MW30103,149737.9982,0.11456047405266244,0.3992712399137395,0.26638252530633993,0.7063819821302666,0,0.5138317139664019
