"","TA","ID","Population","Incidents","Recovered","Deaths","Peak_Hospital","Peak_Crit","Cumulative_Hospital","Cumulative_Critical"
"211","Salima",61,24081,8473.31993758523,8443.96650192876,29.353435656468,43.0071843756401,12.9911737124678,255.514954271434,49.6280909830229
"212","Salima",62,40689,12443.4289577857,12403.9988112691,39.4301465165691,49.688438625801,15.122574164228,361.768451019125,66.7711958705433
"213","Salima",88,1,1,1,0,0,0,0,0
"214","Salima",95,24316,8533.39663518188,8506.62362424162,26.7730109402611,42.1410768119251,11.85531409954,251.2567846955,45.4004755171772
"215","Salima",152,86326,22020.6116859745,21953.5006367158,67.1110492586596,62.7158385228936,20.0609688589489,636.446067006624,113.807361117686
"216","Salima",159,91656,23078.63597076,23007.8622185097,70.7737522502533,64.6200683522754,20.7099783929244,673.978990836376,120.049805634698
"217","Salima",162,15668,6199.07868934849,6181.84467232575,17.2340170227441,33.8090183443964,8.44345842864721,174.33907665921,29.2685126315693
"218","Salima",174,70268,18776.1313864835,18722.4067836981,53.7246027854119,56.5644525575152,17.2780516473958,522.678755440607,91.1527934920931
"219","Salima",213,54300,15434.0981869409,15381.3379583435,52.760228597438,55.6119591881448,18.4497665539364,457.998857571647,89.2198234855333
"220","Salima",226,29673,9866.29421938975,9831.83628795958,34.4579314301722,45.4573718702494,14.4375679371378,291.763952190456,58.2339584219097
"221","Thyolo",20,16779,6516.15587487001,6498.39099834626,17.764876523745,35.8601019938694,8.60213428057657,188.751623650768,30.2406911239729
"222","Thyolo",67,72531,19239.3423569546,19163.8302980538,75.5120589008314,69.4390391842673,23.9582819025461,650.900366813294,127.802652122504
"223","Thyolo",75,61921,17046.8428713174,16977.1879799396,69.6548913778216,64.491862775713,23.2854412145411,562.966264018957,117.637685961684
"224","Thyolo",85,76942,20136.1832450237,20066.6646778518,69.5185671718755,65.652583462735,21.6173799094614,632.1457435094,117.724730377725
"225","Thyolo",105,22823,8149.09024515488,8116.73417078054,32.356074374339,45.41559386606,14.5026984108085,264.72480228019,54.6804200208618
"226","Thyolo",109,140878,32563.7564993459,32462.498614449,101.257884896904,78.2397225176139,25.3471191404628,989.716031707968,171.93478062488
"227","Thyolo",112,55804,15755.3122992004,15690.0991090229,65.2131901774951,63.6852181216782,22.57640318305,530.856616437267,110.167295858345
"228","Thyolo",119,170413,38095.0455849723,37963.813298194,131.232286778342,87.2977946029005,30.6147043981497,1197.38521329215,222.532388939824
"229","Thyolo",151,76081,19961.711345948,19883.2112345364,78.5001114115959,69.0195408595192,24.4654255691767,661.158144861352,132.716629822835
"230","Thyolo",211,85507,21857.2911270109,21785.6310433154,71.6600836954765,68.3677342752057,21.4998282372124,690.759369584009,121.556905266022
"231","Thyolo",219,52721,15095.1496996953,15034.470330522,60.6793691733155,60.3490558135601,21.3988680144029,490.69732883916,102.502228699603
"232","Thyolo",234,49050,14299.8220583215,14248.6592139845,51.1628443370066,58.0847518003871,18.5139647998694,457.696600998941,86.643497713267
"233","Thyolo",240,12171,5153.77170067827,5143.9509743776,9.82072630067326,28.1949756270079,5.10277417139245,135.250152447028,16.8604392707684
"234","Zomba",77,207200,44883.2106400547,44726.5482468752,156.662393179543,95.0036366034905,34.0976019963015,1409.52808213228,265.556458829876
"235","Zomba",116,88013,22356.3807784837,22271.3194809553,85.0612975284304,71.6102053744674,25.2030110871348,733.142456518927,143.981103775993
"236","Zomba",165,111041,26866.8725264134,26780.3939080214,86.4786183920084,69.8319852136865,23.5817900149363,794.688938491899,146.593173121146
"237","Zomba",178,68558,18424.6214941823,18367.4542569248,57.1672372575328,59.9888267371834,18.5462862481653,548.169582535211,97.0174102442667
"238","Zomba",193,201558,43847.9751826816,43689.6452698613,158.329912820318,94.7036345177087,34.7751775854123,1390.02193723346,268.24931369704
"239","Zomba",202,179254,39735.3592397166,39609.4494544884,125.909785228227,83.5158850594031,28.8672340029747,1169.62500873695,213.65459054654
"240","Zomba",241,7274,3512.98005896596,3504.06954196877,8.91051699718814,22.2224693889578,4.96242564708368,94.7540267808879,15.1721839988442
"241","Zomba City",4,134297,31318.2486085638,31263.7391512633,54.5094573004756,64.9161861413622,14.0868176670144,804.152536536341,93.8944145762944
