DIST_NAME,DIST_CODE,TA_NAME,TA_CODE,population,pct_elderly,pop_density,interpolated_CI,final_score
Chikwawa,MW310,TA Mlilima,31009,14807.504180000002,0.2989260423105051,0.1503009400543528,0.14068350540008223,0.5899104877649402
Chikwawa,MW310,TA Ngabu,31001,165088.5762,0.29864603300955733,0.1465256430530032,0.14068350540008223,0.5858551814626427
Chikwawa,MW310,TA Ngowe,31011,12856.0138,0.30675975995548643,0.14854970012012578,0.14068350540008223,0.5959929654756945
Chiradzulu,MW304,Chiradzulu Boma,30420,2417.929474,0.36417006057863766,0.5073298215225768,0.0829671954923562,0.9544670775935706
Chiradzulu,MW304,STA Mpunga,30407,46369.65939,0.3641700607122639,0.3929157087424101,0.0829671954923562,0.8400529649470302
Chiradzulu,MW304,STA Onga,30409,18217.69327,0.3641700607331502,0.4400868892902028,0.0829671954923562,0.8872241455157092
Chiradzulu,MW304,STA Sandareki,30408,23379.0428,0.3638667061477674,0.35938516253316777,0.0829671954923562,0.8062190641732914
Chiradzulu,MW304,TA Chitera,30405,24538.34219,0.3632668388317243,0.30894739018225126,0.0829671954923562,0.7551814245063317
Chiradzulu,MW304,TA Kadewere,30403,60184.69032,0.36410955517022336,0.39362809265380816,0.0829671954923562,0.8407048433163877
Chiradzulu,MW304,TA Likoswe,30402,75695.68002999999,0.3607414649247921,0.5233409948223691,0.0829671954923562,0.9670496552395174
Chiradzulu,MW304,TA Mpama,30401,52132.1346,0.362979194568898,0.34631562607881367,0.0829671954923562,0.7922620161400679
Chiradzulu,MW304,TA Nchema,30406,22220.84061,0.36407605848014063,0.38188115846068504,0.0829671954923562,0.8289244124331819
Chiradzulu,MW304,TA Nkalo,30404,55787.650010000005,0.36196461712838884,0.3294237992357512,0.0829671954923562,0.7743556118564963
Machinga,MW302,Liwonde National Park,30217,13092.98129,0.3098542010783359,0.023852223260439995,0.23447250900013708,0.568178933338913
Machinga,MW302,Liwonde Town,30221,26115.62112,0.3104555213522048,0.6578063609813458,0.23447250900013708,1.2027343913336876
Machinga,MW302,Machinga Boma,30220,988.5726624,0.3095240813909357,0.31829720662490535,0.23447250900013708,0.8622937970159781
Machinga,MW302,STA Chesale,30216,13917.4742,0.3095465675595037,0.09797057651531343,0.23447250900013708,0.6419896530749543
Machinga,MW302,STA Nchinguza,30205,28989.44172,0.3095240813117064,0.05269923046378462,0.23447250900013708,0.5966958207756281
Machinga,MW302,STA Nsanama,30202,32313.806360000002,0.3095240813010436,0.16548416497470025,0.23447250900013708,0.709480755275881
Machinga,MW302,TA Chamba,30208,31423.454960000003,0.3101149371979272,0.21555544803440133,0.23447250900013708,0.7601428942324656
Machinga,MW302,TA Chikweo,30211,86085.56302,0.30952408135334114,0.20024408905697857,0.23447250900013708,0.7442406794104568
Machinga,MW302,TA Chiwalo,30213,17691.94106,0.30956456581125635,0.34104607591671054,0.23447250900013708,0.885083150728104
Machinga,MW302,TA Kapoloma,30214,15867.544769999999,0.3095272239762314,0.4108796974870434,0.23447250900013708,0.9548794304634118
Machinga,MW302,TA Kawinga,30206,88720.83067000001,0.3095240813172654,0.2561762125057155,0.23447250900013708,0.800172802823118
Machinga,MW302,TA Liwonde,30201,78902.41258999999,0.3095329628724118,0.20299936099682087,0.23447250900013708,0.7470048328693697
Machinga,MW302,TA Mlomba,30210,68227.38725,0.30952408131864295,0.1807868403002342,0.23447250900013708,0.7247834306190142
Machinga,MW302,TA Mposa,30209,29834.40637,0.3100452465479736,0.12727741526037845,0.23447250900013708,0.6717951708084892
Machinga,MW302,TA Ngokwe,30212,35360.33507,0.3095240812831993,0.17549926858011125,0.23447250900013708,0.7194958588634476
Machinga,MW302,TA Nkoola,30207,56207.9585,0.309524081303714,0.2721459570092795,0.23447250900013708,0.8161425473131306
Machinga,MW302,TA Nkula,30204,26841.24483,0.30989433173771663,0.17645046900492098,0.23447250900013708,0.7208173097427747
Machinga,MW302,TA Nyambi,30215,53808.53439,0.30960671215383495,0.17316004095413257,0.23447250900013708,0.7172392621081046
Machinga,MW302,TA Sitola,30203,23045.47463,0.3098813329021319,0.08503344538247598,0.23447250900013708,0.6293872872847449
Mangochi,MW301,Lake Malawi National Park,30112,5421.703807,0.3210939275313356,0.07748899095355977,0.4797668261079728,0.8783497445928681
Mangochi,MW301,Lake Malombe,30199,10390.199279999999,0.3210693802657827,0.02488256259097367,0.4797668261079728,0.8257187689647292
Mangochi,MW301,Mangochi Town,30120,56010.78589,0.3210939276193804,3.846668406859519,0.4797668261079728,4.647529160586872
Mangochi,MW301,Monkey Bay Urban,30121,8136.7128680000005,0.3210939277331617,0.5901147362394434,0.4797668261079728,1.390975490080578
Mangochi,MW301,STA Chiunda,30114,42632.827430000005,0.320509801013946,0.18497945586824557,0.4797668261079728,0.9852560829901644
Mangochi,MW301,STA Lulanga,30110,37344.35328,0.3210939276625979,0.09734536681924463,0.4797668261079728,0.8982061205898153
Mangochi,MW301,STA Ntonda,30113,23406.55568,0.32172861338482506,0.07581005861698609,0.4797668261079728,0.8773054981097839
Mangochi,MW301,TA Chilipa,30103,40597.39847,0.32195099816325046,0.16570688256698515,0.4797668261079728,0.9674247068382085
Mangochi,MW301,TA Chimwala,30102,86535.20011,0.3213450564889788,0.1458617573040388,0.4797668261079728,0.9469736399009905
Mangochi,MW301,TA Chowe,30107,112956.5721,0.32109054354858757,0.19311666032182984,0.4797668261079728,0.9939740299783901
Mangochi,MW301,TA Jalasi,30105,104068.0635,0.3210939276555416,0.14385334451160825,0.4797668261079728,0.9447140982751226
Mangochi,MW301,TA Katuli,30108,59803.58912999999,0.32109392773858614,0.10537380533123387,0.4797668261079728,0.9062345591777927
Mangochi,MW301,TA Makanjila,30109,56700.23115,0.32109392776103385,0.10317150847144864,0.4797668261079728,0.9040322623404553
Mangochi,MW301,TA Mbwana Nyambi,30106,122456.3259,0.32089428631930106,0.12058261842484545,0.4797668261079728,0.9212437308521193
Mangochi,MW301,TA Mponda,30101,142762.6377,0.3210939276421824,0.1512532918742559,0.4797668261079728,0.952114045624411
Mangochi,MW301,TA Namabvi,30111,41651.12408,0.32109392766993133,0.0845507906609065,0.4797668261079728,0.8854115444388106
Mangochi,MW301,TA Nankumba,30104,139249.6449,0.32115103519033905,0.0898421770413759,0.4797668261079728,0.8907600383396876
Mulanje,MW308,Mulanje Boma,30820,13935.86989,0.3401330382867594,0.7888155765924245,0.12625442792315072,1.2552030428023346
Mulanje,MW308,Mulanje Mountain Reserve,30809,5320.394818,0.3326574703864799,0.008773770758909637,0.12625442792315072,0.46768566906854026
Mulanje,MW308,STA Sunganinzeru,30807,61599.65211,0.34013303826950547,0.3491351714339038,0.12625442792315072,0.8155226376265601
Mulanje,MW308,STA Tombondiya,30808,20527.44183,0.33950645649775385,0.20715268498351733,0.12625442792315072,0.6729135694044219
Mulanje,MW308,TA Chikumbu,30803,89969.42587,0.34007812780246455,0.4716625086582627,0.12625442792315072,0.9379950643838779
Mulanje,MW308,TA Juma,30806,109846.9473,0.33997256894169403,0.2529974966078824,0.12625442792315072,0.7192244934727272
Mulanje,MW308,TA Laston Njema,30802,86311.02907,0.3401330383213864,0.47328370267379843,0.12625442792315072,0.9396711689183357
Mulanje,MW308,TA Mabuka,30801,101768.4741,0.3401330382549428,0.3763082658612817,0.12625442792315072,0.8426957320393753
Mulanje,MW308,TA Nkanda,30805,126466.3597,0.34010715108451545,0.2664321710507414,0.12625442792315072,0.7327937500584076
Mulanje,MW308,TA Nthiramanja,30804,56429.36255,0.33959086013993056,0.39716049363747086,0.12625442792315072,0.8630057817005521
Mwanza,MW306,Majete Game Reserve - Mwanza,30604,156.2429671,0.29943859335185957,0.0020371172181681014,0.09018173423082196,0.39165744480084963
Mwanza,MW306,Mwanza Boma,30620,21505.363830000002,0.2687472068445211,1.336575554175728,0.09018173423082196,1.6955044952510712
Mwanza,MW306,STA Govati,30603,19902.8452,0.27092978390854067,0.1743476546495461,0.09018173423082196,0.5354591727889088
Mwanza,MW306,TA Kanduku,30601,61597.02506,0.26897772273568965,0.12135887779833031,0.09018173423082196,0.48051833476484196
Mwanza,MW306,TA Nthache,30602,46660.72319,0.26874720691476395,0.17738431673387667,0.09018173423082196,0.5363132578794626
Neno,MW313,Neno Boma,31320,3527.268829,0.27934324981762676,1.1113924367947428,0.21643616215397268,1.6071718487663422
Neno,MW313,TA Chekucheku,31304,25873.361409999998,0.2793501300089664,0.06587150136597382,0.21643616215397268,0.5616577935289129
Neno,MW313,TA Dambe,31301,34404.64897,0.27931190734845196,0.09551458624377501,0.21643616215397268,0.5912626557461996
Neno,MW313,TA Mlauli,31302,41649.14438,0.2793124230846818,0.05719181028239624,0.21643616215397268,0.5529403955210507
Neno,MW313,TA Symon Likongwe,31303,67305.29568,0.2816881500916513,0.12567449931912977,0.21643616215397268,0.6237988115647538
Nsanje,MW311,Mwabvi Game Reserve,31110,9163.345684,0.3660572873328572,0.020267949906930472,0.13346896666161648,0.5197942039014042
Nsanje,MW311,Nsanje Boma,31120,21864.64064,0.36605728734848836,1.0961851942154959,0.13346896666161648,1.5957114482256007
Nsanje,MW311,TA Chimombo,31102,11372.035759999999,0.36605728728547104,0.2723255205758881,0.13346896666161648,0.7718517745229756
Nsanje,MW311,TA Makoko,31109,12083.157729999999,0.3660572873591102,0.14161680710207056,0.13346896666161648,0.6411430611227972
Nsanje,MW311,TA Malemia,31106,20715.10444,0.3660572873331378,0.11322631234092552,0.13346896666161648,0.6127525663356798
Nsanje,MW311,TA Mbenje,31107,61734.76772,0.36581261617888877,0.15312224444708603,0.13346896666161648,0.6524038272875913
Nsanje,MW311,TA Mlolo,31104,72866.47304,0.36595936582193156,0.1633193106106379,0.13346896666161648,0.6627476430941859
Nsanje,MW311,TA Ndamera,31101,29557.102039999998,0.36605728733939324,0.11834675933333767,0.13346896666161648,0.6178730133343474
Nsanje,MW311,TA Ngabu,31108,17769.2446,0.3660572873066887,0.22465577397587466,0.13346896666161648,0.7241820279441797
Nsanje,MW311,TA Nyachikadza,31103,3115.66352,0.3660572872878536,0.02938756129561347,0.13346896666161648,0.5289138152450835
Nsanje,MW311,TA Tengani,31105,48426.30248,0.3660572873240571,0.10755544754250804,0.13346896666161648,0.6070817015281816
Phalombe,MW309,Phalombe Boma,30920,8882.131958,0.30142598169524976,1.9997180142103568,0.03607269369232878,2.3372166895979354
Phalombe,MW309,TA Chiwalo,30903,47146.45965,0.3014259818244138,0.17487264899906946,0.03607269369232878,0.512371324515812
Phalombe,MW309,TA Jenala,30905,92100.88675,0.3016851060459885,0.22898411374291952,0.03607269369232878,0.5667419134812368
Phalombe,MW309,TA Kaduya,30906,92913.38581,0.30142598179832114,0.3308835924302587,0.03607269369232878,0.6683822679209086
Phalombe,MW309,TA Mkhumba,30901,125723.4316,0.3019073979972918,0.31592764430269066,0.03607269369232878,0.6539077359923113
Phalombe,MW309,TA Nazombe,30902,39819.88638,0.3014259818193359,0.16291730181719513,0.03607269369232878,0.5004159773288598
Phalombe,MW309,TA Nkhulambe,30904,24916.78022,0.3027778112994248,0.2214695947837696,0.03607269369232878,0.5603200997755232
Thyolo,MW307,Luchenza Town,30721,10327.84723,0.31194337923458615,0.7833082791054417,0.20200708467704118,1.297258743017069
Thyolo,MW307,STA Boyidi,30714,28431.435189999997,0.3111829588048643,0.41907584271542514,0.20200708467704118,0.9322658861973306
Thyolo,MW307,STA Mbawela,30703,61575.39837,0.31119521817873647,0.36171097362269317,0.20200708467704118,0.8749132764784708
Thyolo,MW307,STA Thukuta,30702,22480.46051,0.31292295879236265,0.2769257123172381,0.20200708467704118,0.7918557557866419
Thyolo,MW307,TA Bvumbwe,30710,127685.8739,0.31121843060001014,0.47495791732226433,0.20200708467704118,0.9881834325993157
Thyolo,MW307,TA Changata,30704,54185.4453,0.3111056980194393,0.34350294957759114,0.20200708467704118,0.8566157322740717
Thyolo,MW307,TA Chimaliro,30709,62989.91377000001,0.31129439853857416,0.5112750545387162,0.20200708467704118,1.0245765377543317
Thyolo,MW307,TA Kapichi,30707,71587.49842999999,0.31167843106326154,0.41310094717686785,0.20200708467704118,0.9267864629171706
Thyolo,MW307,TA Kwethemule,30706,68181.81205,0.3111217613976481,0.35292289928757725,0.20200708467704118,0.8660517453622665
Thyolo,MW307,TA Mphuka,30705,79598.22447,0.31117948081026786,0.396064924547131,0.20200708467704118,0.9092514900344401
Thyolo,MW307,TA Nanseta,30712,36667.444260000004,0.3112261613470822,0.5314198068665031,0.20200708467704118,1.0446530528906266
Thyolo,MW307,TA Nchilamwela,30708,67388.64187,0.31118295880643404,0.28723558918140274,0.20200708467704118,0.800425632664878
Thyolo,MW307,TA Ngolongoliwa,30713,39967.88711,0.3112869173344214,0.3964084106843741,0.20200708467704118,0.9097024126958366
Thyolo,MW307,TA Nsabwe,30701,46509.26064,0.3114025801419031,0.3070789013711982,0.20200708467704118,0.8204885661901424
Thyolo,MW307,TA Thomas,30711,46702.25931,0.31110726890185797,0.32156952333203614,0.20200708467704118,0.8346838769109353
Thyolo,MW307,Thyolo Boma,30720,6185.29895,0.31118295872046436,1.2853948686099796,0.20200708467704118,1.7985849120074853
Zomba,MW303,STA Ngwelero,30310,36708.85091,0.32537844322519927,0.24117696087210486,0.49419590358490434,1.0607513076822084
Zomba,MW303,STA Nkagula,30308,49377.4197,0.32491878691187015,0.2760820479690747,0.49419590358490434,1.0951967384658492
Zomba,MW303,STA Nkapita,30311,38703.89898,0.3249877314651024,0.17211542747439906,0.49419590358490434,0.9912990625244058
Zomba,MW303,STA Ntholowa,30309,59385.65523,0.3258683842358728,0.36566775409555324,0.49419590358490434,1.1857320419163304
Zomba,MW303,TA Chikowi,30304,77748.39152,0.3249187869349391,0.33913895426456053,0.49419590358490434,1.158253644784404
Zomba,MW303,TA Kuntumanji,30301,41754.06311,0.3249028590004689,0.2028327063255884,0.49419590358490434,1.0219314689109615
Zomba,MW303,TA Malemia,30306,73395.35293,0.3211727193722029,0.19424363253145469,0.49419590358490434,1.0096122554885618
Zomba,MW303,TA Mbiza,30305,92289.36061,0.3252773038849143,0.3336708721528308,0.49419590358490434,1.1531440796226495
Zomba,MW303,TA Mkumbira,30303,2850.9408510000003,0.3248460038852306,0.04453223687996044,0.49419590358490434,0.8635741443500954
Zomba,MW303,TA Mlumbe,30307,118254.4028,0.3240823360141445,0.18596404275554698,0.49419590358490434,1.0042422823545958
Zomba,MW303,TA Mwambo,30302,155008.47400000002,0.32468798777913216,0.28253326783570776,0.49419590358490434,1.1014171591997444
Zomba City,MW314,Zomba City,314,119950.68063000002,0.13710468895415756,2.216933564155204,2.2170277543305272,4.571066007439889
